,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クリーンエア,牡4,58.0,横山武,上原博,美浦,2021101651,01170,リアルインパクト ,シルヴァンソング Sylvan Song(米) ,Street Cry (愛) ,1.680110199087417,2
1,1,2,ハクサンイーグル,牡4,58.0,杉原,土田,美浦,2021100879,01135,ハクサンムーン ,キャメロンロード ,デュランダル ,-1.900745893614182,15
2,2,3,ユキノフルマチ,牝4,56.0,原,杉浦,美浦,2021100043,01184,マインドユアビスケッツ Mind Your Biscuits(米) ,ブルーミングスノー ,サンデーサイレンス Sunday Silence(米) ,-1.0878260836039833,11
3,2,4,ホイッスルソング,牝5,56.0,野中,黒岩,美浦,2020104796,01158,ビッグアーサー ,リルティングソング ,スペシャルウィーク ,0.7726003357689384,6
4,3,5,セイロンジェムズ,牡4,58.0,モレイラ,宮田,美浦,2021105575,05509,レイデオロ ,シンハライト ,ディープインパクト ,1.3143885698713655,4
5,3,6,ドリーミングアップ,牡4,58.0,吉田豊,高橋文,美浦,2021103303,00733,エピファネイア ,ジュデッカ ,ディープインパクト ,2.8054247627220072,1
6,4,7,マルメラーダ,牝5,56.0,津村,伊藤大,美浦,2020105782,01092,スクリーンヒーロー ,マイネサヴァラン ,マンハッタンカフェ ,-1.1361619077541492,12
7,4,8,パヴァーヌ,牝5,56.0,田辺,伊藤圭,美浦,2020100864,01075,サトノクラウン ,オリヴェット ,ダンスインザダーク ,-0.3411188484201206,9
8,5,9,キイロノトマト,牝5,56.0,小林凌,石栗,美浦,2020106156,01177,インカンテーション ,カゼニモマケズ ,パイロ Pyro(米) ,-0.5422545907819147,10
9,5,10,エールトゥヘヴン,牡6,58.0,大野,戸田,美浦,2019101416,01096,ロードカナロア ,キストゥヘヴン ,アドマイヤベガ ,1.0510218536826712,5
10,6,11,ガルサブランカ,牝4,56.0,戸崎圭,木村,美浦,2021105556,05386,キズナ ,シャトーブランシュ ,キングヘイロー ,1.5380871336797333,3
11,6,12,レッドアーバイン,牡5,55.0,▲長浜,手塚久,美浦,2020110123,01214,Kingman (英) ,Speedy Boarding ,Shamardal (米) ,-1.6332420900790448,14
12,7,13,タイキバルドル,牡5,58.0,木幡巧,勢司,美浦,2020106817,01162,ダイワメジャー ,タイキキララ ,キングヘイロー ,-1.9846215266750378,16
13,7,14,ヴィントシュティレ,牝4,56.0,北村宏,古賀,美浦,2021105713,01043,モーリス ,ピュアブリーゼ ,Monsun ,-1.159567007410225,13
14,8,15,アサクサヴィーナス,牝5,56.0,菅原明,高柳瑞,美浦,2020102741,01179,モーリス ,アサクサティアラ ,ディープインパクト ,0.391342096685033,7
15,8,16,レッドロスタム,牡5,55.0,▲舟山,国枝,美浦,2020103705,01221,ロードカナロア ,レッドメデューサ ,Mr. Greeley ,-0.14116322454356384,8
