,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サーティファイド,牡6,58.0,岩田康,佐藤悠,栗東,2019105857,05203,マクフィ Makfi(英) ,チャームピクチャー ,ダンスインザダーク ,-2.646860499202954,8
1,2,2,シーリュウシー,牡4,58.0,戸崎圭,岡田,栗東,2021106180,05386,ホッコータルマエ ,ムニン ,Bernardini (米) ,-2.4924239013212595,6
2,3,3,ロードインフェルノ,牡4,58.0,石川,尾形,美浦,2021101201,01150,サトノアラジン ,ショウナンカガリビ ,フレンチデピュティ French Deputy(米) ,-1.8811385403771401,4
3,3,4,アレスエルピーダ,牡4,58.0,横山和,栗田,美浦,2021104541,01140,サトノアレス ,アンドモアアゲイン Andmoreagain(米) ,Distorted Humor (米) ,-3.5000703301249256,11
4,4,5,ヒットアンドロール,牡4,55.0,▲今村,田中勝,美浦,2021104974,01193,ブリックスアンドモルタル Bricks and Mortar(米) ,エオリアンハープ ,キングカメハメハ ,-4.647902037653163,13
5,4,6,トゥザヒロイン,牝6,56.0,大野,辻,美浦,2019105314,01096,ジャスタウェイ ,トゥザハピネス ,シンボリクリスエス ,-3.268378096949566,9
6,5,7,スカパラダイス,牡5,58.0,野中,大和田,美浦,2020105730,01158,シルバーステート ,ファミリーソング ,グラスワンダー ,0.6978110795397816,1
7,5,8,ポップスター,セ4,58.0,丸田,南田,美浦,2021100179,01117,シャンハイボビー Shanghai Bobby(米) ,ルレシャンテ ,ヴィクトワールピサ ,-3.307481852763679,10
8,6,9,パッカパッカブー,牡4,58.0,杉原,堀内,美浦,2021102969,01135,ハービンジャー Harbinger(英) ,オツウ ,ハーツクライ ,-0.8501754691463592,2
9,6,10,ラファールドール,セ4,58.0,木幡巧,田島,美浦,2021104889,01162,ニューイヤーズデイ ,ティックルゴールド ,ステイゴールド ,-2.5684492389890896,7
10,7,11,タキ,牡4,55.0,▲舟山,高橋一,栗東,2021101428,01221,ハーツクライ ,パスオブドリームズ Path of Dreams(米) ,Giant's Causeway (米) ,-3.9147924717204066,12
11,7,12,アスプリージャ,牡4,58.0,江田照,中舘,美浦,2021100761,00689,レイデオロ ,ポムフィリア ,フォーティナイナーズサン Fourty Niners Son(米) ,-1.063715410758405,3
12,8,13,クールシェルタ,牡6,55.0,▲長浜,高橋文,美浦,2019103204,01214,アポロキングダム ,ナムラミステリー ,ジェニュイン ,-5.74994482050793,14
13,8,14,セイウンガレオン,セ6,58.0,菅原明,奥平,美浦,2019103158,01179,ドゥラメンテ ,フィールグリュック ,ストラヴィンスキー ,-1.8917340864421524,5
