,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オースミストロング,牡3,57.0,角田和,高橋亮,栗東,2022105366,01186,ナダル Nadal(米) ,ジュエルオブナイル ,デュランダル ,-1.4884417310636266,5
1,2,2,エイシンヤタガラス,牡3,57.0,川又,渡辺,栗東,2022103977,01166,ディーマジェスティ ,エイシンノーティス ,キングカメハメハ ,-2.074929001523725,7
2,2,3,ベネディクティオ,牡3,56.0,☆高杉,加藤士,美浦,2022106706,01213,ミッキーアイル ,ルヴェソンヴェール ,クロフネ ,-2.587254724048707,10
3,3,4,キャバリエクエスト,牡3,57.0,小崎,大和田,美浦,2022107159,01152,ストロングリターン ,サンデーアゲイン ,マーベラスサンデー ,-2.905943265920667,13
4,3,5,タナハシ,牡3,57.0,菊沢,伊坂,美浦,2022100195,01161,コパノリッキー ,ホッコーヴァール ,スタチューオブリバティ Statue of Liberty(米) ,-2.586209464127474,9
5,4,6,アルテボーイ,牡3,57.0,斎藤,斎藤誠,美浦,2022106678,01178,ミッキーアイル ,アルテーロ ,ハービンジャー Harbinger(英) ,-2.8526391619523745,12
6,4,7,カンプウ,牡3,57.0,泉谷,奥村豊,栗東,2022103837,01182,イスラボニータ ,ラスエモーショネス ,Fastnet Rock (豪) ,-0.988235439160473,3
7,5,8,グリスタン,牡3,57.0,丹内,高橋文,美浦,2022102559,01091,アドマイヤマーズ ,エイシンシルダリア ,キングカメハメハ ,-0.6849139055763019,2
8,5,9,ノボリディアマン,牡3,57.0,国分恭,緒方,栗東,2022105436,01124,サトノダイヤモンド ,ノボリディアーナ ,フレンチデピュティ French Deputy(米) ,-0.08725151840345813,1
9,6,10,コパノディラン,牡3,57.0,荻野琢,梅田,栗東,2022104307,01112,コパノリッキー ,コパノディール ,エンパイアメーカー Empire Maker(米) ,-2.533485640820979,8
10,6,11,スズノソレイユ,牡3,57.0,藤懸,平田,栗東,2022106673,01138,ディスクリートキャット Discreet Cat(米) ,グラヴィオーラ ,サウスヴィグラス ,-3.3086119163109475,14
11,7,12,ビービーバザーク,牡3,57.0,佐々木,武幸,栗東,2022102397,01197,シニスターミニスター Sinister Minister(米) ,カリビアンロマンス ,コマンズ Commands(豪) ,-2.8074478252078063,11
12,7,13,ヴォルケシェッツェ,牡3,57.0,嶋田,伊坂,美浦,2022100507,01134,サトノクラウン ,エイシンダイヤ ,Galileo (愛) ,-3.518072736133078,15
13,8,14,コンストラクション,牡3,54.0,▲石神道,和田郎,美浦,2022102547,01209,ホッコータルマエ ,パミーナ ,エスケンデレヤ ,-1.5400332129952126,6
14,8,15,セラード,牝3,52.0,▲石田,佐藤吉,美浦,2022106024,01203,イスラボニータ ,ゴールデンプライズ ,ホワイトマズル White Muzzle(英) ,-1.2713215935159905,4
