,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コルヴィル,牝4,56.0,黛,柄崎,美浦,2021104511,01109,Omaha Beach (米) ,ティザチック Tiz a Chick(米) ,Tiznow ,-3.2638166351650444,11
1,2,2,パルメリータ,牝5,56.0,佐々木,西園正,栗東,2020102642,01197,スクリーンヒーロー ,カニョット Cagnotte(亜) ,Sunray Spirit ,-0.45834692006939115,2
2,3,3,ヴァズレーヌ,牝4,56.0,小崎,嘉藤,美浦,2021106707,01152,フリオーソ ,ルヴェソンヴェール ,クロフネ ,-1.3184704908007052,8
3,4,4,サンセットブライト,牝4,55.0,☆横山琉,相沢,美浦,2021102753,01192,ホッコータルマエ ,デルマオサキ ,ネオユニヴァース ,-0.4594559394881409,3
4,5,5,キョウエイフロイデ,牝4,53.0,▲石田,中川,美浦,2021101053,01203,サトノクラウン ,ケイティバローズ ,マンハッタンカフェ ,-0.9931994498526185,6
5,6,6,ホウオウシンデレラ,牝4,54.0,△長浜,奥村武,美浦,2021103533,01214,エピファネイア ,フサイチジェット ,Gilded Time ,0.2935653250739242,1
6,6,7,サイモンポーリア,牝7,56.0,斎藤,根本,美浦,2018101166,01178,マジェスティックウォリアー Majestic Warrior(米) ,サイモンガーランド ,ロージズインメイ Roses in May(米) ,-0.812268848061142,5
7,7,8,ソウキュウ,牝4,56.0,丸山,高木,美浦,2021106800,01127,Arrogate (米) ,ハイタップ Hightap(米) ,Tapit (米) ,-1.2295121645518574,7
8,7,9,キセキノエンジェル,牝6,56.0,秋山稔,武市,美浦,2019106416,01181,キンシャサノキセキ ,ピサノレインボー ,Rainbow Quest (米) ,-1.9122448006906276,10
9,8,10,ロマンスライト,牝4,52.0,★小林美,尾形,美浦,2021102449,01206,キンシャサノキセキ ,ロマンチックキス ,ルーラーシップ ,-1.7844060948116633,9
10,8,11,ミランカ,牝4,56.0,菊沢,岩戸,美浦,2021101002,01161,ホッコータルマエ ,スリーサンハーツ ,ハーツクライ ,-0.5332929662717071,4
