,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コナブラック,牡6,58.0,亀田,清水久,栗東,2019105191,01176,キタサンブラック ,コナブリュワーズ ,キングカメハメハ ,-4.604161211946724,13
1,1,2,スコーピオン,牡4,58.0,武藤,武藤,美浦,2021100792,01169,ビッグアーサー ,ラスパジャサーダス ,スウェプトオーヴァーボード Swept Overboard(米) ,-3.3378762430005993,9
2,2,3,エコロレジーナ,牝5,56.0,菊沢,菊沢,美浦,2020101262,01161,アメリカンペイトリオット ,ハーズシャドウ ,オルフェーヴル ,-2.4035757355370357,7
3,2,4,アルトシュタット,牡6,58.0,小沢,安田,栗東,2019105449,01185,ロードカナロア ,マルティンスターク ,シンボリクリスエス ,-5.092779836917623,15
4,3,5,ハンベルジャイト,牝5,56.0,菱田,大久保,栗東,2020103367,01144,ジャスタウェイ ,ココシュニック ,クロフネ ,-0.5689004046680751,5
5,3,6,スピードオブライト,牝5,56.0,横山琉,相沢,美浦,2020104203,01192,ロードカナロア ,サイレントソニック ,ディープインパクト ,-4.9583218458954414,14
6,4,7,ユスティニアン,牡7,58.0,斎藤,小椋,栗東,2018103551,01178,シニスターミニスター Sinister Minister(米) ,マイネホコモモラ ,ロージズインメイ Roses in May(米) ,-5.970954869618658,16
7,4,8,プロスペリダード,牝5,56.0,西塚,西園翔,栗東,2020101792,01200,アメリカンペイトリオット ,ヴェスティージ ,Raven's Pass ,-2.852426537352852,8
8,5,9,ウォータールグラン,牝6,56.0,秋山稔,秋山,栗東,2019102786,01181,ダイワメジャー ,ウォーターパイパー ,Tale of the Cat (米) ,-4.502887535140109,12
9,5,10,ハーモニーマゼラン,牡8,58.0,丸山,土田,美浦,2017102838,01127,ダイワメジャー ,スターズアラインド ,Sea The Stars Sea the Stars(愛) ,-3.949106876358254,11
10,6,11,ショウナンマッハ,セ6,58.0,国分恭,茶木,栗東,2019104697,01124,ショウナンカンプ ,オーバーレイ ,ダイワメジャー ,-0.5362428758122834,4
11,6,12,ランドオブラヴ,牝5,56.0,丹内,蛯名正,美浦,2020104088,01091,ミッキーアイル ,ルックオブラヴ ,キングズベスト King's Best(米) ,-3.581097082644906,10
12,7,13,グレタ,牝6,56.0,酒井,清水英,美浦,2019102761,01034,ガルボ ,スカイグラフィティ ,ジャングルポケット ,3.2508199206501285,1
13,7,14,ニシノコニャック,牡6,58.0,佐々木,伊藤大,美浦,2019100937,01197,ディスクリートキャット Discreet Cat(米) ,ニシノテキーラ ,マンハッタンカフェ ,-0.7474933919645802,6
14,8,15,カフジテトラゴン,牝6,56.0,小崎,武英,栗東,2019106184,01152,キズナ ,カフジジュエル ,Dalakhani ,0.010274719258616907,3
15,8,16,レベレンシア,牡6,58.0,松本,安田,栗東,2019100659,01191,ロードカナロア ,ブルーモーメント ,ダンスインザダーク ,2.0528925915107274,2
