,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アップリンク,牝3,53.0,◇今村,和田勇,美浦,2022104926,01193,サトノアラジン  ,トスアップ  ,ジャスタウェイ  ,-0.08218405232038917,1
1,2,2,シンボリライト,牡3,57.0,岩部,菊川,美浦,2022101544,00726,ドレフォン  Drefong(米)  ,ライトフェアリー  ,サムライハート  ,-2.269690895479772,12
2,3,3,ボンジュールアスク,牝3,55.0,斎藤,斎藤誠,美浦,2022104830,01178,ルーラーシップ  ,シーズアメジャー  ,ダイワメジャー  ,-0.8495415701041152,5
3,3,4,シルバードン,牡3,57.0,石橋脩,牧,美浦,2022101987,01077,アルバート  ,シルバージェニー  ,Lantana Mob  ,-1.5270767486108476,6
4,4,5,ホープリュミエール,牡3,57.0,小林凌,土田,美浦,2022101904,01177,ビッグアーサー  ,エクセレントビュー  ,チチカステナンゴ  Chichicastenango(仏)  ,-2.6833483989380142,13
5,4,6,ジョイナーテソーロ,牝3,55.0,戸崎圭,畠山,美浦,2022102267,05386,フィエールマン  ,ボストンテソーロ  ,Temple City  ,-0.3544840157663385,2
6,5,7,ロッカバイベイビー,牝3,52.0,▲佐藤,伊藤圭,美浦,2022103725,01207,ルヴァンスレーヴ  ,アイシークレット  ,ゴールドアリュール  ,-0.7871976745091416,4
7,5,8,アオイハナミチ,牝3,55.0,吉田豊,高橋文,美浦,2022102937,00733,フォーウィールドライブ  Four Wheel Drive(米)  ,スモーキークォーツ  ,ヘクタープロテクター  Hector Protector(米)  ,-1.7187298792711245,7
8,6,9,ブルーチェリー,牝3,55.0,原,中川,美浦,2022104200,01184,ラブリーデイ  ,ハイデンガールズ  ,サウスヴィグラス  ,-1.8060646469335817,9
9,6,10,ワンダーレイザー,牡3,57.0,柴田大,畠山,美浦,2022100419,01009,ノーブルミッション  Noble Mission(英)  ,ワンダーフウラン  ,カリズマティック  Charismatic(米)  ,-1.9046737633756465,10
10,7,11,ロアリングフレイム,牝3,55.0,江田照,稲垣,美浦,2022102019,00689,オーヴァルエース  ,チャンピオンダイヤ  ,ダンスインザダーク  ,-3.0688797446906957,14
11,7,12,ナックオリオン,牡3,57.0,松山,杉浦,美浦,2022101542,01126,ミスターメロディ  ,マイティーワークス  ,キンシャサノキセキ  ,-0.6559124545306606,3
12,8,13,シリウスライト,牡3,54.0,▲石神道,和田郎,美浦,2022101042,01209,アメリカンペイトリオット  ,クリスタルオーブ  ,キンシャサノキセキ  ,-1.7200059708016462,8
13,8,14,リュウジンマル,牡3,54.0,▲遠藤,村田,美浦,2022105883,01218,アジアエクスプレス  ,エムオークィーン  ,スマートファルコン  ,-2.104317658434788,11
