,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タイセイアビリティ,牡3,57.0,鮫島駿,小林,栗東,2022102799,01157,フォーウィールドライブ  Four Wheel Drive(米)  ,ブラジリアンビューティ  Brazilian Beauty(英)  ,Galileo  (愛)  ,-3.5473739070881405,12
1,2,2,ジークリヒト,牝3,52.0,▲森田,清水英,美浦,2022102472,01222,トーセンラー  ,アイコチャン  ,ピルサドスキー  Pilsudski(愛)  ,-1.224894785386406,7
2,3,3,ファンシーデイ,牝3,53.0,△鷲頭,藤野,栗東,2022104986,01202,ニューイヤーズデイ  ,ファンシーミューズ  ,ゴールドアリュール  ,-2.962563837210919,11
3,4,4,サツキレジーナ,牝3,55.0,古川吉,石栗,美浦,2022101204,01015,リオンディーズ  ,シャインベスト  ,ストロングリターン  ,-2.6607975224428086,10
4,5,5,メイショウハボマイ,牡3,56.0,☆松本,本田,栗東,2022102841,01191,マジェスティックウォリアー  Majestic Warrior(米)  ,プリンプリンカフェ  ,ネオユニヴァース  ,-2.4389395588601728,8
5,5,6,レイワエポック,牝3,52.0,▲柴田裕,高柳大,栗東,2022110072,01212,Mendelssohn  ,Birdie Gold  ,Birdstone  ,0.632134380714805,5
6,6,7,ダーカザンブラック,牝3,52.0,▲古川奈,坂口,栗東,2022104217,01190,サートゥルナーリア  ,ペイシャフェリシタ  ,ハーツクライ  ,0.5095469815910546,6
7,6,8,デンリッレハウエル,牝3,52.0,▲舟山,林,美浦,2022102975,01221,レイデオロ  ,スズカグラーテ  ,サウスヴィグラス  ,-2.629695741238244,9
8,7,9,エイシンパルサー,牡3,57.0,松岡,田中剛,美浦,2022102871,01085,エイシンヒカリ  ,エーシンスペリアー  ,キングズベスト  King's Best(米)  ,1.4842786531148002,3
9,7,10,ゴッドテソロ,牡3,57.0,菱田,角田,栗東,2022103198,01144,フィエールマン  ,アプローズ  ,Acclamation  ,0.7016619432024862,4
10,8,11,タッカーバリアント,牡3,57.0,横山武,田島,美浦,2022100105,01170,リアルスティール  ,クールアンフルール  ,サクラバクシンオー  ,1.915074313619727,1
11,8,12,タイセイルヴァン,牡3,57.0,丹内,新開,美浦,2022103859,01091,ルヴァンスレーヴ  ,コウエイラブリー  ,エンパイアメーカー  Empire Maker(米)  ,1.5178576921725868,2
