,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パレフォーコン,牡6,57.0,☆小沢,鮫島,栗東,2019100683,01185,ストロングリターン ,ブランカ ,ディープインパクト ,1.2138682556386637,4
1,2,2,タイキエルキーオ,牡4,58.0,和田翼,谷,栗東,2021103176,01146,エピカリス ,ピアレジーナ ,タイキシャトル ,-3.0654357132189345,14
2,3,3,サザンレイク,牝5,53.0,▲石神道,根本,美浦,2020101481,01209,ヘニーヒューズ Henny Hughes(米) ,ローズゴールド ,サウスヴィグラス ,1.042452179478909,5
3,3,4,イエデゴロゴロ,牝4,54.0,◇永島,村山,栗東,2021103701,01187,レインボーライン ,イイコトバカリ ,エンパイアメーカー Empire Maker(米) ,1.7690788129748767,2
4,4,5,ヒメカミノイタダキ,牡6,57.0,☆松本,武市,美浦,2019101794,01191,アドマイヤムーン ,ファミリズム ,ダンスインザダーク ,0.19843410240065956,7
5,4,6,ドントレットゴー,牝4,53.0,▲川端,藤野,栗東,2021103614,01195,アメリカンペイトリオット ,レットハーゴー ,ネオユニヴァース ,-0.4778492641253402,9
6,5,7,ペレグリン,牝4,56.0,藤岡佑,河嶋,栗東,2021100906,01093,バンブーエール ,フラミンゴ ,マルカシェンク ,-0.0833421712784835,8
7,5,8,ミッキースピナッチ,牡5,58.0,松若,音無,栗東,2020101649,01154,ミッキーアイル ,ミッキーオリーブ ,クロフネ ,0.9430588187996822,6
8,6,9,ラセーヌシュメール,牝4,56.0,佐々木,杉浦,美浦,2021105260,01197,ロードカナロア ,ラクレソニエール La Cressonniere(仏) ,Le Havre ,-1.9595800096334781,13
9,6,10,タイセイアレス,牡4,55.0,▲石田,西村,栗東,2021105333,01203,ベストウォーリア ,ミアフィリア ,ゴールドアリュール ,-1.3218795976977933,12
10,7,11,ティーラミレス,牝5,56.0,丹内,辻,美浦,2020106788,01091,マクフィ Makfi(英) ,ユッコ ,ハーツクライ ,1.3722429718046414,3
11,7,12,フェレザ,牝4,56.0,斎藤,高橋一,栗東,2021101744,01178,ドレフォン Drefong(米) ,ニーレンベルギア ,アグネスタキオン ,-1.153938266285887,10
12,8,13,ザウリ,牡6,58.0,丸山,森田,栗東,2019101399,01127,ビッグアーサー ,ディマクコンダ ,バチアー Bachir(愛) ,3.0399743718626495,1
13,8,14,ホーリーホック,牝5,56.0,小崎,小崎,栗東,2020106228,01152,ミュゼスルタン ,ヒカルカグヤヒメ ,ダンスインザダーク ,-1.2350245803398558,11
