,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,クロドラバール,セ4,58.0,鮫島駿,杉山晴,栗東,2021101733,01157,ロードカナロア  ,ジュエルメーカー  ,エンパイアメーカー  Empire Maker(米)  ,-2.1849541521765223,10
1,2,2,ズバットマサムネ,セ4,58.0,川又,杉山佳,栗東,2021105711,01166,キンシャサノキセキ  ,ビバリーヒルズ  ,スニッツェル  Snitzel(豪)  ,-2.2490153263123047,11
2,3,3,キャッスルレイク,牝3,54.0,高杉,松下,栗東,2022100642,01213,サートゥルナーリア  ,パラダイスリッジ  ,ディープインパクト  ,0.4014815032825191,2
3,4,4,フレイミングパイ,牝4,56.0,池添,中竹,栗東,2021106936,01032,リアルインパクト  ,レディオブフレイム  ,パイロ  Pyro(米)  ,0.5165950513594495,1
4,4,5,ロードトレゾール,牡4,58.0,西塚,清水久,栗東,2021100144,01200,ロードカナロア  ,キープセイク  ,Sea The Stars  Sea the Stars(愛)  ,-0.5487955354540415,4
5,5,6,シリウス,牡4,58.0,団野,佐藤悠,栗東,2021100086,01180,ダノンレジェンド  ,アイラインローザー  ,バブルガムフェロー  ,-1.4923606092118362,8
6,5,7,フォルティーナ,牝5,56.0,太宰,石橋,栗東,2020100530,01037,ミッキーアイル  ,ワンダフルタイム  ,サウスヴィグラス  ,-0.6800724791645182,5
7,6,8,フィドルファドル,牝3,54.0,西村淳,矢作,栗東,2022104674,01171,サトノアラジン  ,ヴィートマルシェ  ,フレンチデピュティ  French Deputy(米)  ,-1.8114884633140025,9
8,6,9,ランウインディ,牝4,56.0,国分優,中尾,栗東,2021106305,01125,エスポワールシチー  ,ブリュット  ,ベーカバド  Behkabad(仏)  ,-0.7940545219697174,7
9,7,10,ゲッティヴィラ,牡3,56.0,吉村,小栗,栗東,2022110151,01216,Frosted  (米)  ,Miss Malibu  ,Into Mischief  ,0.18571003080751092,3
10,7,11,バンブトンプロ,牡5,58.0,秋山稔,粕谷,美浦,2020106562,01181,マクフィ  Makfi(英)  ,ニースセブンティン  ,ナリタトップロード  ,-2.965129546068523,13
11,8,12,プレアデスグループ,牝4,56.0,松山,吉岡,栗東,2021104839,01126,サトノアラジン  ,オリヒメ  ,マジェスティックウォリアー  Majestic Warrior(米)  ,-2.512139432313495,12
12,8,13,ヤマニンシュラ,牡3,56.0,川田,斉藤崇,栗東,2022106604,01088,ダイワメジャー  ,ヤマニンアタシャン  ,フレンチデピュティ  French Deputy(米)  ,-0.7682376012960563,6
