,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,5.14,9.26,201,24,14,18,22,16,25,47,35,17,11,6,11,12,11,4,16,8,10,19,14,13,12,16,10,5,6
1,芝,1200,良,all,5.09,8.75,102,15,7,9,12,6,8,23,22,11,8,5,4,7,4,2,9,5,3,9,6,5,5,7,5,3,4
2,芝,1200,稍重,all,5.37,9.91,57,4,3,5,6,5,14,12,8,2,2,0,4,2,6,1,4,0,5,9,6,4,3,4,3,1,1
3,芝,1200,重,all,4.95,9.64,42,5,4,4,4,5,3,12,5,4,1,1,3,3,1,1,3,3,2,1,2,4,4,5,2,1,1
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,5.12,9.65,66,5,6,6,9,8,6,17,9,3,3,1,4,4,4,2,9,2,4,4,4,4,4,6,6,1,1
6,芝,1200,良,未勝利,5.42,9.79,33,4,2,1,4,4,1,10,7,2,3,1,0,2,1,2,4,1,1,2,1,3,1,3,4,1,1
7,芝,1200,稍重,未勝利,4.33,8.56,18,0,3,4,3,2,4,2,0,0,0,0,3,1,3,0,3,0,2,2,2,0,1,1,0,0,0
8,芝,1200,重,未勝利,5.4,10.67,15,1,1,1,2,2,1,5,2,1,0,0,1,1,0,0,2,1,1,0,1,1,2,2,2,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.0,8.07,27,4,3,3,1,1,3,7,5,2,3,4,1,1,1,0,2,0,1,3,2,3,2,1,0,0,1
11,芝,1200,良,新馬,4.67,6.94,18,3,2,3,1,0,2,4,3,2,2,3,1,1,0,0,2,0,1,2,1,1,2,0,0,0,0
12,芝,1200,稍重,新馬,5.83,10.33,6,1,0,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
13,芝,1200,重,新馬,5.33,10.33,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.92,8.95,63,11,3,8,6,3,6,14,12,8,4,1,4,4,6,1,2,2,2,4,4,3,5,5,3,2,3
16,芝,1200,良,1勝クラス,4.63,8.37,27,6,1,4,4,0,1,5,6,5,2,1,1,2,3,0,1,0,0,2,2,1,1,2,0,1,3
17,芝,1200,稍重,1勝クラス,5.57,9.9,21,3,0,1,2,1,4,6,4,2,1,0,1,0,2,1,1,0,2,2,1,1,2,2,3,0,0
18,芝,1200,重,1勝クラス,4.53,8.67,15,2,2,3,0,2,1,3,2,1,1,0,2,2,1,0,0,2,0,0,1,1,2,1,0,1,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,5.56,10.72,18,2,0,1,1,2,5,5,2,2,0,0,0,1,0,1,0,0,2,3,2,2,1,3,0,1,0
21,芝,1200,良,2勝クラス,6.33,12.33,6,0,0,1,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
22,芝,1200,稍重,2勝クラス,6.17,12.0,6,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0
23,芝,1200,重,2勝クラス,4.17,7.83,6,2,0,0,1,1,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.75,9.83,12,1,0,0,3,0,3,2,3,1,0,0,0,1,0,0,2,1,0,4,1,1,0,0,0,0,1
26,芝,1200,良,3勝クラス,5.33,8.67,6,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0
27,芝,1200,稍重,3勝クラス,6.33,9.67,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
28,芝,1200,重,3勝クラス,6.0,12.33,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
