,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウインスノーライト,牡4,58.0,Ｍデムーロ,杉山晴,栗東,2020105198,05212,エイシンヒカリ ,エーシンマリポーサ ,Pulpit ,-1.2318654427566047,8
1,2,2,アレンジャー,牡3,57.0,横山典,昆,栗東,2021100350,00660,リアルスティール ,キーウエスト ,ネオユニヴァース ,-4.883172398963409,13
2,3,3,オードリーバローズ,牝4,56.0,岩田望,清水久,栗東,2020104678,01174,キタサンブラック ,ラダームブランシェ ,チチカステナンゴ Chichicastenango(仏) ,-1.052776943260711,7
3,4,4,スズカダブル,牡4,58.0,西村淳,西村,栗東,2020106660,01171,バゴ Bago(仏) ,ダブルファンタジー ,ジャイアントレッカー Giant Wrecker(米) ,-2.7465428002700927,11
4,4,5,サクセスアイ,牝4,56.0,池添,北出,栗東,2020105354,01032,ミッキーアイル ,サクセスアイニー ,ジャングルポケット ,-1.5617163118821735,9
5,5,6,ビヨンドザヴァレー,牝4,56.0,菱田,橋口,栗東,2020103099,01144,イスラボニータ ,リリーオブザヴァレー Lily of the Valley(仏) ,Galileo (愛) ,3.7343844440088083,1
6,5,7,ロマンシングブルー,牝5,56.0,藤岡佑,渡辺,栗東,2019105301,01093,ハーツクライ ,テーブルロンド Table Ronde(愛) ,Astronomer Royal ,-3.709253696085427,12
7,6,8,ジュリアバローズ,牝6,56.0,団野,上村,栗東,2018105056,01180,ディープインパクト ,シャムロッカー Shamrocker(新) ,O'Reilly ,-0.3821582019296158,5
8,6,9,ダルエスサラーム,牝4,56.0,北村友,高野,栗東,2020103393,01102,ダイワメジャー ,ザズー Zazu(米) ,Tapit (米) ,0.34685686513849223,4
9,7,10,ナムラアトム,牡3,57.0,浜中,長谷川,栗東,2021102888,01115,リアルインパクト ,サンクイーンII Sun Queen(米) ,Storm Cat (米) ,-1.0299861121174272,6
10,7,11,エアミアーニ,セ6,58.0,角田和,笹田,栗東,2018106663,01186,ロードカナロア ,エアマスカット ,ジャングルポケット ,-2.013846731595478,10
11,8,12,リッケンバッカー,牡6,58.0,川須,西村,栗東,2018103590,01128,ロードカナロア ,シティウェルズ City Wells(加) ,City Zip (米) ,1.0801717689892967,2
12,8,13,チュウワノキセキ,セ7,58.0,幸,大久保,栗東,2017105574,00732,キンシャサノキセキ ,ミスティックリップス Mystic Lips(独) ,ジェネラス Generous(愛) ,0.824579435052154,3
