,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マッハレイジング,牡3,56.0,角田和,小崎,栗東,2022106597,01186,ディスクリートキャット  Discreet Cat(米)  ,マンイーター  ,タイキシャトル  ,-1.9020676424128309,12
1,2,2,シルフズミスチーフ,牝3,54.0,北村友,池江,栗東,2022110001,01102,Into Mischief  ,ヘヴンハズマイニッキー  ,マジェスティックウォリアー  Majestic Warrior(米)  ,0.2608008390994994,6
2,3,3,サディーク,牝3,54.0,坂井,河嶋,栗東,2022110063,01163,Into Mischief  ,Moonshine Memories  ,Malibu Moon  ,0.44709476604097,4
3,4,4,ルクルス,牡5,58.0,小沢,井上,栗東,2020101635,01185,ハーツクライ  ,チリエージェ  ,サクラバクシンオー  ,-1.592869533527922,11
4,4,5,ダノンケイツー,牡4,58.0,岩田望,寺島,栗東,2021103223,01174,Justify  (米)  ,エンタイスド  Enticed(愛)  ,Galileo  (愛)  ,-0.20424480842449183,7
5,5,6,グランパリッシュ,牝4,56.0,小崎,畑端,栗東,2021100708,01152,シュヴァルグラン  ,カネトシパリッシュ  ,Tapit  (米)  ,-1.9773683358129237,13
6,5,7,レーティッシュ,牡3,56.0,川田,高橋一,栗東,2022110152,01088,American Pharoah  (米)  ,Bernina Star  ,Harlan's Holiday  ,-0.6581790130023412,8
7,6,8,アスタールテニウム,牡4,55.0,▲田山,中竹,栗東,2021101548,01220,ニューイヤーズデイ  ,アスターヒューモア  ,More Than Ready  ,-0.7351452481449894,9
8,6,9,フェヴリエ,牡4,57.0,☆西塚,新谷,栗東,2021110080,01200,Sea The Stars  Sea the Stars(愛)  ,アムールブリエ  ,Smart Strike  (加)  ,1.1517027123095724,2
9,7,10,パリッドキャリア,牡4,57.0,☆吉村,清水久,栗東,2021107230,01216,ヘニーヒューズ  Henny Hughes(米)  ,サンライズシェル  ,キンシャサノキセキ  ,-1.4039373949276939,10
10,7,11,リメンバーヒム,牡3,55.0,☆高杉,浜田,栗東,2022100321,01213,コパノリッキー  ,ヴォルトファース  ,リアルインパクト  ,0.31303169850667495,5
11,8,12,エコロカレン,牝4,56.0,酒井,秋山,栗東,2021103484,01034,ロージズインメイ  Roses in May(米)  ,エレガンテココ  ,ブラックホーク  ,0.7197884400587496,3
12,8,13,タイセイブロウ,牡4,58.0,田口,平田,栗東,2021104101,01208,キンシャサノキセキ  ,ギブユースマイル  ,エンパイアメーカー  Empire Maker(米)  ,1.7469637814263976,1
