,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダンツナディア,牝2,55.0,和田翼,谷,栗東,2022104183,01146,ヘニーヒューズ Henny Hughes(米) ,ラブミーテンダー ,ゼンノロブロイ ,-0.9878124357338277,4
1,1,2,ナリタヒカリ,牝2,55.0,国分恭,荒川,栗東,2022102739,01124,ルヴァンスレーヴ ,ナリタモード ,ナリタセンチュリー ,0.6864362452240378,2
2,2,3,チャロ,牡2,56.0,佐々木,和田郎,美浦,2022105158,01197,ヘニーヒューズ Henny Hughes(米) ,レッドソンブレロ ,キングカメハメハ ,-1.3520958355749277,6
3,2,4,トモジャイブ,牡2,56.0,国分優,大根田,栗東,2022101223,01125,シャンハイボビー Shanghai Bobby(米) ,ショウナンカガリビ ,フレンチデピュティ French Deputy(米) ,-4.713003026053436,16
4,3,5,ダンツアトム,牡2,56.0,角田和,本田,栗東,2022103175,01186,ロジャーバローズ ,サンフラワーガール ,タイキシャトル ,-3.598170395626857,14
5,3,6,リードプリンシパル,牝2,55.0,荻野琢,藤沢,栗東,2022105748,01112,ストロングリターン ,プリンシパルハニー ,ゴールドアリュール ,-1.3657111653551466,8
6,4,7,テルモプシス,牝2,54.0,☆田口,緒方,栗東,2022100295,01208,ゴールドドリーム ,タカハギ ,シニスターミニスター Sinister Minister(米) ,1.374808443766067,1
7,4,8,テイエムトップバン,牝2,55.0,田中健,木原,栗東,2022103761,01114,アドマイヤマーズ ,トップオブザヘヴン ,キングカメハメハ ,-1.1168180401588064,5
8,5,9,ストップヤーニング,牡2,56.0,長岡,羽月,栗東,2022107306,01142,サンダースノー Thunder Snow(愛) ,アルトゥーナ ,ハーツクライ ,-2.63965564438623,11
9,5,10,ディーエスショウマ,牡2,56.0,鮫島駿,橋口,栗東,2022100226,01157,ディスクリートキャット Discreet Cat(米) ,ティアップアーリー ,ゴールドアリュール ,-2.687191813188369,12
10,6,11,キャットデイ,牝2,55.0,岩田望,吉村,栗東,2022110124,01174,Mitole ,Moon Pie ,Mr. Greeley ,-2.257767269178122,9
11,6,12,ルブリアン,牡2,53.0,▲吉村,佐々木,栗東,2022106320,01216,シルバーステート ,ネーラペルレ ,キングカメハメハ ,-1.3541583465648652,7
12,7,13,ジャコドール,牝2,55.0,高倉,畑端,栗東,2022107347,01130,フリオーソ ,ハンサムウーマン ,ヨハネスブルグ Johannesburg(米) ,-0.7365609610775224,3
13,7,14,ラマンシュ,牡2,56.0,北村友,音無,栗東,2022105201,01102,トーセンラー ,アイアムルビー ,Saint Liam ,-2.5855532488967774,10
14,8,15,バトンロード,牡2,56.0,酒井,石橋,栗東,2022103285,01034,ホッコータルマエ ,ウイナーズロード ,ケイムホーム Came Home(米) ,-3.6789186360195503,15
15,8,16,ミライエイゴウ,牡2,56.0,富田,四位,栗東,2022102133,01168,ミッキーアイル ,スターリングブルス ,ハードスパン Hard Spun(米) ,-3.094430063347451,13
