,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エブライト,牝4,56.0,長岡,橋口,栗東,2021101443,01142,ヘニーヒューズ Henny Hughes(米) ,マートンパーク ,フレンチデピュティ French Deputy(米) ,-2.268588817715187,15
1,1,2,ボタニカルガーデン,牝5,55.0,☆西塚,緒方,栗東,2020110044,01200,Mastercraftsman ,Poinsettia ,Galileo (愛) ,-0.0480853515258436,6
2,2,3,ノビル,牝4,53.0,▲和田陽,鈴木孝,栗東,2021102091,01223,ネオユニヴァース ,カネスベネフィット ,Miswaki ,-1.2224357581413807,11
3,2,4,サンダーユニバンス,牡4,58.0,小崎,奥村豊,栗東,2021105839,01152,ドレフォン Drefong(米) ,ラテラス ,Harlan's Holiday ,-1.3064164675992809,12
4,3,5,ロードドミニオン,セ8,58.0,川須,畑端,栗東,2017103656,01128,ロードカナロア ,サウンドオブハート ,アグネスタキオン ,-1.7996921065380007,13
5,3,6,カネコメファミリー,牝4,56.0,斎藤新,中尾,栗東,2021104151,01178,ホッコータルマエ ,プロテクトジアース ,アフリート Afleet(加) ,0.7021484817814393,3
6,4,7,セールヴォラン,牡4,58.0,幸,北出,栗東,2021101057,00732,グァンチャーレ ,スカイシーアキラ ,Swiss Spirit ,0.9110942678003567,1
7,4,8,パッシングシャワー,牡4,58.0,鮫島駿,安田,栗東,2021110033,01157,Iffraaj ,レインスウェプト Rainswept(英) ,Frankel ,0.38765384445559886,4
8,5,9,カルパ,牡4,58.0,川田,須貝,栗東,2021105736,01088,モーリス ,ブチコ ,キングカメハメハ ,-0.9340851449172352,9
9,5,10,プロテア,セ5,58.0,秋山稔,宮本,栗東,2020104206,01181,ロードカナロア ,ナスケンアイリス ,フレンチデピュティ French Deputy(米) ,-1.0892716599451706,10
10,6,11,スモーキンビリー,牡5,58.0,団野,佐藤悠,栗東,2020110145,01180,Free Drop Billy ,Buy for Less ,Bodemeister ,-0.7769711634343622,7
11,6,12,イエスウィズキャン,牡5,58.0,和田竜,羽月,栗東,2020100472,01018,デクラレーションオブウォー ,ジュエルメッセージ ,ダイワメジャー ,-0.8282133377738666,8
12,7,13,ピリー,牝4,56.0,坂井,西園正,栗東,2021100526,01163,スクリーンヒーロー ,ミルクトーレル ,ダンスインザダーク ,0.22315293562949723,5
13,7,14,ディーエストッキー,牡4,58.0,松山,橋口,栗東,2021105098,01126,レッドスパーダ ,セデュウシング ,アグネスタキオン ,0.7164203886017823,2
14,8,15,コートリーバウ,牝4,54.0,△吉村,坂口,栗東,2021105543,01216,モーリス ,サングレアル ,ゼンノロブロイ ,-2.4926316771589163,16
15,8,16,ブルーデイジー,牝6,53.0,▲古川奈,的場,美浦,2019101340,01190,ディスクリートキャット Discreet Cat(米) ,シャイニングスルー ,スペシャルウィーク ,-2.210920196103142,14
