,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハギビス,牝3,55.0,川又,杉山佳,栗東,2022106167,01166,リオンディーズ ,ウインアンジェラス ,Bertolini ,-1.6929717748461017,8
1,1,2,モズフラッシュ,牝3,55.0,古川吉,畑端,栗東,2022102085,01015,モズアスコット ,モズマッテタワ ,オレハマッテルゼ ,-0.4239647439907851,3
2,2,3,ケイアイブイスリー,牡3,57.0,和田竜,平田,栗東,2022106583,01018,ルヴァンスレーヴ ,ケイアイガーベラ ,Smarty Jones (米) ,-2.0399332460585327,10
3,2,4,カルミアクラウン,牝3,52.0,▲田山,吉岡,栗東,2022107317,01220,サトノクラウン ,ライラプス ,フレンチデピュティ French Deputy(米) ,-0.597501784208661,5
4,3,5,ディアウス,牡3,57.0,武豊,吉岡,栗東,2022102905,00666,シニスターミニスター Sinister Minister(米) ,パドックシアトル Paddock Seattle(亜) ,Seattle Fitz ,-3.4686961447345848,14
5,3,6,スターペスショウマ,牡3,54.0,▲森田,石橋,栗東,2022106997,01222,リアルスティール ,スターペスマリア ,パイロ Pyro(米) ,-1.3539045306939115,7
6,4,7,テーオーライマン,牡3,56.0,☆高杉,宮,栗東,2022103186,01213,ダノンバラード ,テンキセキ ,アグネスデジタル ,-0.601178722496035,6
7,4,8,ロードバルセロナ,牡3,57.0,松若,茶木,栗東,2022100354,01154,ビッグアーサー ,クライフターン ,バンブーエール ,0.590620931501147,2
8,5,9,カフジアッサム,牡3,57.0,鮫島良,河嶋,栗東,2022105881,01099,マクフィ Makfi(英) ,ティイ ,エイシンフラッシュ ,-6.637426710558397,16
9,5,10,マットーネロッソ,牝3,55.0,川須,中尾,栗東,2022105446,01128,ブリックスアンドモルタル Bricks and Mortar(米) ,ハーレムライン ,マンハッタンカフェ ,2.831632250621977,1
10,6,11,テイエムダイタカ,牡3,57.0,国分優,小椋,栗東,2022103678,01125,ホッコータルマエ ,ベガグレシヤス ,アドマイヤドン ,-2.7333115229603866,13
11,6,12,クラウンテック,牡3,57.0,荻野琢,梅田,栗東,2022101291,01112,アドマイヤマーズ ,ニアメ Niamey(英) ,Pivotal ,-2.1648707989411538,11
12,7,13,ジョードリウム,牡3,56.0,☆吉村,清水久,栗東,2022100997,01216,ホッコータルマエ ,ジョーアラマート ,キングヘイロー ,-0.5135228503158447,4
13,7,14,スリーローズ,牝3,55.0,田口,谷,栗東,2022102974,01208,スズカコーズウェイ ,スズカクイーン ,クロフネ ,-3.5467373582701445,15
14,8,15,サッポロキタコ,牝3,55.0,浜中,田中克,栗東,2022103261,01115,パイロ Pyro(米) ,メイショウトモシビ ,ハーツクライ ,-1.9540016750078613,9
15,8,16,バイルシュタイン,牡3,57.0,鮫島駿,寺島,栗東,2022105042,01157,ダンカーク Dunkirk(米) ,ペルレンケッテ ,ディープインパクト ,-2.698536090789912,12
