,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラブカ,牡4,58.0,小沢,今野,栗東,2021101003,01185,リアルスティール ,ミヤジマミー ,ヴィクトワールピサ ,-1.791518671309082,11
1,1,2,コスモバラタ,牡5,58.0,柴田大,武市,美浦,2020105746,01009,ダノンバラード ,クアルティエーレ ,ネオユニヴァース ,-2.9499009227758504,14
2,2,3,ウィズホープ,牝4,56.0,松岡正海,奥平,美浦,2021106218,01085,ゴールドシップ ,シェイクラブハート ,アグネスデジタル ,-0.283586305758035,4
3,2,4,トゥルーサクセサー,牡4,58.0,荻野極,高木,美浦,2021103537,01160,モーリス ,ブロンズテーラー ,ロージズインメイ Roses in May(米) ,-0.8596393889704663,5
4,3,5,ファイブセンス,牝5,56.0,永島,高橋文,美浦,2020101550,01187,Frankel ,キャシーズソング Kathy's Song(米) ,Candy Ride ,-4.159116154460658,16
5,3,6,マイネルフォルツァ,牡5,58.0,丸山,金成,美浦,2020105809,01127,ゴールドシップ ,ラッフォルツァート ,グラスワンダー ,-1.422028635156647,8
6,4,7,ダノンウィルヘルム,牡4,58.0,柴田裕,池江,栗東,2021105719,01212,レイデオロ ,ファイネストシティ Finest City(米) ,City Zip (米) ,-2.962862381904918,15
7,4,8,レッドアーバイン,牡5,58.0,長浜,手塚久,美浦,2020110123,01214,Kingman (英) ,Speedy Boarding ,Shamardal (米) ,-2.110981128889849,12
8,5,9,ルトゥール,牝4,56.0,佐々木,中内田,栗東,2021104929,01197,モーリス ,ルフォール ,キングカメハメハ ,0.18472497857089587,2
9,5,10,ケイツークローン,セ5,58.0,亀田,清水英,美浦,2020103160,01176,ラブリーデイ ,コンゴウビジン ,ケイムホーム Came Home(米) ,-0.1646783154775221,3
10,6,11,ナムラブーニン,牡4,58.0,小崎,高橋一,栗東,2021102420,01152,グレーターロンドン ,パンドラズホープ ,キングカメハメハ ,1.4645005612430608,1
11,6,12,チュウワダイオウ,セ4,58.0,松本,加藤公,栗東,2021102294,01191,ルーラーシップ ,チュウワプリンセス ,スペシャルウィーク ,-1.6817108741127853,9
12,7,13,シェアホルダーズ,牡4,58.0,斎藤,松山,美浦,2021101250,01178,アルアイン ,クラウンフォルテ ,ハービンジャー Harbinger(英) ,-1.3463806688142645,7
13,7,14,メイショウタクボク,牡5,58.0,長岡,高橋亮,栗東,2020104000,01142,モーリス ,フォースデラネイチャー Force de La Nature(米) ,Scat Daddy (米) ,-2.740263099952954,13
14,8,15,ゴールドブレス,セ4,58.0,国分恭,西園翔,栗東,2021100081,01124,ゴールドシップ ,ブーケドロゼブルー ,ロージズインメイ Roses in May(米) ,-1.2361501491841933,6
15,8,16,モアリジット,牡4,58.0,菊沢,西村,栗東,2021104832,01161,ロードカナロア ,インフレキシビリティ Inflexibility(加) ,Scat Daddy (米) ,-1.7752719676517406,10
