,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,3.95,6.77,57,10,11,4,8,11,3,4,6,6,6,5,4,5,4,5,5,2,5,1,1,2,0,1,4,1,0
1,芝,1200,良,all,4.07,6.82,45,8,7,3,6,10,3,4,4,6,4,2,3,4,4,4,4,2,4,1,1,2,0,1,2,1,0
2,芝,1200,稍重,all,2.0,3.33,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,芝,1200,重,all,4.17,8.0,6,0,2,0,2,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4,芝,1200,不良,all,3.67,7.0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,芝,1200,全,未勝利,3.73,5.8,15,3,2,2,1,5,1,0,1,2,2,1,0,4,0,0,1,1,3,1,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,4.17,6.42,12,2,1,1,1,5,1,0,1,2,1,0,0,3,0,0,1,1,3,1,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,2.0,3.33,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,6.0,8.0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,6.0,8.0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,3.83,7.17,12,3,3,0,1,2,0,1,2,1,2,2,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0
16,芝,1200,良,1勝クラス,4.0,7.33,6,2,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
17,芝,1200,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,3.67,7.0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,3.67,7.0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,芝,1200,全,2勝クラス,3.0,4.67,9,2,2,1,2,2,0,0,0,1,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
21,芝,1200,良,2勝クラス,3.0,4.67,9,2,2,1,2,2,0,0,0,1,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,4.67,9.33,9,1,1,1,2,0,1,2,1,1,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,1,0
26,芝,1200,良,3勝クラス,4.67,9.33,9,1,1,1,2,0,1,2,1,1,0,0,1,0,1,0,2,0,0,0,1,1,0,1,0,1,0
27,芝,1200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.0,7.0,9,1,3,0,2,1,0,0,2,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
31,芝,1200,良,オープン,3.67,6.0,6,1,2,0,1,1,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
32,芝,1200,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,4.67,9.0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,4.64,7.29,70,8,8,9,8,11,5,11,10,3,7,9,4,8,4,8,1,4,8,1,1,1,3,3,3,1,1
36,芝,1400,良,all,4.7,7.35,54,5,7,6,7,9,4,8,8,3,4,7,4,7,2,6,1,3,5,1,1,0,3,3,3,1,0
37,芝,1400,稍重,all,5.71,7.29,7,0,0,1,1,1,1,2,1,0,0,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0
38,芝,1400,重,all,3.0,6.0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,芝,1400,不良,all,3.67,7.33,6,2,1,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
40,芝,1400,全,未勝利,4.2,7.0,15,2,2,3,2,2,0,2,2,0,2,3,0,3,1,2,0,0,1,0,0,1,0,0,1,0,1
41,芝,1400,良,未勝利,4.17,6.5,6,0,1,2,1,1,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
42,芝,1400,稍重,未勝利,5.33,7.33,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
43,芝,1400,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1400,不良,未勝利,3.67,7.33,6,2,1,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45,芝,1400,全,新馬,5.25,7.58,12,0,2,0,2,3,1,2,2,0,1,1,1,2,1,0,1,2,1,0,0,0,1,0,1,0,0
46,芝,1400,良,新馬,5.25,7.58,12,0,2,0,2,3,1,2,2,0,1,1,1,2,1,0,1,2,1,0,0,0,1,0,1,0,0
47,芝,1400,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1400,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1400,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.33,7.86,21,3,4,2,2,3,1,3,3,1,3,2,2,1,1,2,0,0,3,0,1,0,1,2,1,1,0
51,芝,1400,良,1勝クラス,4.33,7.86,21,3,4,2,2,3,1,3,3,1,3,2,2,1,1,2,0,0,3,0,1,0,1,2,1,1,0
52,芝,1400,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,芝,1400,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1400,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1400,全,2勝クラス,5.31,6.85,13,1,0,2,2,1,2,3,2,1,0,2,1,1,0,3,0,2,2,0,0,0,1,0,0,0,0
56,芝,1400,良,2勝クラス,5.0,6.67,9,1,0,1,2,1,1,2,1,1,0,1,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0
57,芝,1400,稍重,2勝クラス,6.0,7.25,4,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
58,芝,1400,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,芝,1400,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,芝,1400,全,3勝クラス,5.0,9.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61,芝,1400,良,3勝クラス,5.0,9.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
62,芝,1400,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,芝,1400,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
