,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トルティーナ,牝3,55.0,柴田大,高橋文,美浦,2022106102,01009,サンダースノー  Thunder Snow(愛)  ,ブラックシュガー  ,ブラックタイド  ,-2.2545956527178106,15
1,1,2,キャンディブーケ,牝3,55.0,横山琉,鈴木伸,美浦,2022103932,01192,レイデオロ  ,フロリアード  ,クロフネ  ,-0.9494189270732476,6
2,2,3,タッカーバリアント,牡3,57.0,吉田豊,田島,美浦,2022100105,00733,リアルスティール  ,クールアンフルール  ,サクラバクシンオー  ,0.12876285787551933,4
3,2,4,ダンケルド,牡3,57.0,杉原,森一,美浦,2022104722,01135,ミッキーアイル  ,カレドニアレディ  ,Firebreak  (英)  ,2.1985349977374575,1
4,3,5,ミズイロホルトゥス,牝3,52.0,▲石神道,金成,美浦,2022103996,01209,サートゥルナーリア  ,ペブルガーデン  ,ディープインパクト  ,0.903818261346901,3
5,3,6,マロンカラノテガミ,牝3,55.0,斎藤,清水英,美浦,2022101005,01178,ガルボ  ,ブセナ  ,マイネルセレクト  ,-0.9147944100172449,5
6,4,7,シスター,牝3,55.0,菊沢,勢司,美浦,2022100872,01161,シニスターミニスター  Sinister Minister(米)  ,カエデ  ,タイキシャトル  ,-2.612455790151224,16
7,4,8,スイートロータス,牝3,55.0,横山武,久保田,美浦,2022103926,01170,キンシャサノキセキ  ,スイートフラッグ  ,Kingmambo  (米)  ,-1.1811521508348009,9
8,5,9,ガンバレベアー,牝3,55.0,三浦,千葉,美浦,2022101141,01122,サトノアラジン  ,サンマルリトリート  ,Hard Spun  (米)  ,-1.3663028509693922,11
9,5,10,オルティジア,牡3,54.0,▲舟山,菊川,美浦,2022103024,01221,マクフィ  Makfi(英)  ,ディアアレトゥーサ  ,トーセンダンス  ,-2.101839482546361,14
10,6,11,ヨタロー,牡3,57.0,佐々木,堀内,美浦,2022103852,01197,ディーマジェスティ  ,ウィーヴァー  ,ストリートセンス  Street Sense(米)  ,-1.889257390789997,12
11,6,12,エテオクロス,牡3,57.0,津村,新開,美浦,2022105459,01092,サトノアラジン  ,ピリカクル  ,オルフェーヴル  ,-1.1287140146458872,8
12,7,13,ブルームソング,牝3,55.0,丸田,高橋文,美浦,2022103284,01117,ミスターメロディ  ,イトククリ  ,サクラバクシンオー  ,-0.9506157373993088,7
13,7,14,タッチダウン,牝3,52.0,▲小林美,小島,美浦,2022101660,01206,アドマイヤムーン  ,タッチII  Touch(米)  ,Pulpit  ,0.9059011584026283,2
14,8,15,ピコグリーン,牝3,55.0,木幡巧,牧,美浦,2022101763,01162,ゴールドドリーム  ,ラヴァーズロック  ,ヘニーヒューズ  Henny Hughes(米)  ,-1.20711676638878,10
15,8,16,キチロクキャップ,牡3,57.0,木幡育,松永康,美浦,2022103636,01167,ビッグアーサー  ,ミキノセレナーデ  ,コロナドズクエスト  Coronado's Quest(米)  ,-2.0036333410302127,13
