,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ノアバクシンオー,牡3,57.0,野中,上原博,美浦,2022101847,01158,フェノーメノ ,クリノヴィクトリア ,アサクサキングス ,-1.8916910186864324,12
1,1,2,ノーブルリリー,牝3,55.0,石川,矢嶋,美浦,2022104278,01150,ラブリーデイ ,ピーチブローフィズ ,シンボリクリスエス ,-2.01052710335533,14
2,2,3,キタノアンシェル,牝3,53.0,△小林脩,蛯名利,美浦,2022106550,01183,ロジャーバローズ ,バイタルスタイル ,スペシャルウィーク ,-2.06560466797293,15
3,2,4,メランジェ,牝3,55.0,菅原明,田中剛,美浦,2022105047,01179,スワーヴリチャード ,ボシンシェ Bochinche(米) ,Kingmambo (米) ,-1.3905923729686784,11
4,3,5,パレデザール,牝3,55.0,戸崎圭,田村,美浦,2022105052,05386,ロードカナロア ,ポンデザール ,ハーツクライ ,0.41782372348742547,2
5,3,6,モモイロカタオモイ,牝3,55.0,江田照,村田,美浦,2022103225,00689,ミスターメロディ ,ダンサリーノ ,ディープインパクト ,-2.006499750463278,13
6,4,7,ソロフィオーレ,牝3,54.0,☆横山琉,相沢,美浦,2022101483,01192,エポカドーロ ,ソリフロール ,ヴィクトワールピサ ,-1.0534086844637622,7
7,4,8,ニシノカクテル,牝3,55.0,池添,清水英,美浦,2022107275,01032,ノーブルミッション Noble Mission(英) ,ニシノテキーラ ,マンハッタンカフェ ,-0.8350476863824549,6
8,5,9,ブラックレッド,牡3,57.0,原田和,松山,美浦,2022102818,01143,モーニン ,クリーンプリンセス ,ジャングルポケット ,-0.2725934686394855,3
9,5,10,ジャスミンガール,牝3,52.0,▲長浜,菊川,美浦,2022100498,01214,マジェスティックウォリアー  Majestic Warrior(米)  ,カメリアテソーロ  ,ゴールドアリュール  ,-0.4221728437495209,4
10,6,11,リネンプリンセス,牝3,52.0,▲佐藤,南田,美浦,2022101184,01207,リアルインパクト ,リネンパズル ,パラダイスクリーク Paradise Creek(米) ,-1.3656980944822552,9
11,6,12,ロンディネ,牝3,55.0,武藤,菊沢,美浦,2022107001,01169,ミッキースワロー ,ダイワミストレス ,ダイワメジャー ,-0.5302553218140246,5
12,7,13,ヨドノタイヨウ,牡3,57.0,小林凌,小西,美浦,2022100348,01177,ミッキーロケット ,ストロベリーハーツ ,ハーツクライ ,-2.3370257030548505,16
13,7,14,ヌンルチル,牝3,55.0,木幡巧,勢司,美浦,2022103008,01162,イスラボニータ ,アンルーリー ,チーフベアハート Chief Bearhart(加) ,-1.3690927417513234,10
14,8,15,マイドリームガール,牝3,55.0,津村,大竹,美浦,2022107068,01092,ローレルゲレイロ ,ガーリッシュハート ,ハーツクライ ,-1.2721876741844607,8
15,8,16,ダノンブギ,牡3,57.0,横山和,安田,栗東,2022105281,01140,エピファネイア ,カジノブギ ,ワークフォース Workforce(英) ,1.8261310275889968,1
