,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マルチタスク,牡3,56.0,☆横山琉,相沢,美浦,2022100449,01192,シャンハイボビー Shanghai Bobby(米) ,ルコンセール ,キンシャサノキセキ ,-0.9302454672150497,10
1,1,2,デルマセシボン,牝3,53.0,△小林脩,天間,美浦,2022101967,01183,ストロングリターン ,デルマスピリタス ,ノヴェリスト Novellist(愛) ,1.257499177911898,1
2,2,3,メイショウウメゴチ,牝3,55.0,津村,高橋忠,栗東,2022102768,01092,ダノンレジェンド ,レッドマーキュリー ,マンハッタンカフェ ,-0.8121894664919314,9
3,2,4,ジェイエルバース,牡3,57.0,田辺,小西,美浦,2022100604,01075,マジェスティックウォリアー Majestic Warrior(米) ,ホウライマリーン ,サウスヴィグラス ,0.1772057553407819,4
4,3,5,プレシャスアワーズ,牡3,57.0,池添,金成,美浦,2022103137,01032,デクラレーションオブウォー ,エフティアテナ ,ルーラーシップ ,0.1974712642339779,3
5,3,6,シュヴァルム,牝3,55.0,丸田,尾関,美浦,2022105761,01117,ルヴァンスレーヴ ,アルスフェルト ,キングカメハメハ ,-2.108737852241068,16
6,4,7,レクエルド,牡3,57.0,柴田大,石毛,美浦,2022100005,01009,ドリームバレンチノ ,サマールナ ,アドマイヤムーン ,-1.2401923746409234,12
7,4,8,ヴレーデ,牡3,57.0,伊藤,鈴木慎,美浦,2022102170,01119,ダノンレジェンド ,ミラグレ ,ステイゴールド ,-0.7288264915884285,8
8,5,9,ミッキーズベスト,牡3,57.0,戸崎圭,大竹,美浦,2022104134,05386,ブリックスアンドモルタル Bricks and Mortar(米) ,スマイルスター ,ゼンノロブロイ ,-1.857443169293781,14
9,5,10,モロノグラシアス,牝3,54.0,☆原,大和田,美浦,2022107184,01184,ハービンジャー Harbinger(英) ,ナリノメジャー ,ダイワメジャー ,-2.0512254785359256,15
10,6,11,マオノギミック,牡3,57.0,横山武,加藤士,美浦,2022100037,01170,ゴールドドリーム ,セブンシースケイプ ,ワールドエース ,-0.44377755999393087,7
11,6,12,サンピラーゴールド,牡3,57.0,野中,鈴木伸,美浦,2022106579,01158,リアルスティール ,クローバーナイト Clover Night(米) ,Henrythenavigator (米) ,-0.07189160497412873,5
12,7,13,ブルームノーズ,牡3,57.0,北村宏,伊藤大,美浦,2022109092,01043,アドマイヤマーズ ,シングシングシング ,ヨハネスブルグ Johannesburg(米) ,-1.6455903089935155,13
13,7,14,トラストギャロップ,牡3,57.0,菅原明,高橋文,美浦,2022107008,01179,オルフェーヴル ,ドッピアヴェンデッタ Doppia Vendetta(伯) ,First American ,0.47402658881636056,2
14,8,15,リラキトス,牡3,57.0,浜中,高木,美浦,2022103032,01115,サンダースノー Thunder Snow(愛) ,トリアンドルス ,マツリダゴッホ ,-1.1586175351184835,11
15,8,16,サルファー,牡3,57.0,三浦,西園翔,栗東,2022101673,01122,パイロ Pyro(米) ,ノヴィア ,ハードスパン Hard Spun(米) ,-0.17671987346620793,6
