,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アレグリーニ,牡3,54.0,▲川端,牧浦,栗東,2022104599,01195,フィエールマン ,アッラサルーテ ,ダイワメジャー ,-1.066765653310715,7
1,2,2,カピオラ,牝3,52.0,▲今村,武幸,栗東,2022105034,01193,フィエールマン ,ベルアリュールII Belle Allure(愛) ,Numerous ,0.020503124081098306,5
2,3,3,クモヒトツナイ,牡3,54.0,▲鷲頭,堀内,美浦,2022101498,01202,アルアイン ,ブラーノ ,キングカメハメハ ,1.3608768005187168,2
3,4,4,ハクサンテュポン,牡3,54.0,▲石田,新開,美浦,2022100332,01203,シルポート ,トリプルハート ,ネオユニヴァース ,-1.1403247842248607,8
4,4,5,スナークピカソ,牡3,56.0,☆小沢,高橋一,栗東,2022104171,01185,アジアエクスプレス ,ホームアゲイン ,ディープインパクト ,-0.37598961729263497,6
5,5,6,ヴォイスオブゼウス,牡3,57.0,角田和,矢作,栗東,2022105822,01186,ブリックスアンドモルタル Bricks and Mortar(米) ,ドロウアカード ,ダイワメジャー ,-1.6771832256758827,10
6,5,7,ヴィアトル,牝3,55.0,佐々木,上原佑,美浦,2022105833,01197,サトノアラジン ,ビートリックスキッド Beatrix Kiddo(仏) ,Victory Note ,-1.3281700406356653,9
7,6,8,ペイルブルードット,牡3,54.0,▲柴田裕,緒方,栗東,2022101652,01212,ファインニードル ,スターライト ,ディープインパクト ,-2.7129253767602766,12
8,6,9,シャヴィット,牝3,55.0,斎藤,小椋,栗東,2022102094,01178,ミッキーロケット ,テレフォトグラフ ,ハーツクライ ,0.6367027274787465,3
9,7,10,アルデヤーノ,牡3,56.0,泉谷楓真,矢野,美浦,2022105340,01182,イスラボニータ ,サラーシス Sarah Sis(米) ,Sharp Humor ,1.5911340793568876,1
10,7,11,ヴォラヴィア,牡3,57.0,秋山稔,杉山佳,栗東,2022107149,01181,エイシンフラッシュ ,パリュール ,リンカーン ,-2.494936972945424,11
11,8,12,ツリートップムーン,牡3,56.0,☆松本,坂口,栗東,2022105887,01191,アドマイヤムーン ,キャノピーウォーク ,ロードカナロア ,-3.144931543027043,13
12,8,13,ユイノガリクソン,牡3,53.0,★小林美,深山,美浦,2022103997,01206,ノーブルミッション Noble Mission(英) ,ミネルバサウンド ,ブライアンズタイム Brian's Time(米) ,0.5251192281806223,4
