,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202606010101,1,7,14,フュルスティン,牝3,55,横山武史,0:1:12.7,,2-1,38.9,1.4,1,470,[東]加藤士津,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100583,01170
202606010101,2,8,15,プラチナムディスク,牝3,53,長浜鴻緒,0:1:13.0,2,7-5,38.4,25.9,7,448,[東]小笠倫弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023102383,01214
202606010101,3,8,16,アクロスメモリア,牝3,55,戸崎圭太,0:1:13.5,3,5-3,39.2,14.3,4,476,[東]田島俊明,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023102399,05386
202606010101,4,6,12,レースクイーン,牝3,55,江田照男,0:1:13.8,2,5-7,39.4,161.0,14,410,[東]蛯名利弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023101563,00689
202606010101,5,4,7,ラストシャイニー,牝3,55,矢野貴之,0:1:14.0,1,8-8,39.2,22.4,5,428,[東]千葉直人,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023105803,05380
202606010101,6,3,6,バーヴァンシー,牝3,52,舟山瑠泉,0:1:14.0,ハナ,15-15,38.5,54.4,11,486,[東]村田一誠,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023104394,01221
202606010101,7,2,4,マメーアップル,牝3,55,荻野極,0:1:14.1,3/4,3-3,40.1,7.9,3,438,[東]岩戸孝樹,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100924,01160
202606010101,8,6,11,マリノレーヴェ,牝3,55,横山琉人,0:1:14.3,1.1/2,10-9,39.3,7.1,2,480,[東]鈴木慎太,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100807,01192
202606010101,9,3,5,メインテーマ,牝3,55,内田博幸,0:1:14.4,クビ,1-2,40.6,43.3,8,488,[東]小手川準,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023103571,00422
202606010101,10,7,13,ミルトメロディー,牝3,55,原優介,0:1:14.8,2.1/2,4-5,40.6,49.6,10,426,[東]青木孝文,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100397,01184
202606010101,11,2,3,ファストワーカー,牝3,55,菊沢一樹,0:1:15.2,2.1/2,10-13,40.1,78.0,12,496,[東]伊藤大士,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100239,01161
202606010101,12,5,9,タマモシルエット,牝3,55,丹内祐次,0:1:15.3,クビ,10-10,40.2,22.4,6,468,[東]伊藤圭三,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023103253,01091
202606010101,13,5,10,ウィザードオブマリ,牝3,52,石田拓郎,0:1:15.4,3/4,10-10,40.4,266.3,15,452,[東]蛯名利弘,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023100805,01203
202606010101,14,1,1,ジーナグレイス,牝3,55,丸山元気,0:1:15.8,2,14-13,40.6,118.8,13,422,[東]田中勝春,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023107385,01127
202606010101,15,4,8,トウシンラヴ,牝3,55,菅原明良,0:1:16.4,3.1/2,8-10,41.5,46.6,9,446,[東]高柳瑞樹,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023103100,01179
202606010101,16,1,2,フロリスタン,牝3,55,原田和真,0:1:17.0,3.1/2,15-15,41.6,362.7,16,474,[東]松山将樹,1200,晴,ダート,稍重,2026年01月04日,未勝利,2023109013,01143
202606010102,1,4,4,フィンガー,牡3,57,戸崎圭太,0:1:54.5,,1-1-1-1,37.9,1.3,1,548,[東]田中博康,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023102813,05386
202606010102,2,6,8,ニシノモリミチ,牡3,57,菅原明良,0:1:56.4,大,2-2-2-2,39.6,6.9,3,492,[東]高木登,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023100362,01179
202606010102,3,5,7,ゴーフォアブローク,牡3,55,長浜鴻緒,0:1:56.9,2.1/2,7-7-7-7,39.5,6.1,2,528,[東]手塚貴久,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023100629,01214
202606010102,4,2,2,オルブライト,牡3,57,大野拓弥,0:1:57.1,1.1/4,10-10-10-5,39.3,13.0,4,470,[東]杉浦宏昭,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101644,01096
202606010102,5,8,13,シンエンドーツダ,牡3,57,菊沢一樹,0:1:57.5,2.1/2,8-9-9-9,39.9,39.1,6,472,[東]萱野浩二,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023103621,01161
202606010102,6,5,6,タイガーゲイト,牡3,57,丹内祐次,0:1:58.1,3.1/2,3-3-4-5,40.9,206.5,12,476,[東]大和田成,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023102964,01091
202606010102,7,1,1,クリュメノス,牡3,54,石田拓郎,0:1:58.3,1.1/2,13-13-12-12,40.0,117.6,8,478,[東]小西一男,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023102107,01203
202606010102,8,3,3,インスウィング,セ3,57,原優介,0:1:58.4,クビ,3-3-3-3,41.3,195.2,11,508,[東]青木孝文,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101444,01184
202606010102,9,6,9,タニセンローマ,牡3,57,岩田康誠,0:1:58.8,2.1/2,3-3-4-9,41.5,51.3,7,464,[東]斎藤誠,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101095,05203
202606010102,10,8,12,トーセンシーギリヤ,牡3,57,原田和真,0:1:59.2,2,6-6-4-3,41.9,144.9,9,488,[東]土田稔,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023100588,01143
202606010102,11,7,10,モリインビクタス,牡3,54,遠藤汰月,0:1:59.3,3/4,12-12-11-11,41.1,184.1,10,476,[東]伊藤伸一,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023106582,01218
202606010102,12,4,5,ブルージェネシス,牡3,57,荻野極,0:2:00.6,8,8-7-7-7,43.2,22.8,5,450,[東]菊川正達,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101798,01160
202606010102,13,7,11,クラウンプレゼンタ,牡3,57,内田博幸,0:2:01.0,2,11-11-13-13,42.0,258.3,13,470,[東]天間昭一,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023100795,00422
202606010103,1,7,14,エアサロメ,牝3,55,矢野貴之,0:1:13.2,,2-2,37.7,8.3,4,460,[東]大竹正博,1200,晴,ダート,稍重,2026年01月04日,新馬,2023103341,05380
202606010103,2,7,13,ベセル,牡3,57,菊沢一樹,0:1:14.3,7,3-3,38.6,12.8,5,502,[東]蛯名正義,1200,晴,ダート,稍重,2026年01月04日,新馬,2023103048,01161
202606010103,3,8,16,アンチェーン,牝3,55,三浦皇成,0:1:15.2,5,3-5,39.4,3.4,2,518,[東]嘉藤貴行,1200,晴,ダート,稍重,2026年01月04日,新馬,2023104668,01122
202606010103,4,6,12,シンクシビリティ,牝3,55,原優介,0:1:15.3,1/2,6-5,39.1,103.3,13,432,[東]青木孝文,1200,晴,ダート,稍重,2026年01月04日,新馬,2023101349,01184
202606010103,5,2,3,マイニオサラスタス,牝3,53,長浜鴻緒,0:1:15.3,ハナ,5-4,39.2,71.4,10,390,[東]石栗龍彦,1200,晴,ダート,稍重,2026年01月04日,新馬,2023104853,01214
202606010103,6,5,9,ブロッコロ,牝3,55,小林脩斗,0:1:15.6,2,9-7,39.0,56.6,9,436,[東]堀内岳志,1200,晴,ダート,稍重,2026年01月04日,新馬,2023100999,01183
202606010103,7,8,15,スナップジジ,牡3,57,原田和真,0:1:15.9,1.3/4,1-1,40.5,72.5,11,506,[東]堀内岳志,1200,晴,ダート,稍重,2026年01月04日,新馬,2023101469,01143
202606010103,8,2,4,アスクホープマン,牡3,54,大久保友,0:1:16.0,クビ,15-15,37.5,24.4,6,470,[東]久保田貴,1200,晴,ダート,稍重,2026年01月04日,新馬,2023106398,01194
202606010103,9,1,2,イセッセイ,牝3,52,遠藤汰月,0:1:16.0,クビ,7-7,39.7,118.5,15,436,[東]伊藤伸一,1200,晴,ダート,稍重,2026年01月04日,新馬,2023106294,01218
202606010103,10,1,1,ボビネット,牝3,55,吉田豊,0:1:16.0,ハナ,14-14,38.2,102.0,12,438,[東]和田雄二,1200,晴,ダート,稍重,2026年01月04日,新馬,2023102368,00733
202606010103,11,4,7,デザートイーグル,牡3,57,荻野極,0:1:16.1,クビ,7-7,39.8,2.6,1,494,[東]加藤士津,1200,晴,ダート,稍重,2026年01月04日,新馬,2023106675,01160
202606010103,12,6,11,ニシノラン,牡3,57,田辺裕信,0:1:16.2,1/2,9-10,39.6,5.1,3,506,[東]柄崎将寿,1200,晴,ダート,稍重,2026年01月04日,新馬,2023104696,01075
202606010103,13,4,8,ファイナルフォーム,牡3,54,石神深道,0:1:16.3,1/2,12-12,39.3,28.6,7,464,[東]矢野英一,1200,晴,ダート,稍重,2026年01月04日,新馬,2023109038,01209
202606010103,14,5,10,ティスマイル,牝3,55,丹内祐次,0:1:16.9,4,13-12,39.7,29.5,8,438,[東]伊藤圭三,1200,晴,ダート,稍重,2026年01月04日,新馬,2023101205,01091
202606010103,15,3,6,エールオンマインド,牡3,57,西村太一,0:1:17.5,3.1/2,11-10,40.8,110.3,14,438,[東]堀内岳志,1200,晴,ダート,稍重,2026年01月04日,新馬,2023104147,01131
202606010103,除,3,5,ディルガーム,牡3,57,横山武史,0:,,,,---,,516,[東]伊藤圭三,1200,晴,ダート,稍重,2026年01月04日,新馬,2023107301,01170
202606010104,1,6,7,サトノリシャール,牡3,57,岩田康誠,0:1:55.2,,7-7-4-2,40.5,4.1,3,480,[西]福永祐一,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023103894,05203
202606010104,2,2,2,パラダイスフェイス,牡3,57,丸山元気,0:1:55.2,クビ,9-9-8-5,40.0,20.9,6,506,[東]牧光二,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023104103,01127
202606010104,3,5,5,カシマライフウ,牡3,57,松岡正海,0:1:56.0,5,8-8-6-5,41.0,2.9,2,470,[東]伊藤伸一,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023105439,01085
202606010104,4,7,9,ニシノロッドマン,牡3,57,野中悠太,0:1:56.0,クビ,10-10-10-9,40.4,63.8,9,512,[東]矢嶋大樹,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023104706,01158
202606010104,5,4,4,コイオステソーロ,牡3,57,菅原明良,0:1:56.1,3/4,1-1-1-1,41.6,16.4,5,522,[東]高木登,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023104193,01179
202606010104,6,6,8,アラビアンドリーム,牡3,57,横山武史,0:1:56.5,2,2-2-2-2,41.9,2.7,1,498,[東]栗田徹,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023102398,01170
202606010104,7,1,1,ガーディアンテイル,牡3,57,内田博幸,0:1:56.6,3/4,5-4-4-5,41.8,28.7,7,508,[東]小手川準,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023106958,00422
202606010104,8,3,3,コスモラムバック,牡3,57,丹内祐次,0:1:57.7,7,12-12-12-12,41.1,72.9,10,504,[東]水野貴広,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023106452,01091
202606010104,9,8,12,コパノミラノ,牡3,57,柴田大知,0:1:58.2,3,6-6-8-8,43.1,100.9,11,494,[東]上原博之,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101578,01009
202606010104,10,8,11,マオノムサシ,牡3,57,荻野琢真,0:1:58.6,2.1/2,2-2-2-2,44.0,40.7,8,500,[西]加藤公太,1800,晴,ダート,稍重,2026年01月04日,未勝利,2023101278,01112
