,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.85,7.87,39,3,4,5,7,4,4,5,7,1,4,2,3,5,1,3,3,4,3,2,1,1,1,3,2,0,0
1,芝,1200,良,all,4.78,7.81,36,3,4,5,6,4,3,4,7,1,4,2,3,4,1,3,3,4,2,1,1,1,1,3,2,0,0
2,芝,1200,稍重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,芝,1200,重,all,5.67,8.67,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,芝,1200,良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.33,6.56,9,1,1,1,3,0,1,1,1,1,1,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0
16,芝,1200,良,1勝クラス,3.67,5.5,6,1,1,1,2,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17,芝,1200,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,5.67,8.67,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.83,7.17,12,1,1,2,1,2,2,1,2,0,1,1,1,2,0,1,2,2,1,0,0,0,0,0,1,0,0
21,芝,1200,良,2勝クラス,4.83,7.17,12,1,1,2,1,2,2,1,2,0,1,1,1,2,0,1,2,2,1,0,0,0,0,0,1,0,0
22,芝,1200,稍重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,6.11,10.33,9,0,1,0,1,1,1,2,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,0
26,芝,1200,良,3勝クラス,6.11,10.33,9,0,1,0,1,1,1,2,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,2,0,0,0
27,芝,1200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.11,7.67,9,1,1,2,2,1,0,1,1,0,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,0,0
31,芝,1200,良,オープン,4.11,7.67,9,1,1,2,2,1,0,1,1,0,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,0,0
32,芝,1200,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1600,全,all,4.4,7.14,111,14,11,20,16,15,8,11,16,9,7,8,11,12,8,10,11,4,5,6,6,2,2,3,7,0,0
36,芝,1600,良,all,4.37,7.05,99,14,9,18,14,12,7,11,14,9,7,6,10,10,8,10,9,3,4,5,5,2,2,3,6,0,0
37,芝,1600,稍重,all,4.58,7.83,12,0,2,2,2,3,1,0,2,0,0,2,1,2,0,0,2,1,1,1,1,0,0,0,1,0,0
38,芝,1600,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,芝,1600,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1600,全,未勝利,4.36,8.21,33,4,3,8,3,4,3,4,4,1,3,1,2,4,4,1,2,3,1,3,0,2,2,2,2,0,0
41,芝,1600,良,未勝利,4.37,8.23,30,4,3,7,3,2,3,4,4,1,3,1,2,3,4,1,2,2,0,3,0,2,2,2,2,0,0
42,芝,1600,稍重,未勝利,4.33,8.0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
43,芝,1600,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1600,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1600,全,新馬,3.5,6.67,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
46,芝,1600,良,新馬,3.5,6.67,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
47,芝,1600,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1600,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1600,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1600,全,1勝クラス,4.33,6.0,27,4,4,3,5,2,1,4,4,3,3,3,4,1,0,2,3,1,3,2,2,0,0,0,0,0,0
51,芝,1600,良,1勝クラス,4.54,6.12,24,4,2,3,4,2,1,4,4,3,3,2,3,1,0,2,2,1,3,2,2,0,0,0,0,0,0
52,芝,1600,稍重,1勝クラス,2.67,5.0,3,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,芝,1600,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1600,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1600,全,2勝クラス,5.0,6.93,15,2,0,2,2,3,1,2,3,2,0,2,1,2,0,2,2,0,0,0,3,0,0,0,1,0,0
56,芝,1600,良,2勝クラス,4.92,7.0,12,2,0,1,2,2,1,2,2,2,0,1,1,1,0,2,2,0,0,0,2,0,0,0,1,0,0
57,芝,1600,稍重,2勝クラス,5.33,6.67,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58,芝,1600,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
