,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ザカリナン,牡3,55.0,松山,小栗,栗東,2022101103,01126,モズアスコット  ,シャドウライフ  ,サクラバクシンオー  ,-1.195253347820292,7
1,2,2,ランスオブプライム,牝4,53.0,▲田山,奥村豊,栗東,2021104426,01220,エピファネイア  ,マイティティー  ,エンパイアメーカー  Empire Maker(米)  ,-1.5511045501770628,8
2,3,3,ミッドナイトホーク,セ4,58.0,小沢,宮地,栗東,2021105889,01185,リアルスティール  ,レディホークフィールド  Lady Hawkfield(愛)  ,Hawk Wing  ,-2.387358136332637,9
3,4,4,ヤバネ,牡3,55.0,中井,加藤公,栗東,2022103130,01141,ディーマジェスティ  ,ツルネ  ,メイショウサムソン  ,-0.4469822154263058,4
4,5,5,ラガークイン,牝4,55.0,☆高杉,大久保,栗東,2021105416,01213,リアルインパクト  ,ウォークロニクル  ,ウォーエンブレム  War Emblem(米)  ,0.9128143986724807,1
5,6,6,コリカンチャ,セ3,55.0,団野,斉藤崇,栗東,2022104623,01180,ブリックスアンドモルタル  Bricks and Mortar(米)  ,アロマティコ  ,キングカメハメハ  ,-0.34042184963247724,3
6,7,7,リアルフォルゴーレ,牡3,55.0,田口,大橋,栗東,2022104222,01208,ロジャーバローズ  ,ロスグラシアレス  ,シンボリクリスエス  ,-0.1049523582490299,2
7,7,8,ダイシンビヨンド,牝6,56.0,国分優,梅田,栗東,2019101985,01125,キズナ  ,ダイシンパーティー  ,ブライアンズタイム  Brian's Time(米)  ,-0.884942872236927,5
8,8,9,ビップディラン,牡3,55.0,坂井,小椋,栗東,2022100382,01163,ミッキーグローリー  ,ビップシンドウ  ,ロードカナロア  ,-3.3004736481358825,10
9,8,10,ミッキーストライク,牡4,58.0,松若,矢作,栗東,2021105729,01154,ドゥラメンテ  ,フォンタネリーチェ  Fontanelice(愛)  ,Vale of York  ,-1.0651731290850255,6
