,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ホッカイダイオー,牡2,55.0,野中,奥平,美浦,2023100962,01158,キセキ  ,ホワイトヴェール  ,クロフネ  ,-0.7445293508969045,7
1,2,2,エイシンイクサボシ,牝2,55.0,木幡育,勢司,美浦,2023105536,01167,エイシンヒカリ  ,エイシンポラリス  ,Unbridled's Song  (米)  ,-1.9221785480436628,12
2,3,3,フラクタル,牝2,55.0,木幡巧,牧,美浦,2023106434,01162,フィレンツェファイア  ,クアルティエーレ  ,ネオユニヴァース  ,-1.1163249889559936,9
3,4,4,トルネードアイル,牡2,55.0,荻野極,鹿戸,美浦,2023105308,01160,ミッキーアイル  ,チャイマックス  ,Congrats  (米)  ,-1.2560722736983172,10
4,4,5,ジャストビコーズ,牝2,53.0,◇今村,武井,美浦,2023104065,01193,インディチャンプ  ,イナズマアマリリス  ,スエヒロコマンダー  ,-1.028571818395158,8
5,5,6,レイランディ,牡2,55.0,内田博,古賀,美浦,2023103506,00422,ジャスタウェイ  ,パールサイド  Pearlside(仏)  ,Alhaarth  ,-0.013870434466580955,5
6,5,7,ジェイストリーク,牝2,55.0,北村友,武幸,栗東,2023107055,01102,エピファネイア  ,ジェイウォーク  Jaywalk(米)  ,Cross Traffic  ,0.148105250661836,3
7,6,8,ジーネキング,牡2,55.0,戸崎圭,斎藤誠,美浦,2023104885,05386,コントレイル  ,セカンダリーマーケット  Secondary Market(米)  ,Into Mischief  ,-0.3797008538833767,6
8,6,9,テンオンスゴールド,牡2,55.0,江田照,田中剛,美浦,2023104105,00689,オルフェーヴル  ,ビルズトレジャー  ,ダノンシャンティ  ,0.8224591064963371,2
9,7,10,カガチャンプ,牡2,55.0,小林脩,萱野,美浦,2023104751,01183,インディチャンプ  ,ネリヤカナヤ  ,タイキシャトル  ,-2.7459942491209746,13
10,7,11,グランセレスト,牡2,55.0,三浦,竹内,美浦,2023100953,01122,モーリス  ,ハンティングシーズン  Hunting Season(米)  ,Pioneerof the Nile  ,1.1498431341919324,1
11,8,12,ユメシルベ,牝2,55.0,柴田大,粕谷,美浦,2023106412,01009,ウインブライト  ,キーパップ  ,フレンチデピュティ  French Deputy(米)  ,-1.46654715123026,11
12,8,13,パンジー,牝2,55.0,丸田,深山,美浦,2023106589,01117,ウインブライト  ,カレン  ,ディープブリランテ  ,0.07694638709945281,4
