,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,5.13,8.13,75,4,6,10,10,8,9,19,9,3,4,5,5,6,8,5,6,6,2,5,2,9,5,2,1,1,0
1,芝,1200,良,all,4.98,8.35,60,3,6,8,9,6,7,16,5,2,4,4,3,4,7,3,5,5,1,5,2,7,4,2,1,1,0
2,芝,1200,稍重,all,5.73,7.27,15,1,0,2,1,2,2,3,4,1,0,1,2,2,1,2,1,1,1,0,0,2,1,0,0,0,0
3,芝,1200,重,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,5.92,10.08,12,0,0,1,2,1,2,5,1,0,0,0,1,0,1,1,1,1,1,2,0,2,1,1,0,0,0
6,芝,1200,良,未勝利,5.78,11.11,9,0,0,1,1,1,2,4,0,0,0,0,0,0,1,0,1,1,0,2,0,2,1,1,0,0,0
7,芝,1200,稍重,未勝利,6.33,7.0,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.67,8.67,9,0,0,2,1,2,0,1,3,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
11,芝,1200,良,新馬,5.67,10.67,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
12,芝,1200,稍重,新馬,5.67,7.67,6,0,0,2,0,1,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
