,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マルモリスパークル,牡2,55.0,☆泉谷,大橋,栗東,2022100452,01182,ディープブリランテ ,ミヤジガンバレ ,ファスリエフ Fasliyev(米) ,-1.082033819037465,2
1,2,2,タイニービキニ,牝2,55.0,松山,森田,栗東,2022105235,01126,トーセンラー ,インラグジュアリー ,Frankel ,-3.2029703177303532,8
2,3,3,ドラマツルギー,牝2,55.0,国分優,大根田,栗東,2022100213,01125,カレンブラックヒル ,ロイヤルソード ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.778775836021663,6
3,4,4,ダイヤモンド,牡2,56.0,武豊,清水久,栗東,2022101456,00666,サトノダイヤモンド ,マザーズデイ ,サクラバクシンオー ,0.20127768512878735,1
4,5,5,レーニス,牝2,53.0,△高杉,宮,栗東,2022109114,01213,ミッキーアイル ,ボンニデー ,キングカメハメハ ,-1.9098158463646135,3
5,6,6,タケノリッチ,牝2,51.0,★河原田,村山,栗東,2022101658,01204,タワーオブロンドン ,セヴンゴシック ,ステイゴールド ,-2.396082079780789,4
6,7,7,イリフィ,牝2,55.0,鮫島駿,高野,栗東,2022110077,01157,Too Darn Hot (英) ,Trethias ,Invincible Spirit (愛) ,-5.799132078537679,10
7,7,8,シカレ,牝2,55.0,坂井,矢作,栗東,2022104308,01163,American Pharoah (米) ,スウィートマナ Sweet Mana(亜) ,Easing Along ,-2.59681321383436,5
8,8,9,サンムーン,牝2,55.0,Ｍデムーロ,河嶋,栗東,2022100273,05212,ビッグアーサー ,サンピング Thumping(米) ,Any Given Saturday ,-4.2496652977343565,9
9,8,10,ペイドラロワール,牡2,53.0,▲吉村,清水久,栗東,2022103962,01216,ダイワメジャー ,ルリオン ,キングカメハメハ ,-2.960635972010226,7
