,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,プレカーサー,牡4,57.0,国分優,加藤和,美浦,2021105164,01125,ロゴタイプ ,ハルマッタン ,マンハッタンカフェ ,-2.0857570984561744,10
1,2,2,プラニスフェリオ,牡5,58.0,マーカンド,牧浦,栗東,2020100640,05626,ドゥラメンテ ,プリオバーン Priomhbhean(愛) ,Galileo (愛) ,0.19039372844150898,3
2,3,3,チュウワモーニング,牝5,56.0,小崎,小崎,栗東,2020101893,01152,キズナ ,モーニングリズ Morning Rise(独) ,Acatenango ,-3.313937391277979,13
3,4,4,サトノスカイターフ,牡7,58.0,団野,池江,栗東,2018105073,01180,ディープインパクト ,シーヴ Sheave(米) ,Mineshaft (米) ,-1.5093684183219545,9
4,4,5,ブエナオンダ,牡4,57.0,Ｍデムーロ,須貝,栗東,2021105454,05212,リオンディーズ ,オーサムウインド ,ディープインパクト ,0.37444581446073066,2
5,5,6,テーオーコンドル,セ6,58.0,秋山稔,宮,栗東,2019104963,01181,エピファネイア ,レッドガナドーラ ,Bernardini (米) ,-0.24413290585463823,5
6,5,7,ブリタニア,牡5,58.0,川田,杉山佳,栗東,2020103027,01088,ハービンジャー Harbinger(英) ,ブロンクスシルバー ,クロフネ ,-0.5694847852146468,7
7,6,8,ジュンツバメガエシ,牡5,58.0,岩田望,友道,栗東,2020103208,01174,ジャスタウェイ ,アドマイヤテレサ ,エリシオ Helissio(仏) ,0.8296537428399936,1
8,6,9,スズノマーベリック,セ6,58.0,藤懸,石坂,栗東,2019102496,01138,エピファネイア ,ルサビ ,アグネスタキオン ,-0.6756255304117224,8
9,7,10,ランスオブクイーン,牝4,55.0,松山,奥村豊,栗東,2021104427,01126,タリスマニック Talismanic(英) ,マイプラーナ ,マンハッタンカフェ ,0.14931952241713764,4
10,7,11,ヴァンルーラー,牝6,56.0,吉村,河嶋,栗東,2019105141,01216,ルーラーシップ ,カロンセギュール ,Forest Camp ,-3.289222461474858,12
11,8,12,サダムオプシス,牡4,57.0,永島,平田,栗東,2021105474,01187,ルーラーシップ ,カレンオプシス ,サムライハート ,-0.5607742204957082,6
12,8,13,パワーホール,セ4,57.0,横山典,昆,栗東,2021100363,00660,スワーヴリチャード ,ストロベリーズ ,コマンズ Commands(豪) ,-2.9027990024173755,11
