,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ファーストドラゴン,牡3,57.0,幸,野中,栗東,2022102297,00732,マジェスティックウォリアー Majestic Warrior(米) ,ドンドンキードン ,オルフェーヴル ,-0.9171969609423686,5
1,2,2,メイショウキタダケ,牡3,55.0,◇永島,荒川,栗東,2022107191,01187,ゴールデンマンデラ ,デンコウミシオン ,メイショウサムソン ,-1.266564952984438,7
2,3,3,ルクスメンデス,牡3,57.0,国分優,小崎,栗東,2022102037,01125,オルフェーヴル ,スマートメニル ,スマートファルコン ,-3.4835056117148504,14
3,3,4,アバットゥータ,牡3,57.0,角田和,中竹,栗東,2022101139,01186,ハービンジャー Harbinger(英) ,グッディー ,キングカメハメハ ,-1.611011188242741,8
4,4,5,プライムクオリティ,牡3,54.0,▲田山,前川,栗東,2022102863,01220,タワーオブロンドン ,プライムウィッシュ ,シンボリクリスエス ,-2.8549696329637198,13
5,4,6,コンセントレイト,セ3,56.0,☆吉村,渡辺,栗東,2022106635,01216,ジャスタウェイ ,ケープジャスミン ,クロフネ ,-0.4254235441579076,3
6,5,7,ダイシンレアレア,牡3,57.0,川田,高橋一,栗東,2022106566,01088,キズナ ,ダイシンステルラ ,ダイシンオレンジ ,0.05965574734653803,1
7,5,8,アロガントシェイム,牝3,55.0,Ｍデムーロ,杉山佳,栗東,2022105360,05212,ブリックスアンドモルタル Bricks and Mortar(米) ,ジェラテリアバール ,マンハッタンカフェ ,-2.0759894022318477,12
8,6,9,パーソナルレコード,牡3,56.0,☆高杉,高柳大,栗東,2022103632,01213,American Pharoah (米) ,マガスイート Maga Suite(米) ,パレスマリス ,-1.033903356994315,6
9,6,10,メイショウスエヒロ,牡3,57.0,藤懸,千田,栗東,2022103139,01138,ダンカーク Dunkirk(米) ,サトノエレーナ ,ノヴェリスト Novellist(愛) ,-0.7030836738823488,4
10,7,11,ピスタ,牡3,57.0,坂井,藤原,栗東,2022105488,01163,ブリックスアンドモルタル Bricks and Mortar(米) ,ブルーミングアレー ,シンボリクリスエス ,-1.84803847636512,11
11,7,12,ジャスティンロング,牡3,57.0,岩田康,吉岡,栗東,2022100537,05203,ルヴァンスレーヴ ,アドマイヤアロング ,スペシャルウィーク ,-1.6548810318578309,10
12,8,13,ユナパール,牝3,55.0,菱田,岡田,栗東,2022104261,01144,デクラレーションオブウォー ,アサケゴマ ,クロフネ ,-1.6539840256708898,9
13,8,14,ペプチドモガミ,セ3,57.0,小崎,武英,栗東,2022101270,01152,コパノリッキー ,ペプチドセマム ,エンパイアメーカー Empire Maker(米) ,-0.28490946751397833,2
