,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,バトゥカーダ,牡2,55.0,川須,安達,栗東,2023105708,01128,カレンブラックヒル ,サンバホイッスル ,サウスヴィグラス ,-0.6882457548197656,5
1,1,2,グリッタードール,牝2,55.0,田口,大橋,栗東,2023103042,01208,サトノダイヤモンド ,アサケゴマ ,クロフネ ,-0.3672608286948607,4
2,2,3,フリッシュ,牡2,55.0,松若,平田,栗東,2023101231,01154,パイロ Pyro(米) ,ナリッシュ ,ヘニーヒューズ Henny Hughes(米) ,-0.27907245285989507,3
3,2,4,マクアケ,牡2,54.0,☆吉村,杉山佳,栗東,2023100452,01216,エスポワールシチー ,ツクバエルドラド ,El Corredor ,-1.0964787165386505,11
4,3,5,テーオーグレーザー,牡2,54.0,☆高杉,藤岡,栗東,2023104562,01213,マテラスカイ ,マリンブラスト ,アグネスデジタル ,-1.4017587707805894,15
5,3,6,ダイコクヤタエモン,牡2,55.0,Ｍデムーロ,牧,美浦,2023107443,05212,ナダル Nadal(米) ,エイシンヴァニラ ,ダイワメジャー ,-1.326271217116502,14
6,4,7,キンダープンシュ,牝2,55.0,坂井,大久保,栗東,2023106989,01163,モーリス ,グリューヴァイン ,ゴールドアリュール ,-1.0494927025136216,10
7,4,8,ミトノリン,牝2,55.0,国分優,前川,栗東,2023105185,01125,アメリカンペイトリオット ,ツルマルサンチャン ,ディープインパクト ,-0.8906738842482679,8
8,5,9,ルパピヨンブラン,牝2,55.0,川又,杉山佳,栗東,2023105228,01166,ゴールドドリーム ,フューチャーベース ,ディスクリートキャット Discreet Cat(米) ,-0.0911850471619823,2
9,5,10,サンブル,牡2,52.0,▲田山,浜田,栗東,2023105667,01220,ナダル Nadal(米) ,マサイマラ Maasai Mara(亜) ,Orpen ,-0.9408499334418549,9
10,6,11,ルファーダ,牡2,55.0,幸,大根田,栗東,2023104339,00732,ヘニーヒューズ Henny Hughes(米) ,クインズメンテ ,ゼンノロブロイ ,-1.1108013741946643,12
11,6,12,ピエナオルカ,牡2,51.0,★河原田,谷,栗東,2023100715,01204,ゴールドドリーム ,ピエナアイリス ,スウェプトオーヴァーボード Swept Overboard(米) ,-0.7195564717097699,6
12,7,13,クリノアトレ,牡2,55.0,菱田,高橋忠,栗東,2023103635,01144,ダノンプレミアム ,アンソニカ ,Purge ,-0.7868192447375895,7
13,7,14,シュテフィ,牝2,55.0,松山,牧田,栗東,2023105301,01126,ルヴァンスレーヴ ,スプレンダークラン ,ルーラーシップ ,-1.9372834805628347,16
14,8,15,スマイルガーデン,牝2,55.0,小沢,西村,栗東,2023107077,01185,ナダル Nadal(米) ,スマイルシャワー ,シンボリクリスエス ,-1.1489016193633927,13
15,8,16,メッチャエエヤン,牡2,55.0,和田竜,宮,栗東,2023104997,01018,シャンハイボビー Shanghai Bobby(米) ,アルケミスト ,ダイワメジャー ,0.24100885315658813,1
