,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,スマートアシェル,牡3,57.0,西村太,加藤征,美浦,2022102036,01131,ロージズインメイ Roses in May(米) ,スマートマルシェ ,ノボジャック ,-1.0532441567071338,9
1,1,2,サヨノスピークロウ,牡3,57.0,菊沢,和田郎,美浦,2022102021,01161,タワーオブロンドン ,ナムカーン ,キングズベスト King's Best(米) ,-2.857456334488759,14
2,2,3,キーベスト,牡3,54.0,▲遠藤,黒岩,美浦,2022106512,01218,エイシンフラッシュ ,キークッキー ,フサイチコンコルド ,-2.9794894907243576,15
3,2,4,ジルクン,牡3,53.0,★小林美,鈴木慎,美浦,2022101022,01206,オルフェーヴル ,エジル ,Stormy Atlantic ,-0.6241164930633758,7
4,3,5,タッカーバリアント,牡3,57.0,吉田豊,田島,美浦,2022100105,00733,リアルスティール ,クールアンフルール ,サクラバクシンオー ,-0.45201440104315604,6
5,3,6,カウンターセブン,牡3,57.0,松岡,村田,美浦,2022104197,01085,ロジャーバローズ ,オールフラッグズフライング All Flags Flying(米) ,War Front ,0.5014878726739244,1
6,4,7,チュラット,牝3,55.0,武藤,水野,美浦,2022103892,01169,イスラボニータ ,グローバルフェイム ,クロフネ ,-0.09994869936682857,2
7,4,8,コーシューパンジャ,牡3,57.0,北村宏,勢司,美浦,2022102769,01043,ゴールドドリーム ,ココクイーン ,キングカメハメハ ,-2.9958406866603355,16
8,5,9,ナックオリオン,牡3,54.0,▲佐藤,杉浦,美浦,2022101542,01207,ミスターメロディ ,マイティーワークス ,キンシャサノキセキ ,-0.18805812484730058,4
9,5,10,タッチザシーリング,牝3,55.0,佐々木,菊川,美浦,2022105393,01197,アルアイン ,タッチザモーメント ,キングカメハメハ ,-1.2862382746666983,12
10,6,11,イデアニポーテ,牡3,57.0,黛,矢嶋,美浦,2022103091,01109,フィエールマン ,マスイデア ,リンカーン ,-0.23558788123033197,5
11,6,12,アンエクスプロード,牡3,57.0,横山武,池上,美浦,2022104571,01170,ヘニーヒューズ Henny Hughes(米) ,ロイヤルメジャー ,ダイワメジャー ,-0.9626603460912598,8
12,7,13,ミンナデガンバル,牡3,54.0,▲水沼,西田,美浦,2022104147,01201,マクフィ Makfi(英) ,ノットフォーマル ,ヴァーミリアン ,-1.2315277856726954,10
13,7,14,ニシノカクテル,牝3,52.0,▲長浜,清水英,美浦,2022107275,01214,ノーブルミッション Noble Mission(英) ,ニシノテキーラ ,マンハッタンカフェ ,-0.13372547543718863,3
14,8,15,ゴールドリッカ,牝3,51.0,★谷原,上原博,美浦,2022107192,01219,サンダースノー Thunder Snow(愛) ,トゥニーポート ,ステイゴールド ,-1.283261105107471,11
15,8,16,サマースイートピー,牝3,55.0,内田博,千葉,美浦,2022107359,00422,モズアスコット ,スイートガーデン ,ブラックタイド ,-1.5667857065058155,13
