,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンホイットニー,牝4,53.0,キング,大竹,美浦,2021105639,05643,ミッキーロケット ,ダノンチェリー ,ディープインパクト ,-0.645390239329998,7
1,2,2,ソワドリヨン,牝5,54.0,北村宏,古賀,美浦,2020102725,01043,ハーツクライ ,ルシルク Le Cirque(米) ,Dynaformer ,-1.9872897228277553,10
2,3,3,ノーブルクライ,牡5,56.0,内田博,田村,美浦,2020102976,00422,ハーツクライ ,ノーブルジュエリー ,Smarty Jones (米) ,-0.7477807453648139,8
3,4,4,アバンデル,牡4,56.0,戸崎圭,金成,美浦,2021105499,05386,ワールドエース ,クラシックリディア ,ハービンジャー Harbinger(英) ,1.7443880720499612,1
4,5,5,シテフローラル,セ7,56.0,坂井,堀,美浦,2018105086,01163,ディープインパクト ,ジョコンダII Jioconda(愛) ,Rossini ,1.3617740264441744,2
5,6,6,ロンギングドルチェ,牝4,50.0,木幡初,竹内,美浦,2021104890,01153,ドゥラメンテ ,テスタオクローチェ Testa O Croce(仏) ,Orpen ,-1.0468536915739464,9
6,6,7,エセルフリーダ,牝4,55.0,ルメール,武藤,美浦,2021105138,05339,キタサンブラック ,デルマオギン ,ハービンジャー Harbinger(英) ,0.17393104782739016,5
7,7,8,シャイニングソード,牡4,55.0,川田,中内田,栗東,2021110077,01088,Frankel ,スタセリタ Stacelita(仏) ,Monsun ,0.48463801122756484,4
8,7,9,ナムアミダブツ,牡8,54.0,原,加藤和,美浦,2017104681,01184,オルフェーヴル ,エアトゥーレ ,トニービン Tony Bin(愛) ,-3.20926752970147,11
9,8,10,カフェグランデ,牡4,57.0,横山和,嘉藤,美浦,2021102838,01140,レイデオロ ,ラフレーズカフェ ,マンハッタンカフェ ,-0.161993513084764,6
10,8,11,スピーディブレイク,牡5,55.0,横山武,村田,美浦,2020106677,01170,マクフィ Makfi(英) ,ブレイクマイハート ,ディープインパクト ,1.345345360342467,3
