,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サーマルウインド,牝5,55.0,団野,奥村武,美浦,2019105505,01180,ドレフォン Drefong(米) ,ラフィエスタ ,スペシャルウィーク ,2.101166328429626,2
1,1,2,ジョウショーホープ,牡4,57.0,幸,新谷,栗東,2020104702,00732,ミッキーロケット ,スターフォーユー ,アグネスデジタル ,-3.151560340563122,16
2,2,3,キングエルメス,牡5,57.0,北村友,矢作,栗東,2019105938,01102,ロードカナロア ,ステラリード ,スペシャルウィーク ,-1.2452322500563617,8
3,2,4,クランフォード,牝3,53.0,西村淳,杉山晴,栗東,2021100139,01171,ブリックスアンドモルタル Bricks and Mortar(米) ,エンジェルフェイス ,キングカメハメハ ,2.622127564122526,1
4,3,5,トゥラヴェスーラ,牡9,57.0,藤岡佑,高橋康,栗東,2015104364,01093,ドリームジャーニー ,ジャジャマーチャン ,アドマイヤコジーン ,-4.755697861897307,17
5,3,6,オフトレイル,牡3,55.0,武豊,吉村,栗東,2021110031,00666,Farhh (英) ,ローズトレイル Rose Trail(米) ,Kingmambo (米) ,-0.35904785871190315,5
6,4,7,バースクライ,牝4,55.0,岩田望,千田,栗東,2020101827,01174,ハーツクライ ,ティップトップ ,Dubawi ,-2.0245529124144506,12
7,4,8,スズハローム,牡4,57.0,鮫島駿,牧田,栗東,2020105018,01157,サトノダイヤモンド ,アイライン ,ローレルゲレイロ ,-2.894760738437085,15
8,5,9,ウインカーネリアン,牡7,57.0,三浦,鹿戸,美浦,2017101429,01122,スクリーンヒーロー ,コスモクリスタル ,マイネルラヴ ,-2.7254657547845453,14
9,5,10,ピンハイ,牝5,55.0,高倉,田中克,栗東,2019102772,01130,ミッキーアイル ,レイテッド ,ジャングルポケット ,-0.7701448371263497,6
10,6,11,シングザットソング,牝4,55.0,斎藤,高野,栗東,2020102660,01178,ドゥラメンテ ,ザガールインザットソング ,My Golden Song ,1.3868144280817114,3
11,6,12,ダノンスコーピオン,牡5,58.0,シュタルケ,福永,栗東,2019103034,05115,ロードカナロア ,レキシールー Lexie Lou(加) ,Sligo Bay ,-2.1923215657019886,13
12,7,13,ノーブルロジャー,牡3,55.0,田口,吉岡,栗東,2021110148,01208,パレスマリス ,Noble Ready ,More Than Ready ,0.6895180600083427,4
13,7,14,アグリ,牡5,57.0,Ｃデムーロ,杉山晴,栗東,2019105126,05473,カラヴァッジオ ,オールドタイムワルツ Old Time Waltz(米) ,War Front ,-1.4969860055805397,10
14,8,15,マテンロウオリオン,牡5,57.0,横山典,昆,栗東,2019100965,00660,ダイワメジャー ,パルテノン ,キングカメハメハ ,-1.6807197883076905,11
15,8,16,セルバーグ,牡5,57.0,今村,鈴木孝,栗東,2019106670,01193,エピファネイア ,エナチャン ,キンシャサノキセキ ,-1.0187050441624605,7
16,8,17,ダノンマッキンリー,牡3,55.0,松山,藤原,栗東,2021105774,01126,モーリス ,ホームカミングクイーン Homecoming Queen(愛) ,Holy Roman Emperor ,-1.3443162517777212,9
