,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ハヌル,牝4,56.0,嶋田,岩戸,美浦,2021103343,01134,トゥザグローリー  ,ムサ  ,フレンチデピュティ  French Deputy(米)  ,-3.0846945210180663,15
1,2,2,アドリアフレイバー,牝3,52.0,◇今村,久保田,美浦,2022104941,01193,ニューイヤーズデイ  ,ノーブルリーズン  ,ネオユニヴァース  ,-2.199177751771879,11
2,2,3,タッカー,牡4,55.0,▲石神道,清水英,美浦,2021102049,01209,ミッキーロケット  ,タッカースタート  ,シンボリクリスエス  ,-2.4133125724271958,13
3,3,4,トモジャシーマ,セ5,58.0,津村,鈴木伸,美浦,2020106771,01092,シャンハイボビー  Shanghai Bobby(米)  ,ステラーホープ  ,グラスワンダー  ,1.3498832648875072,1
4,3,5,ボエーム,牡4,58.0,原,石栗,美浦,2021100475,01184,アニマルキングダム  Animal Kingdom(米)  ,ラストマイア  ,ローエングリン  ,-0.16886600012530947,6
5,4,6,サクラサルーテ,牝4,56.0,内田博,田島,美浦,2021104068,00422,シャンハイボビー  Shanghai Bobby(米)  ,セダンフォーグッド  ,アグネスタキオン  ,0.8833291086722137,3
6,4,7,リトルミム,牝5,53.0,▲上里,上原博,美浦,2020102599,01217,ダイワメジャー  ,リトルゲルダ  ,Closing Argument  ,-2.060747209406783,10
7,5,8,ミスエル,牡4,58.0,菊沢,菊沢,美浦,2021106986,01161,ディスクリートキャット  Discreet Cat(米)  ,ダイワミストレス  ,ダイワメジャー  ,-0.6325341657538577,7
8,5,9,インファンタ,牝4,53.0,▲遠藤,堀内,美浦,2021101225,01218,キンシャサノキセキ  ,オンマイマインド  ,ティンバーカントリー  Timber Country(米)  ,-2.803153271839305,14
9,6,10,レゼールドラペ,セ3,56.0,石川,高柳瑞,美浦,2022106398,01150,デクラレーションオブウォー  ,ヤヤラーラ  ,ゼンノロブロイ  ,-2.3653742977580285,12
10,6,11,アツキヤマト,牡4,58.0,小林凌,小西,美浦,2021103918,01177,マルターズアポジー  ,メルティーキス  ,ブライアンズタイム  Brian's Time(米)  ,0.9173989590403946,2
11,7,12,エコロヴァイス,牡3,56.0,大野,堀,美浦,2022110128,01096,Unified  ,Second Fiddle  ,Paynter  ,0.5860068451431765,4
12,7,13,トキメキジニア,牝3,54.0,丸田,佐藤吉,美浦,2022100323,01117,コパノリッキー  ,メイショウアンデス  ,ダンスインザダーク  ,-1.5180667047070093,8
13,8,14,ケイツーギルダー,牡3,56.0,荻野極,千葉,美浦,2022100918,01160,アジアエクスプレス  ,ゼマティス  ,ゼンノロブロイ  ,-1.8274723117187128,9
14,8,15,ディーン,牝5,56.0,木幡初,本間,美浦,2020100551,01153,ザサンデーフサイチ  ,クイーンステッラ  ,エンパイアメーカー  Empire Maker(米)  ,0.12626212118316926,5
