,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモエクスプレス,牡6,58.0,松岡,松永康,美浦,2019100702,01085,エイシンヒカリ  ,ルヴェソンヴェール  ,クロフネ  ,-2.7617685423738663,12
1,2,2,ハートメテオ,牝3,53.0,武豊,笹田,栗東,2022105549,00666,ロードカナロア  ,ラブリーマリア  Lovely Maria(米)  ,Majesticperfection  (米)  ,-1.7785458208861615,8
2,3,3,マイネルバーテクス,牡4,58.0,佐々木,水野,美浦,2021106827,01197,エピファネイア  ,マイネレーツェル  ,ステイゴールド  ,1.7174614277893299,1
3,3,4,エラン,牡4,58.0,古川吉,蛯名正,美浦,2021105453,01015,ラブリーデイ  ,オーキッドレイ  ,ディープインパクト  ,0.8174072689778457,4
4,4,5,ワザモノ,牡7,58.0,黛,尾関,美浦,2018103560,01109,マツリダゴッホ  ,モトヒメ  ,ショウナンカンプ  ,-1.8421127654024616,9
5,4,6,バードウォッチャー,牡4,58.0,斎藤,国枝,美浦,2021105375,01178,ブラックタイド  ,アパパネ  ,キングカメハメハ  ,-0.038843217561347315,6
6,5,7,ショウナンサムデイ,牝3,53.0,池添,奥村武,美浦,2022105801,01032,サートゥルナーリア  ,ショウナンパンドラ  ,ディープインパクト  ,-2.9461996063035345,13
7,5,8,アルベリック,牡4,58.0,柴田裕,中竹,栗東,2021101554,01212,エイシンヒカリ  ,エイシンウィキ  ,キングカメハメハ  ,-2.01948900089822,10
8,6,9,デルマグレムリン,牡6,58.0,和田陽,緒方,栗東,2019105877,01223,ディーマジェスティ  ,レディクローリス  ,フォーティナイナー  Forty Niner(米)  ,-5.386564120277531,14
9,6,10,ミラージュナイト,牡3,55.0,丹内,辻野,栗東,2022105109,01091,バゴ  Bago(仏)  ,ラキシス  ,ディープインパクト  ,0.7369643394801763,5
10,7,11,レイピカケ,牝4,56.0,松本,野中,栗東,2021106904,01191,ハービンジャー  Harbinger(英)  ,シンデレラ  ,ハーツクライ  ,1.1629871307888118,3
11,7,12,テイエムヒショウ,牡5,58.0,石川倭,浜田,栗東,2020101216,05534,ヘニーヒューズ  Henny Hughes(米)  ,マヤノマヤ  ,タイキシャトル  ,-2.1432532232672616,11
12,8,13,バニシングポイント,セ7,58.0,浜中,古賀,美浦,2018110086,01115,Tapit  (米)  ,Unrivaled Belle  (米)  ,Unbridled's Song  (米)  ,-1.0327191278618977,7
13,8,14,ナグルファル,牡3,55.0,横山武,杉山晴,栗東,2022105552,01170,エピファネイア  ,ランドオーバーシー  Land Over Sea(米)  ,Bellamy Road  ,1.6381733221847765,2
