,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ピコローズ,牝3,55.0,田辺,伊藤大,美浦,2022101765,01075,サトノダイヤモンド ,ルージュノアール ,ストーミングホーム Storming Home(英) ,-2.3607015374826625,13
1,2,2,メランジェ,牝3,55.0,菅原明,田中剛,美浦,2022105047,01179,スワーヴリチャード ,ボシンシェ Bochinche(米) ,Kingmambo (米) ,-1.4741862122195775,10
2,3,3,ジューンエオス,牝3,55.0,Ｍデムーロ,武英,栗東,2022110069,05212,Constitution (米) ,Lights of Medina (米) ,エスケンデレヤ ,1.94360454037092,1
3,4,4,カリーン,牝3,55.0,石川,蛯名正,美浦,2022105532,01150,デクラレーションオブウォー ,ムニラー Munirah(米) ,Kitten's Joy (米) ,-0.9670381354153808,6
4,4,5,ルージュソリテール,牝3,55.0,横山武,藤原,栗東,2022105157,01170,ロードカナロア ,レッドオルガ ,ディープインパクト ,-1.8690117953830794,11
5,5,6,アルメントフーベル,牝3,55.0,戸崎圭,宮田,美浦,2022104616,05386,サートゥルナーリア ,アメリ ,Distorted Humor (米) ,-1.4648679395742172,8
6,5,7,エンジェルマーク,牝3,55.0,津村,宮田,美浦,2022104855,01092,エピファネイア ,ステファニーズキトゥン Stephanie's Kitten(米) ,Kitten's Joy (米) ,0.7439005112761857,2
7,6,8,グローリーリンク,牝3,55.0,松山,吉岡,栗東,2022101448,01126,キズナ ,ブリッジオーヴァー ,エンパイアメーカー Empire Maker(米) ,-0.18782940296762035,5
8,6,9,ケリフレッドアスク,牝3,55.0,西塚,藤原,栗東,2022102296,01200,ドゥラメンテ ,ディープインアスク ,ディープインパクト ,-2.0988275811784183,12
9,7,10,パートオブワールド,牝3,55.0,原,竹内,美浦,2022103717,01184,ブラックタイド ,ニコーズステージ ,エンパイアメーカー Empire Maker(米) ,-0.9965737722877054,7
10,7,11,テレサ,牝3,55.0,三浦,吉岡,栗東,2022104885,01122,アドマイヤマーズ ,タムニア Tamniah(仏) ,Nathaniel (愛) ,0.33990927195755755,4
11,8,12,マリアイリダータ,牝3,55.0,川田,田中博,美浦,2022105064,01088,ドゥラメンテ ,マルケッサ ,オルフェーヴル ,0.7063944735026432,3
12,8,13,ラウルベア,牝3,55.0,ディー,高野,栗東,2022105857,05674,エピファネイア ,ラテュロス ,ディープインパクト ,-1.4655274813424644,9
