,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ホウオウサンデー,牡7,58.0,石川,奥村武,美浦,2018105047,01150,キングカメハメハ ,サンデースマイルII Sunday Smile(英) ,サンデーサイレンス Sunday Silence(米) ,0.4536514476576705,3
1,2,2,テイエムシニスター,牡6,58.0,Ｍデムーロ,小椋,栗東,2019100083,05212,シニスターミニスター Sinister Minister(米) ,ケージーレインボー ,ダンスインザダーク ,-1.5626841650733836,13
2,3,3,ファイヴレター,牡8,58.0,野中,佐藤吉,美浦,2017102043,01158,タイムパラドックス ,ピンクサプライズ ,ネオユニヴァース ,-1.6645929136144442,14
3,3,4,ラタフォレスト,牡4,58.0,津村,加藤征,美浦,2021102009,01092,パイロ Pyro(米) ,ゴールドフォレスト ,ゴールドアリュール ,0.04844196273514662,6
4,4,5,レッドダンルース,牡5,58.0,川田,福永,栗東,2020103189,01088,リアルスティール ,アイリッシュシー Irish Sea(愛) ,Galileo (愛) ,0.4369534922734471,5
5,4,6,カムランベイ,牡5,58.0,木幡巧,岩戸,美浦,2020101803,01162,タリスマニック Talismanic(英) ,コーズウェイベイ ,Hard Spun (米) ,0.44440641230550865,4
6,5,7,マスグラバイト,セ5,58.0,菅原明,高木,美浦,2020103505,01179,ヘニーヒューズ Henny Hughes(米) ,トリプライト ,ワイルドラッシュ Wild Rush(米) ,-0.5098797917645643,8
7,5,8,ニフェーデービル,セ5,58.0,内田博,中舘,美浦,2020101134,00422,ルーラーシップ ,チュラカーギー ,ゴールドアリュール ,-0.8419025074499987,9
8,6,9,ピエフォール,牡5,58.0,江田照,蛯名正,美浦,2020103253,00689,リアルスティール ,ウォッチハー Watch Her(亜) ,Mutakddim ,-1.4359417686794715,12
9,6,10,エクストラノート,セ8,58.0,原,加藤和,美浦,2017103267,01184,アイルハヴアナザー I'll Have Another(米) ,オメガフレグランス ,ゴールドアリュール ,-1.272109171700533,11
10,7,11,スズノイナズマ,セ7,57.0,☆西塚,深山,美浦,2018102811,01200,リーチザクラウン ,フローラルウインド ,アグネスタキオン ,0.7295528971584067,2
11,7,12,トーホウキザン,牡5,55.0,▲橋木,高橋康,栗東,2020101764,01215,トーホウジャッカル ,トーホウドルチェ ,サウスヴィグラス ,-0.13064436003100482,7
12,8,13,スズカコーズ,牡5,58.0,ディー,伊藤圭,美浦,2020101035,05674,スズカコーズウェイ ,アイシースズカ ,サンデーサイレンス Sunday Silence(米) ,-1.1526272700097402,10
13,8,14,パカーラン,牡4,58.0,横山武,藤原,栗東,2021105073,01170,イスラボニータ ,ジペッサ Zipessa(米) ,City Zip (米) ,1.0755626149079744,1
