,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イルディヴィーノ,セ5,58.0,内田博,稲垣,美浦,2020103349,00422,キンシャサノキセキ ,クローバーリーフ ,タニノギムレット ,-1.378669190011983,10
1,1,2,ムコウジマランプ,牡5,58.0,松岡,森一,美浦,2020104623,01085,ナムラタイタン ,イタリアンフェッテ ,ヨハネスブルグ Johannesburg(米) ,-1.1589836531959672,9
2,2,3,ファーレンジョー,牡5,58.0,小林凌,蛯名利,美浦,2020105271,01177,ベーカバド Behkabad(仏) ,フーガフューグ ,マンハッタンカフェ ,-2.011913845100787,13
3,2,4,ミスヨシゼン,牝4,56.0,北村宏,本間,美浦,2021104663,01043,シニスターミニスター Sinister Minister(米) ,バアゼルザウバー ,シンボリクリスエス ,-1.000478847631509,8
4,3,5,アドアプローズ,牡4,58.0,原,小手川,美浦,2021107224,01184,ジャングルポケット ,マーシフルレイン ,キングカメハメハ ,-0.5394951994869072,3
5,3,6,トルズイーガー,牡5,55.0,▲遠藤,伊藤圭,美浦,2020104135,01218,マインドユアビスケッツ Mind Your Biscuits(米) ,ファイトユアソング ,スズカマンボ ,-1.8148176506030078,12
6,4,7,ネオゴールド,牡4,58.0,津村,鈴木伸,美浦,2021106064,01092,ヘニーヒューズ Henny Hughes(米) ,シルバーキセキ ,フジキセキ ,-2.1864360027688834,14
7,4,8,アルヴァレス,牡4,58.0,石川,奥村武,美浦,2021103041,01150,ビーチパトロール Beach Patrol(米) ,ディアバビアナ ,マツリダゴッホ ,-0.9992589075086403,7
8,5,9,サリーピルエット,牡5,57.0,☆西塚,鈴木伸,美浦,2020100462,01200,シニスターミニスター Sinister Minister(米) ,ラッキーマンボ ,スズカマンボ ,-2.747243137384286,16
9,5,10,リュクスレオン,牡4,58.0,吉田豊,高柳瑞,美浦,2021103285,00733,ドレフォン Drefong(米) ,リュクスメジャー ,ダイワメジャー ,-0.5082327448656145,2
10,6,11,エリム,牝5,56.0,野中,上原博,美浦,2020102803,01158,ダイワメジャー ,オヴァンボクイーン Ovambo Queen(独) ,Kalatos ,-0.5677819696106918,5
11,6,12,ノルドヴェスト,牡5,58.0,横山武,萩原,美浦,2020102711,01170,ロードカナロア ,マエストラーレ ,ネオユニヴァース ,-0.31614006786427135,1
12,7,13,サトノアルペジオ,セ5,58.0,ディー,大和田,美浦,2020103477,05674,モーリス ,チャームドヴェール ,ネオユニヴァース ,-0.6318760154740493,6
13,7,14,スターチスブーケ,牝4,56.0,石橋脩,田中勝,美浦,2021110075,01077,Practical Joke (米) ,Sovereign Halo ,Haynesfield ,-1.6202371115287109,11
14,8,15,モナコブル,牡4,58.0,大野,岩戸,美浦,2021109096,01096,ニューイヤーズデイ ,メイチャリティ ,ネオユニヴァース ,-2.449568150130066,15
15,8,16,フリッパー,牡5,58.0,三浦,戸田,美浦,2020100078,01122,ドレフォン Drefong(米) ,ピアノボレロ ,ダンスインザダーク ,-0.5454330789032583,4
