,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヤスケ,牡3,57.0,北村友,中舘,美浦,2022103295,01102,リオンディーズ ,バケットリスト ,シンボリクリスエス ,-1.6388487056032528,7
1,2,2,クロノスバレット,牡3,57.0,岩田望,吉村,栗東,2022110123,01174,Global Campaign (米) ,Above Heaven ,Mr. Greeley ,-1.8564133856750191,8
2,3,3,エイヘンハールト,牡3,57.0,鮫島駿,高野,栗東,2022105557,01157,ブリックスアンドモルタル Bricks and Mortar(米) ,リバティハイツ ,キングカメハメハ ,-3.5022933726347114,12
3,4,4,オドラニャソンソン,牡3,56.0,☆田口,音無,栗東,2022102756,01208,ディープブリランテ ,キイレ ,フジキセキ ,-0.7526467698005719,5
4,5,5,ナムラフィクサー,牡3,57.0,横山武,鈴木孝,栗東,2022107255,01170,リアルスティール ,ピュアウィッシーズ ,Manduro (独) ,-1.9933557374987403,9
5,5,6,レッドヴァリアート,牡3,57.0,池添,大久保,栗東,2022105290,01032,ルーラーシップ ,ガールズバンド ,ディープインパクト ,0.6064842738137686,2
6,6,7,ダシータピット,牡3,54.0,▲柴田裕,中竹,栗東,2022110049,01212,Tapit (米) ,Dacita (智) ,Scat Daddy (米) ,-1.4592358445092313,6
7,6,8,チュラビックタイム,牡3,57.0,斎藤,斎藤誠,美浦,2022102097,01178,ビッグアーサー ,ベリーベリータイム ,ブライアンズタイム Brian's Time(米) ,-0.07483643412429983,4
8,7,9,マンオブザマッチ,牡3,57.0,津村,高橋忠,栗東,2022101677,01092,ファインニードル ,パテントジョイ Patent Joy(愛) ,Pivotal ,-2.91229631715453,11
9,7,10,グランスターオー,牡3,54.0,▲川端,新谷,栗東,2022102534,01195,シニスターミニスター Sinister Minister(米) ,メガミチャン ,クロフネ ,-2.6422471605087003,10
10,8,11,グランキングオー,牡3,55.0,◇永島,高橋康,栗東,2022100664,01187,シニスターミニスター Sinister Minister(米) ,ケリーズアリュール ,ゴールドアリュール ,0.8049522526617364,1
11,8,12,ガジュノリホワイト,牡3,57.0,丹内,尾形,美浦,2022101730,01091,リアルスティール ,ガジュマル ,ヴィクトワールピサ ,0.46373918261452884,3
