,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オウバイトウリ,牝3,54.0,津村,武幸,栗東,2021105606,01092,リアルスティール  ,スターズアンドクラウズ  Stars And Clouds(愛)  ,マクフィ  Makfi(英)  ,-0.28367760979744516,4
1,1,2,ムーヴ,牡5,56.0,荻野極,池上,美浦,2019101759,01160,ラニ ,スイートマルセル ,ワイルドラッシュ Wild Rush(米) ,-0.2605321144788525,3
2,2,3,ブルーシンフォニー,牡6,56.0,戸崎圭,伊藤圭,美浦,2018100693,05386,スクリーンヒーロー ,ブルーストーン ,コマンズ Commands(豪) ,-1.0710423781231266,12
3,2,4,グランフォーブル,牡4,55.0,吉田豊,土田,美浦,2020101303,00733,タリスマニック Talismanic(英) ,マオリオ ,ネオユニヴァース ,-0.8534785673425614,10
4,3,5,ウナギノボリ,牡5,53.0,斎藤,音無,栗東,2019107016,01178,ドレフォン Drefong(米) ,ノンキ ,サンデーサイレンス Sunday Silence(米) ,-0.3044774193891152,5
5,3,6,グラスシフォン,牝4,53.0,木幡巧,松山,美浦,2020103985,01162,シニスターミニスター Sinister Minister(米) ,グラスルノン ,フレンチデピュティ French Deputy(米) ,-0.8412018105376934,9
6,4,7,メイショウフジタカ,牡6,55.0,横山和,飯田,栗東,2018105860,01140,メイショウサムソン ,メイショウユウダチ ,メイショウボーラー ,-0.7124944143380013,8
7,4,8,グッドウッドガイ,牡5,55.0,原,村山,栗東,2019105709,01184,コパノリッキー ,バックアタック ,アグネスデジタル ,-1.911811811464053,16
8,5,9,メイショウイジゲン,牡6,54.0,菊沢,牧浦,栗東,2018106391,01161,クリエイターII Creator(米) ,メイショウジェーン ,アグネスタキオン ,-1.3587595991009889,15
9,5,10,アロットドリーム,牝4,55.0,丸山,本田,栗東,2020106611,01127,ディスクリートキャット Discreet Cat(米) ,ブロッケン ,ワイルドラッシュ Wild Rush(米) ,0.09107376367044392,1
10,6,11,グッジョブ,牡4,55.0,マーカンド,牧浦,栗東,2020101182,05626,ベストウォーリア ,ハッピーロングラン ,ネオユニヴァース ,-0.6258216096308707,7
11,6,12,トーアアイギス,牝3,53.0,江田照,村田,美浦,2021105334,00689,レッドファルクス ,トーアアテナ ,タイキシャトル ,-1.2570393005647171,13
12,7,13,オーロベルディ,牝5,52.0,内田博,緒方,栗東,2019103162,00422,スマートファルコン ,ヒラボクミラクル ,アグネスデジタル ,-1.3106840253901157,14
13,7,14,カンパニョーラ,牝5,53.0,石川,伊坂,美浦,2019104385,01150,ジャスタウェイ ,エミレーツガール Emirate's Girl(亜) ,Lizard Island ,-0.4607860535274896,6
14,8,15,エコロアイ,牝4,55.0,菅原明,森秀,栗東,2020110137,01179,Shackleford ,Key Is to Win ,Dixie Union (米) ,-0.20188626670939475,2
15,8,16,タイセイブリリオ,牡5,57.0,北村宏,大橋,栗東,2019101005,01043,ディープブリランテ ,メリオール ,キングカメハメハ ,-1.0585213313688662,11
