,0,1,2,3
201908010101,単勝,7,770,4
201908010101,複勝,7,280,4
201908010101,複勝,1,1160,11
201908010101,複勝,10,1690,12
201908010101,枠連,1-4,8510,20
201908010101,馬連,1-7,19740,47
201908010101,ワイド,1-7,5310,48
201908010101,ワイド,7-10,10870,65
201908010101,ワイド,1-10,18460,85
201908010101,馬単,7→1,30610,79
201908010101,三連複,1-7-10,404440,347
201908010101,三連単,7→1→10,1376020,1632
201908010102,単勝,1,300,1
201908010102,複勝,1,180,1
201908010102,複勝,14,280,5
201908010102,複勝,8,640,8
201908010102,枠連,1-7,1430,5
201908010102,馬連,1-14,1730,7
201908010102,ワイド,1-14,830,9
201908010102,ワイド,1-8,1670,20
201908010102,ワイド,8-14,3000,30
201908010102,馬単,1→14,2620,9
201908010102,三連複,1-8-14,14150,46
201908010102,三連単,1→14→8,40030,135
201908010103,単勝,4,320,2
201908010103,複勝,4,110,2
201908010103,複勝,11,110,1
201908010103,複勝,9,160,3
201908010103,枠連,2-6,310,1
201908010103,馬連,4-11,300,1
201908010103,ワイド,4-11,160,1
201908010103,ワイド,4-9,390,3
201908010103,ワイド,9-11,300,2
201908010103,馬単,4→11,770,2
201908010103,三連複,4-9-11,740,1
201908010103,三連単,4→11→9,3510,5
201908010104,単勝,8,270,1
201908010104,複勝,8,130,1
201908010104,複勝,16,170,3
201908010104,複勝,10,140,2
201908010104,枠連,4-8,670,3
201908010104,馬連,8-16,920,2
201908010104,ワイド,8-16,370,2
201908010104,ワイド,8-10,290,1
201908010104,ワイド,10-16,410,3
201908010104,馬単,8→16,1500,2
201908010104,三連複,8-10-16,1230,1
201908010104,三連単,8→16→10,5650,3
201908010105,単勝,14,150,1
201908010105,複勝,14,110,1
201908010105,複勝,4,270,5
201908010105,複勝,2,270,4
201908010105,枠連,2-7,990,4
201908010105,馬連,4-14,1180,3
201908010105,ワイド,4-14,480,3
201908010105,ワイド,2-14,540,4
201908010105,ワイド,2-4,1920,19
201908010105,馬単,14→4,1370,4
201908010105,三連複,2-4-14,4140,12
201908010105,三連単,14→4→2,10530,28
201908010106,単勝,4,220,1
201908010106,複勝,4,120,1
201908010106,複勝,2,160,2
201908010106,複勝,9,270,6
201908010106,枠連,1-2,550,1
201908010106,馬連,2-4,620,1
201908010106,ワイド,2-4,280,1
201908010106,ワイド,4-9,660,6
201908010106,ワイド,2-9,880,11
201908010106,馬単,4→2,950,1
201908010106,三連複,2-4-9,2540,5
201908010106,三連単,4→2→9,6620,7
201908010107,単勝,4,1830,6
201908010107,複勝,4,380,6
201908010107,複勝,5,280,3
201908010107,複勝,16,180,2
201908010107,枠連,2-3,5410,18
201908010107,馬連,4-5,5340,15
201908010107,ワイド,4-5,1310,15
201908010107,ワイド,4-16,950,10
201908010107,ワイド,5-16,630,6
201908010107,馬単,4→5,13870,37
201908010107,三連複,4-5-16,7190,21
201908010107,三連単,4→5→16,69450,183
201908010108,単勝,4,230,1
201908010108,複勝,4,140,1
201908010108,複勝,3,190,3
201908010108,馬連,3-4,520,3
201908010108,ワイド,3-4,210,3
201908010108,ワイド,4-5,390,6
201908010108,ワイド,3-5,580,10
201908010108,馬単,4→3,860,3
201908010108,三連複,3-4-5,1290,5
201908010108,三連単,4→3→5,4060,11
201908010109,単勝,12,190,1
201908010109,複勝,12,120,1
201908010109,複勝,6,320,7
201908010109,複勝,4,290,5
201908010109,枠連,3-6,530,1
201908010109,馬連,6-12,1700,6
201908010109,ワイド,6-12,620,5
201908010109,ワイド,4-12,510,4
201908010109,ワイド,4-6,2100,24
201908010109,馬単,12→6,2250,6
201908010109,三連複,4-6-12,5170,13
201908010109,三連単,12→6→4,16590,35
201908010110,単勝,9,220,1
201908010110,複勝,9,110,1
201908010110,複勝,12,140,3
201908010110,複勝,1,130,2
201908010110,枠連,7-8,340,1
201908010110,馬連,9-12,400,1
201908010110,ワイド,9-12,210,2
201908010110,ワイド,1-9,180,1
201908010110,ワイド,1-12,300,3
201908010110,馬単,9→12,720,2
