,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1200,全,all,4.88,84,34,30,19,22,17,15,7,12,5,7,2,3,0,0,0,0,0
1,芝,1200,良,all,4.76,70,29,22,11,17,11,12,7,10,4,6,1,3,0,0,0,0,0
2,芝,1200,稍重,all,4.74,11,2,6,6,1,2,2,0,1,0,1,0,0,0,0,0,0,0
3,芝,1200,重,all,6.55,3,2,1,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0
4,芝,1200,不良,all,6.29,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.41,8,9,3,4,5,1,1,2,2,0,0,1,0,0,0,0,0,0
6,芝,1200,良,未勝利,4.37,8,7,1,2,5,0,0,2,2,0,0,1,0,0,0,0,0,0
7,芝,1200,稍重,未勝利,4.92,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,4.37,10,1,1,2,1,1,1,0,2,0,2,0,0,0,0,0,0,0
11,芝,1200,良,新馬,4.8,9,1,1,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,3.37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.4,12,10,8,5,6,6,2,0,0,1,0,0,0,0,0,0,0,0
16,芝,1200,良,1勝クラス,3.9,9,7,5,2,3,4,2,0,0,1,0,0,0,0,0,0,0,0
17,芝,1200,稍重,1勝クラス,3.55,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,5.72,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,4.68,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.57,23,3,8,5,5,4,3,1,4,0,1,1,0,0,0,0,0,0
21,芝,1200,良,2勝クラス,4.25,20,3,7,4,3,3,3,1,3,0,1,0,0,0,0,0,0,0
22,芝,1200,稍重,2勝クラス,5.28,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,6.26,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,9.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,4.91,10,7,3,1,4,3,3,0,0,2,0,0,2,0,0,0,0,0
26,芝,1200,良,3勝クラス,5.39,6,7,3,0,4,3,2,0,0,1,0,0,2,0,0,0,0,0
27,芝,1200,稍重,3勝クラス,1.78,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,7.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,5.25,18,4,6,1,1,1,4,4,3,1,3,0,0,0,0,0,0,0
31,芝,1200,良,オープン,4.81,15,4,4,1,1,0,3,4,2,1,2,0,0,0,0,0,0,0
32,芝,1200,稍重,オープン,6.53,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33,芝,1200,重,オープン,5.96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1600,全,all,4.05,154,105,67,46,32,22,19,13,4,6,6,2,3,2,0,0,0,0
36,芝,1600,良,all,4.09,122,82,51,39,23,20,16,11,1,5,6,2,2,1,0,0,0,0
37,芝,1600,稍重,all,3.9,23,16,9,5,7,2,2,0,2,1,0,0,1,0,0,0,0,0
38,芝,1600,重,all,3.46,6,5,7,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0
39,芝,1600,不良,all,4.07,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40,芝,1600,全,未勝利,3.28,45,31,18,12,6,5,6,4,1,1,1,0,0,0,0,0,0,0
41,芝,1600,良,未勝利,3.21,32,23,14,11,3,4,4,2,0,1,1,0,0,0,0,0,0,0
42,芝,1600,稍重,未勝利,3.44,9,4,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0
