,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アララララ,牡4,55.0,三浦,清水英,美浦,2021106440,01122,アドマイヤムーン ,ブライトホープ ,Shamardal (米) ,0.6536732520147426,3
1,1,2,イサチルシーサイド,牡4,56.0,木幡初,竹内,美浦,2021102670,01153,イスラボニータ ,アイカギ ,ファンタスティックライト Fantastic Light(米) ,-1.500130483781411,10
2,2,3,コスモアディラート,牡7,54.0,津村,和田郎,美浦,2018110149,01092,スニッツェル Snitzel(豪) ,River Serenade ,Hurricane Sky ,-1.4454655287813278,9
3,2,4,ジョーメッドヴィン,牡4,56.0,横山和,清水久,栗東,2021100522,01140,ドレフォン Drefong(米) ,ジョーアラマート ,キングヘイロー ,0.5239387528829549,4
4,3,5,レオテミス,牝4,55.0,石田,高柳大,栗東,2021101576,01203,デクラレーションオブウォー ,カレンステイシー ,アドマイヤジャパン ,-0.5230202813852576,8
5,3,6,エコロレジーナ,牝5,55.0,菊沢,菊沢,美浦,2020101262,01161,アメリカンペイトリオット ,ハーズシャドウ ,オルフェーヴル ,-1.799846330499872,11
6,4,7,ドーバーホーク,牡5,56.0,岩田望,清水英,美浦,2020105365,01174,ディーマジェスティ ,タカラジェニファ ,ヨハネスブルグ Johannesburg(米) ,-2.900473712524696,14
7,4,8,オメガキャプテン,牡5,56.0,戸崎圭,大和田,美浦,2020103960,05386,ヴィクトワールピサ ,レッドルンバ ,Red Ransom ,1.6809198721166383,1
8,5,9,トーアアイギス,牝4,52.0,江田照,村田,美浦,2021105334,00689,レッドファルクス ,トーアアテナ ,タイキシャトル ,-2.128132673442116,12
9,5,10,マキアージュ,牝6,53.0,小林美,菊川,美浦,2019102747,01206,ビッグアーサー ,ルージュバンブー ,マリエンバード Marienbard(愛) ,-0.4171348098824722,7
10,6,11,オードゥメール,牝6,54.0,菅原明,斎藤誠,美浦,2019103010,01179,ルーラーシップ ,オーシュペール ,ダイワメジャー ,-0.10698084182306683,5
11,6,12,スピードオブライト,牝5,55.0,石川,相沢,美浦,2020104203,01150,ロードカナロア ,サイレントソニック ,ディープインパクト ,0.9540304718888978,2
12,7,13,ランドオブラヴ,牝5,53.0,丹内,蛯名正,美浦,2020104088,01091,ミッキーアイル ,ルックオブラヴ ,キングズベスト King's Best(米) ,-0.19866655484508455,6
13,7,14,ショウナンマッハ,セ6,54.0,石橋脩,茶木,栗東,2019104697,01077,ショウナンカンプ ,オーバーレイ ,ダイワメジャー ,-3.1172489105057832,16
14,8,15,シュヴェルトライテ,牝6,54.0,杉原,池上,美浦,2019105760,01135,マツリダゴッホ ,シュヴァリエ ,フレンチデピュティ French Deputy(米) ,-2.9989829691991376,15
15,8,16,ハピネスアゲン,牝6,53.0,原,萱野,美浦,2019103897,01184,エイシンヒカリ ,エイシンスイーツ ,シンボリクリスエス ,-2.2501498499288264,13
