,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イエスウィズキャン,牡4,58.0,酒井,羽月,栗東,2020100472,01034,デクラレーションオブウォー ,ジュエルメッセージ ,ダイワメジャー ,-1.0819729025932796,9
1,1,2,ゴーゴーケイコ,牝3,54.0,☆横山琉,中舘,美浦,2021106562,01192,ヘニーヒューズ Henny Hughes(米) ,エイコーンウィル ,キングカメハメハ ,0.48797629249044583,5
2,2,3,ジェットブレイク,牡3,57.0,斎藤,斎藤誠,美浦,2021100637,01178,ヘンリーバローズ ,ビビットオレンジ ,ルーラーシップ ,-0.21416555735432774,6
3,2,4,メイショウキルギス,牡3,55.0,△高杉,高橋亮,栗東,2021103155,01213,アジアエクスプレス ,メイショウアズミノ ,ハーツクライ ,1.414853950784741,2
4,3,5,ペッパーミル,牡3,57.0,吉田隼,加藤士,美浦,2021102745,01095,コパノリッキー ,トーワフォーチュン ,エンドスウィープ End Sweep(米) ,-1.5375235140773436,10
5,3,6,ヨドノゴールド,牡6,55.0,▲橋木,西園正,栗東,2018103293,01215,サウスヴィグラス ,クイーンマルサ ,ステイゴールド ,1.6381594651601115,1
6,4,7,ペイシャニット,牝3,53.0,◇永島,伊藤伸,美浦,2021106326,01187,カレンブラックヒル ,ヴェニット ,エンパイアメーカー Empire Maker(米) ,-2.0998162240330505,13
7,4,8,ピコサン,牡3,57.0,鮫島駿,宮地,栗東,2021101730,01157,モーリス ,シーイズチャンプ ,ダノンシャンティ ,-3.9004445251763333,16
8,5,9,サンレイマリー,牡3,57.0,佐々木,伊藤圭,美浦,2021102326,01197,スズカコーズウェイ ,スズカマドンナ ,ディープインパクト ,-0.9538541795224491,7
9,5,10,マーゴットファブ,牡3,57.0,西村淳,伊坂,美浦,2021106722,01171,サトノアラジン ,オールアイキャンセイイズワウ Allicansayis Wow(米) ,Street Cry (愛) ,-1.0362796355652597,8
10,6,11,カルツァクライン,牡3,57.0,伊藤,林,美浦,2021102933,01119,イスラボニータ ,ポリネイター Pollenator(愛) ,Motivator ,-3.1061996367047016,15
11,6,12,スマートオリーブ,牝5,55.0,☆原,蛯名利,美浦,2019104059,01184,キングカメハメハ ,スマートオーシャン ,Mr. Greeley ,1.3224577065684744,3
12,7,13,ワンリオン,牡5,58.0,亀田,北出,栗東,2019101446,01176,リオンディーズ ,ホッコーアムール ,スタチューオブリバティ Statue of Liberty(米) ,-2.164197866898786,14
13,7,14,オオゾラヒバリ,牝3,55.0,丸山,根本,美浦,2021101793,01127,トーセンラー ,ゴールドリボン ,スターキングマン ,0.6994875450822721,4
14,8,15,タガノヒナタ,牝3,54.0,☆小沢,石橋,栗東,2021106542,01185,ニューイヤーズデイ ,タガノキャンドル ,アグネスタキオン ,-2.064990210036549,12
15,8,16,レイワホマレ,牡5,55.0,▲石田,高柳大,栗東,2019105429,01203,ディープブリランテ ,ボランス ,モンジュー Montjeu(愛) ,-1.8839960381957348,11
