,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ポジティブガール,牝5,53.0,今村聖奈,緒方,栗東,2019102229,01193,バトルプラン Battle Plan(米) ,シュヴァルツィーナ ,カジノドライヴ ,-3.0308704232250374,13
1,1,2,アシャカブラン,牡3,57.0,幸,大根田,栗東,2021105933,00732,エスポワールシチー ,シルショコラティエ ,カコイーシーズ Cacoethes(米) ,-1.5121243597863432,7
2,2,3,ハリウッドブルース,牡3,57.0,北村友,浜田,栗東,2021104514,01102,カリフォルニアクローム California Chrome(米) ,ハニーパイ ,サウスヴィグラス ,0.676244324514948,2
3,2,4,ヴォルスター,牡3,55.0,△吉村,清水久,栗東,2021100677,01216,シニスターミニスター Sinister Minister(米) ,ヴォルカン ,ロードカナロア ,-3.059063396317645,14
4,3,5,フェゲフォイア,牡4,58.0,菱田,岡田,栗東,2020106355,01144,アドマイヤムーン ,アリアプーラ Aria Pura(豪) ,Flying Spur ,-2.163933203798977,10
5,3,6,ジョウゲンノツキ,牝3,55.0,松山,牧田,栗東,2021102755,01126,イスラボニータ ,ピサノグレース ,フレンチデピュティ French Deputy(米) ,0.14906322287536866,4
6,4,7,ペプチドヒナタ,牡3,56.0,☆田口,武英,栗東,2021101240,01208,シルバーステート ,ペプチドセマム ,エンパイアメーカー Empire Maker(米) ,-2.4209006016860295,11
7,4,8,ルクスマーベリック,セ3,57.0,横山典,松永幹,栗東,2021104105,00660,エピファネイア ,サトノアイリ ,ステイゴールド ,0.891123712577615,1
8,5,9,フリースタイル,牝4,56.0,国分優,畑端,栗東,2020104559,01125,コパノリッキー ,イマスグキスミー ,ジャングルポケット ,-4.04532768052408,16
9,5,10,ピストンボーイ,牡3,57.0,Ｃデムーロ,池添,栗東,2021105447,05473,イスラボニータ ,エルフィンコーブ ,Adios Charlie ,-3.9148112098526324,15
10,6,11,アンナバローズ,牝3,55.0,岩田望,辻野,栗東,2021103291,01174,ロジャーバローズ ,ロック Rocques(仏) ,Lawman ,-1.485554890161268,6
11,6,12,モラトリアム,牝6,56.0,古川吉,河内,栗東,2018103125,01015,キズナ ,ゴールドトパーズ ,エンパイアメーカー Empire Maker(米) ,-2.984445389383071,12
12,7,13,クインズエルサ,牝4,56.0,角田和,西村,栗東,2020106722,01186,デクラレーションオブウォー ,キャンディバローズ ,ディープインパクト ,-1.8008132284266587,8
13,7,14,レディマリオン,牝3,55.0,藤岡佑,長谷川,栗東,2021105752,01093,ハービンジャー Harbinger(英) ,プリンセスカメリア ,サンデーサイレンス Sunday Silence(米) ,0.2633146057846239,3
14,8,15,アイファーファイト,牡5,58.0,藤懸,鮫島,栗東,2019101233,01138,バトルプラン Battle Plan(米) ,エアリーチューン ,ステイゴールド ,-0.49026028158484447,5
15,8,16,ベレニーチェ,牝3,55.0,高倉,武英,栗東,2021100680,01130,ブラックタイド ,サダムフジコ ,クロフネ ,-1.9114552297404561,9
