,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダイユウボンバー,牝3,55.0,佐々木,松永康,美浦,2022101943,01197,Street Boss ,ガルフパールII Gulf Pearl(米) ,Bernardini (米) ,-3.852905684310139,10
1,1,2,コナベイション,牡3,57.0,丹内,伊藤圭,美浦,2022101692,01091,カレンブラックヒル ,アマゾーヌ ,エピファネイア ,-3.0005779287082017,7
2,2,3,ペイシャアーサー,牡3,57.0,国分恭,本間,美浦,2022104221,01124,サートゥルナーリア ,ペブルガーデン ,ディープインパクト ,-2.189819459307554,4
3,2,4,エイシンパンタレイ,牡3,57.0,丸山,中尾,栗東,2022100981,01127,イスラボニータ ,ママアルパ ,タニノギムレット ,1.0427912687098113,1
4,3,5,シュパネントパール,牝3,55.0,秋山稔,河嶋,栗東,2022101561,01181,マジェスティックウォリアー Majestic Warrior(米) ,プリンプリンカフェ ,ネオユニヴァース ,-3.928340998271637,11
5,3,6,ムーンアイドル,牝3,55.0,荻野極,高柳瑞,美浦,2022103239,01160,,,,-4.527512110717148,13
6,4,7,ダブルスチール,牝3,55.0,武藤,石栗,美浦,2022102632,01169,,,,-5.489577045367846,15
7,4,8,オーシンブーケ,牝3,54.0,☆横山琉,斎藤誠,美浦,2022100993,01192,,,,-2.3061754666017333,5
8,5,9,ルナプローブ,牝3,55.0,菅原隆,小手川,美浦,2022102519,01129,,,,-4.827818334687776,14
9,5,10,メイショウマチルダ,牝3,55.0,中井,鈴木孝,栗東,2022102571,01141,,,,-2.367283642936485,6
10,6,11,アンビシャスヨシノ,牡3,56.0,☆松本,吉田,栗東,2022101903,01191,,,,-3.6157786776467074,9
11,6,12,ミズイロホルトゥス,牝3,55.0,菊沢,金成,美浦,2022103996,01161,,,,-0.16747484831817036,2
12,7,13,ショウナンバシリス,牝3,55.0,大野,尾関,美浦,2022101823,01096,,,,-3.4468161258524175,8
13,7,14,キタノブリッジ,牝3,55.0,藤懸,羽月,栗東,2022100733,01138,,,,-4.217052656272783,12
14,8,15,メイショウハボマイ,牡3,57.0,角田和,本田,栗東,2022102841,01186,,,,-5.503695043667997,16
15,8,16,マイアイドル,牝3,55.0,吉田隼,武幸,栗東,2022104909,01095,,,,-1.871770161005711,3
