,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドラゴンヘッド,牡5,58.0,横山琉,武藤,美浦,2020100495,01192,ダイワメジャー ,グレイトタイミング Great Timing(米) ,Raven's Pass ,0.9275966066410605,3
1,2,2,ストップザタイム,牡6,58.0,丹内,昆,栗東,2019101873,01091,ゴールドシップ ,アメリオラシオン ,ルーラーシップ ,-0.8080214659528612,6
2,3,3,サダムオプシス,牡4,58.0,藤懸,平田,栗東,2021105474,01138,エイシンヒカリ ,ルヴェソンヴェール ,クロフネ ,-3.6146085366309944,10
3,4,4,エコロレイズ,牡4,58.0,菊沢,岩戸,美浦,2021103976,01161,リアルスティール ,プリオバーン Priomhbhean(愛) ,Galileo (愛) ,-0.39696452296681645,4
4,5,5,マイネルオーシャン,牡4,58.0,荻野極,鹿戸,美浦,2021106766,01160,キタサンブラック ,ミスティックリップス Mystic Lips(独) ,ジェネラス Generous(愛) ,2.0329000010624814,2
5,6,6,ピクシレーション,牝5,56.0,吉田隼,菊沢,美浦,2020102868,01095,,,,-2.582140507738037,9
6,7,7,コスモエクスプレス,牡6,58.0,佐々木,松永康,美浦,2019100702,01197,,,,-0.527559536105833,5
7,7,8,ファミリータイム,牡4,58.0,丸山,石坂,栗東,2021100651,01127,,,,3.5792474840636492,1
8,8,9,ミスティア,牝4,56.0,武藤,戸田,美浦,2021105802,01169,,,,-1.8047789026040961,8
9,8,10,バードウォッチャー,牡4,58.0,小沢,国枝,美浦,2021105375,01185,,,,-1.4505711598887165,7
