,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ペプチドヒナタ,牡3,56.0,高倉,武英,栗東,2021101240,01130,シルバーステート ,ペプチドセマム ,エンパイアメーカー Empire Maker(米) ,-1.4151990676835726,13
1,2,2,グレイスオブゴッド,牝4,56.0,川須,緒方,栗東,2020103967,01128,ラニ ,ネバーグレイス ,スキャターザゴールド Scatter the Gold(加) ,-0.8147633539173011,9
2,2,3,オーシンハーフ,牡3,56.0,松山,池添,栗東,2021101419,01126,シニスターミニスター Sinister Minister(米) ,ツインキャンドル ,キングカメハメハ ,-0.9419789971856801,11
3,3,4,タナバタ,牡3,56.0,酒井,武井,美浦,2021105969,01034,ルーラーシップ ,フェアリーダンス ,アグネスタキオン ,0.3687589896620602,6
4,3,5,レイワサンサン,牡3,56.0,Ｃデムーロ,高柳大,栗東,2021102406,05473,スワーヴリチャード ,カロンセギュール ,Forest Camp ,0.2866267290746265,7
5,4,6,シャドウルパン,牡3,56.0,シュタルケ,斎藤誠,美浦,2021104797,05115,シニスターミニスター Sinister Minister(米) ,リアリゾンルレーヴ ,Lemon Drop Kid ,-3.7176799346813496,15
6,4,7,メイショウヴァイゼ,牡3,56.0,幸,安達,栗東,2021102981,00732,マクフィ Makfi(英) ,ジオパークルビー ,フレンチデピュティ French Deputy(米) ,0.868232473527016,3
7,5,8,マテンロウタイム,牡3,56.0,横山典,昆,栗東,2021106988,00660,Nyquist (米) ,チャチャタイム ,Gio Ponti (米) ,1.0086899221576986,2
8,5,9,ルシュヴァルドール,牡3,56.0,岩田望,矢作,栗東,2021105630,01174,リアルスティール ,ソーメニーウェイズ So Many Ways(米) ,Sightseeing ,0.49182521510057925,4
9,6,10,ミグラテール,牡3,53.0,▲吉村,小栗,栗東,2021106758,01216,ラニ ,マツリカ ,エンパイアメーカー Empire Maker(米) ,-0.9568373214327476,12
10,6,11,メイショウヘール,牡3,55.0,☆田口,大橋,栗東,2021104622,01208,シュヴァルグラン ,メイショウベルシア ,タニノギムレット ,0.007344065500689443,8
11,7,12,キャストロペペ,牡3,56.0,国分優,四位,栗東,2021100257,01125,シャンハイボビー Shanghai Bobby(米) ,キャストロメファ ,トワイニング Twining(米) ,-1.878881410736895,14
12,7,13,トーレ,牡3,56.0,太宰,高橋亮,栗東,2021103161,01037,マジェスティックウォリアー Majestic Warrior(米) ,マミモナ ,ダンスインザダーク ,-0.8189720076298316,10
13,8,14,ホルトバージ,牡3,56.0,武豊,寺島,栗東,2021102905,00666,キンシャサノキセキ ,プレインズウーマン Plainswoman(亜) ,Zensational ,0.4204657119872903,5
14,8,15,キレナイカ,牡4,58.0,坂井,須貝,栗東,2020103001,01163,ハービンジャー Harbinger(英) ,ピュアーフレーム ,Silver Deputy ,1.711107487703995,1
