,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サンマルエポック,牝2,55.0,野中,中川,美浦,2022102718,01158,エポカドーロ ,サンマルタイトル ,ハーツクライ ,-0.9891904891760589,9
1,2,2,スイモアマイモ,牝2,55.0,横山武,藤岡,栗東,2022101470,01170,モーリス ,ワイドロータス ,ダンスインザダーク ,-1.1160544867811926,10
2,3,3,クリムゾンボタン,牝2,54.0,☆原,小手川,美浦,2022102005,01184,ニューイヤーズデイ ,トウカイファイン ,フレンチデピュティ French Deputy(米) ,-1.1541477275862082,11
3,4,4,アーラグラシア,牝2,55.0,ルメール,栗田,美浦,2022104702,05339,レイデオロ ,エールデュレーヴ ,ディープインパクト ,-0.9100923284986173,8
4,5,5,ロワゾブルー,牝2,55.0,菅原明,小島,美浦,2022103559,01179,ノヴェリスト Novellist(愛) ,ヘレナモルフォ ,ジャングルポケット ,-0.5673507567726543,6
5,6,6,ジョイフルニュース,牝2,55.0,佐々木,大竹,美浦,2022105369,01197,ロードカナロア ,ジョイニキータ ,Fortify ,-0.6000204048663298,7
6,6,7,ルージュナリッシュ,牝2,55.0,横山和,国枝,美浦,2022105162,01140,ドレフォン Drefong(米) ,レッドラヴィータ ,スペシャルウィーク ,-0.4730540947411764,5
7,7,8,マイクインダム,牝2,55.0,川田,中内田,栗東,2022105059,01088,ロードカナロア ,マニーズオンシャーロット Money'soncharlotte(米) ,Mizzen Mast ,-0.034440362377634856,1
8,7,9,カピオラ,牝2,55.0,Ｍデムーロ,武幸,栗東,2022105034,05212,フィエールマン ,ベルアリュールII Belle Allure(愛) ,Numerous ,-0.034440362377634856,1
9,8,10,トキメキジニア,牝2,55.0,丸田,佐藤吉,美浦,2022100323,01117,コパノリッキー ,メイショウアンデス ,ダンスインザダーク ,-0.22403719532229288,3
10,8,11,ハニーローリエ,牝2,55.0,大野,小手川,美浦,2022101604,01096,ルーラーシップ ,トーホウハニー ,ステイゴールド ,-0.22403719532229288,3
