,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ピンクムーン,牝5,56.0,国分優,渡辺,栗東,2019103965,01125,マクフィ Makfi(英) ,バクシンスクリーン ,サクラバクシンオー ,-2.89019167141929,14
1,1,2,ザウリ,牡5,58.0,岩田望,森田,栗東,2019101399,01174,ビッグアーサー ,ディマクコンダ ,バチアー Bachir(愛) ,1.5437674100266925,3
2,2,3,キーウィル,牡4,58.0,古川吉,宮,栗東,2020105470,01015,ネロ ,マリーゴールド ,スピルバーグ ,-0.08383287769843273,10
3,2,4,パトジュニア,牡3,57.0,シュタルケ,小崎,栗東,2021110135,05115,St Patrick's Day (米) ,Desoto First Lady ,Colonel John ,-1.9140814713710526,12
4,3,5,ワンダーヘイルネス,セ8,58.0,斎藤,河内,栗東,2016102446,01178,キンシャサノキセキ ,ルスナイクリスティ ,リンドシェーバー ,-2.646553763428344,13
5,3,6,ケイエイト,牡4,58.0,酒井,羽月,栗東,2020103673,01034,ルーラーシップ ,ラベンダーカラー ,サクラバクシンオー ,-1.056400654833097,11
6,4,7,ノビル,牝3,54.0,☆田口,鈴木孝,栗東,2021102091,01208,ネオユニヴァース ,カネスベネフィット ,Miswaki ,0.40583070155433254,8
7,4,8,ルールシェーバー,牡7,58.0,高倉,北出,栗東,2017109029,01130,ストロングリターン ,レモンリーフ ,リンドシェーバー ,-3.0493742528519823,15
8,5,9,ゴイゴイスー,牡6,55.0,▲吉村,中尾,栗東,2018103388,01216,ホッコータルマエ ,ミヤジガンバレ ,ファスリエフ Fasliyev(米) ,1.688432530077086,2
9,5,10,ロードドミニオン,セ7,58.0,川須,畑端,栗東,2017103656,01128,ロードカナロア ,サウンドオブハート ,アグネスタキオン ,0.845356798695785,7
10,6,11,ナゲットモンスター,牡4,58.0,Ｃデムーロ,西村,栗東,2020103339,05473,モーリス ,クッカーニャ ,フジキセキ ,1.4753600158508704,4
11,6,12,メイショウイヌワシ,牡5,57.0,☆泉谷,石橋,栗東,2019104100,01182,ロードカナロア ,メイショウメイゲツ ,ディープインパクト ,1.8103249043643712,1
12,7,13,アメリカンチーフ,牡3,57.0,池添,音無,栗東,2021110123,01032,Into Mischief ,Good Vibes ,Unbridled's Song (米) ,-3.303660256590017,16
13,7,14,モーデン,牡6,58.0,荻野琢,藤沢,栗東,2018100442,01112,モーリス ,マートンパーク ,フレンチデピュティ French Deputy(米) ,0.016990872136444415,9
14,8,15,クリノオリーブ,牝3,55.0,幸,谷,栗東,2021102259,00732,ニューイヤーズデイ ,クリノラホール ,ダイワメジャー ,0.9610627787505807,6
15,8,16,エブライト,牝3,55.0,長岡,橋口,栗東,2021101443,01142,ヘニーヒューズ Henny Hughes(米) ,マートンパーク ,フレンチデピュティ French Deputy(米) ,1.3832436364786471,5
