,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.38,7.05,99,10,13,14,16,14,11,12,9,6,12,6,7,10,9,7,8,5,6,5,6,4,2,3,3,0,0
1,芝,1200,良,all,4.43,7.38,87,9,11,12,15,10,10,12,8,5,10,4,7,7,8,6,7,4,6,5,6,4,2,3,3,0,0
2,芝,1200,稍重,all,4.33,5.11,9,1,1,1,1,3,1,0,1,1,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0
3,芝,1200,重,all,3.33,3.33,3,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,4.42,8.42,12,1,1,2,2,3,1,1,1,0,1,1,0,1,1,1,1,1,2,0,1,0,1,1,0,0,0
6,芝,1200,良,未勝利,4.42,8.42,12,1,1,2,2,3,1,1,1,0,1,1,0,1,1,1,1,1,2,0,1,0,1,1,0,0,0
7,芝,1200,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,3.78,6.22,9,0,2,2,3,1,0,1,0,0,1,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0
11,芝,1200,良,新馬,3.78,6.22,9,0,2,2,3,1,0,1,0,0,1,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,5.0,7.0,21,3,2,2,1,2,3,4,4,3,2,2,0,2,1,1,2,2,1,1,1,1,0,1,1,0,0
16,芝,1200,良,1勝クラス,5.53,8.27,15,2,1,0,1,1,3,4,3,2,1,0,0,1,1,1,2,1,1,1,1,1,0,1,1,0,0
17,芝,1200,稍重,1勝クラス,4.0,4.33,3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,3.33,3.33,3,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,4.17,6.62,24,3,3,4,4,2,5,1,2,1,4,3,1,4,1,3,0,0,0,2,2,1,0,1,1,0,0
21,芝,1200,良,2勝クラス,4.14,6.95,21,3,2,4,4,1,4,1,2,1,3,3,1,3,0,3,0,0,0,2,2,1,0,1,1,0,0
22,芝,1200,稍重,2勝クラス,4.33,4.33,3,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,4.0,6.47,15,3,2,1,3,2,1,2,1,2,2,0,2,0,2,1,1,1,1,1,1,0,1,0,0,0,0
26,芝,1200,良,3勝クラス,4.0,6.47,15,3,2,1,3,2,1,2,1,2,2,0,2,0,2,1,1,1,1,1,1,0,1,0,0,0,0
27,芝,1200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.56,7.67,18,0,3,3,3,4,1,3,1,0,2,0,2,2,3,1,2,0,1,1,1,2,0,0,1,0,0
31,芝,1200,良,オープン,4.53,7.87,15,0,3,3,2,2,1,3,1,0,2,0,2,1,3,0,1,0,1,1,1,2,0,0,1,0,0
32,芝,1200,稍重,オープン,4.67,6.67,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1600,全,all,4.39,7.1,189,28,18,24,28,21,31,22,17,24,10,10,15,13,17,19,17,10,7,14,8,6,8,4,7,0,0
36,芝,1600,良,all,4.36,6.95,159,21,14,22,27,20,27,15,13,18,8,7,15,11,16,18,17,8,7,12,6,5,4,2,5,0,0
37,芝,1600,稍重,all,4.73,8.27,15,3,2,1,0,1,2,4,2,3,0,2,0,2,0,0,0,1,0,1,1,0,3,1,1,0,0
38,芝,1600,重,all,4.27,7.53,15,4,2,1,1,0,2,3,2,3,2,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
39,芝,1600,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1600,全,未勝利,4.26,7.49,57,7,7,9,9,4,11,7,3,5,2,4,4,6,4,5,5,2,2,9,2,2,2,2,1,0,0
41,芝,1600,良,未勝利,4.33,7.76,45,3,5,9,9,3,9,6,1,2,1,2,4,5,4,5,5,1,2,8,1,2,2,0,1,0,0
42,芝,1600,稍重,未勝利,4.0,5.67,6,2,1,0,0,1,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
43,芝,1600,重,未勝利,4.0,7.33,6,2,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
44,芝,1600,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1600,全,新馬,4.67,8.59,27,2,2,4,4,6,3,4,2,2,0,2,0,1,4,3,2,2,3,0,3,0,3,0,2,0,0
