,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アリオーンスマイル,牡3,57.0,小林凌,土田,美浦,2022103478,01177,ディーマジェスティ ,アリオーン ,スターリングローズ ,-1.627586056758477,13
1,2,2,サノノワンダー,牡3,57.0,菅原明,栗田,美浦,2022102039,01179,ヘニーヒューズ Henny Hughes(米) ,プレトリアン ,キングヘイロー ,0.11533193734087818,4
2,3,3,チンプンカンプン,牡3,57.0,柴田大,奥平,美浦,2022106465,01009,ホークビル Hawkbill(米) ,ヨシノファルコン ,ビービーガルダン ,-0.8396647367957144,10
3,4,4,タガノバビロン,牡3,57.0,三浦,西園翔,栗東,2022106553,01122,ヘニーヒューズ Henny Hughes(米) ,スペシャルディナー ,スペシャルウィーク ,0.1785950263750664,2
4,4,5,イッシンフラン,牝3,55.0,江田照,竹内,美浦,2022101416,00689,シャンハイボビー Shanghai Bobby(米) ,シルバーメール ,ネオユニヴァース ,-0.7546647380163333,9
5,5,6,ベリタバグス,牡3,57.0,キング,森一,美浦,2022110153,05643,Kantharos ,Private Jet ,Smart Strike (加) ,0.9380978574851332,1
6,5,7,ロードリベラシオン,牡3,57.0,横山和,尾形,美浦,2022102821,01140,ダノンバラード ,レディシアトル ,エンパイアメーカー Empire Maker(米) ,-0.11668247675300358,7
7,6,8,ヘニーガイスト,牡3,57.0,横山武,加藤征,美浦,2022104865,01170,ヘニーヒューズ Henny Hughes(米) ,スミレ ,ダイワメジャー ,-0.19549902916499992,8
8,6,9,バタール,牡3,57.0,内田博,鹿戸,美浦,2022104601,00422,ナダル Nadal(米) ,アデレードヒル ,ゴールドヘイロー ,0.16473054603988166,3
9,7,10,シンビリーブ,牡3,57.0,団野,森秀,栗東,2022110115,01180,Constitution (米) ,Sand Puce ,Footstepsinthesand (英) ,-0.018680396960208078,5
10,7,11,リュキア,牡3,57.0,木幡巧,牧,美浦,2022107167,01162,アメリカンペイトリオット ,アンビホールドゥン ,Bluegrass Cat ,-1.0331357089596644,11
11,8,12,マリブオレンジ,牝3,55.0,田辺,福永,栗東,2022110134,01075,Vekoma ヴェコマ(米) ,Malibu Pier ,Malibu Moon ,-0.04912724758657095,6
12,8,13,クラリネットソナタ,牝3,55.0,戸崎圭,田中博,美浦,2022105585,05386,ナダル Nadal(米) ,レニーズゴットジップ Reneesgotzip(米) ,City Zip (米) ,-1.535716708265209,12
