,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アドヴァイス,牝6,53.0,田中健,中村,栗東,2019102041,01114,モーリス ,テンシノホホエミ ,ダイワメジャー ,-1.544416135098989,15
1,1,2,ハピネスアゲン,牝6,53.0,小林脩,萱野,美浦,2019103897,01183,エイシンヒカリ ,エイシンスイーツ ,シンボリクリスエス ,-1.8978687774696759,16
2,2,3,シカゴスティング,牝4,54.0,菱田,庄野,栗東,2021105242,01144,ロゴタイプ ,マルチスクリーン ,スクリーンヒーロー ,-0.7767908205149737,9
3,2,4,ニシノコウダイ,牡5,55.0,佐々木,長谷川,栗東,2020105484,01197,アメリカンペイトリオット ,セイウンエブリー ,ルーラーシップ ,-0.5394470494398659,6
4,3,5,カフジテトラゴン,牝6,55.0,高倉,武英,栗東,2019106184,01130,キズナ ,カフジジュエル ,Dalakhani ,-1.212533617326106,12
5,3,6,ロードトレイル,牡4,54.0,高杉,藤岡,栗東,2021100157,01213,ロードカナロア ,パラダイスリッジ ,ディープインパクト ,-1.0533612103586916,11
6,4,7,サトノグレイト,セ5,54.0,永島,中竹,栗東,2020102971,01187,ダイワメジャー ,ノヴァホーク Nova Hawk(英) ,Hawk Wing ,-1.3454872686404389,13
7,4,8,メイショウツツジ,牝7,51.0,川端,木原,栗東,2018106389,01195,エイシンフラッシュ ,メイショウアキシノ ,デュランダル ,-3.2786141221252922,18
8,5,9,フィオライア,牝4,54.0,国分恭,西園正,栗東,2021101924,01124,ファインニードル ,フルールシチー ,サクラバクシンオー ,-0.6494517026419091,7
9,5,10,ナムラローズマリー,牝4,55.0,丹内,羽月,栗東,2021103092,01091,ミッキーアイル ,ナムラストロベリー ,ヨハネスブルグ Johannesburg(米) ,0.6271782776540862,1
10,6,11,ヨーカイディスコ,牝4,53.0,斎藤,斎藤誠,美浦,2021101535,01178,ダノンレジェンド ,メリーウェザー ,メジロベイリー ,-0.33413259009676416,5
11,6,12,タガノシャーンス,牝5,54.0,丸山,中尾,栗東,2020105539,01127,キタサンブラック ,タガノジョイナー ,キングカメハメハ ,-0.848402683194431,10
12,7,13,シュヴェルトライテ,牝6,53.0,藤懸,池上,美浦,2019105760,01138,マツリダゴッホ ,シュヴァリエ ,フレンチデピュティ French Deputy(米) ,-0.00902541505281522,4
13,7,14,ドーバーホーク,牡5,56.0,荻野極,清水英,美浦,2020105365,01160,ディーマジェスティ ,タカラジェニファ ,ヨハネスブルグ Johannesburg(米) ,-1.5293881172867716,14
14,7,15,ウォータールグラン,牝6,52.0,古川吉,河内,栗東,2019102786,01015,ダイワメジャー ,ウォーターパイパー ,Tale of the Cat (米) ,-2.7429955460129194,17
15,8,16,トーホウディアス,牡7,56.0,角田和,小栗,栗東,2018103406,01186,トーホウジャッカル ,トーホウプリンセス ,サクラバクシンオー ,-0.6571139560713412,8
16,8,17,ジャスパーノワール,牡4,57.0,中井,森秀,栗東,2021110132,01141,Frosted (米) ,Funny Bay ,Medaglia d'Oro ,0.17729959428898504,3
17,8,18,オックスリップ,牝5,53.0,泉谷,杉山晴,栗東,2020103238,01182,サトノダイヤモンド ,イプスウィッチ Ipswich(愛) ,Danehill Dancer (愛) ,0.30800596288052146,2
