,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リライトヒストリー,牡3,57.0,国分優,安達,栗東,2022103934,01125,カリフォルニアクローム California Chrome(米) ,モエレヒストリー ,ファルブラヴ Falbrav(愛) ,-3.5429665574947524,12
1,1,2,ブラックタロー,牡3,57.0,岡田,鈴木孝,栗東,2022106174,05429,ホッコータルマエ ,デフィニール ,ブラックタイド ,-1.734096363668309,5
2,2,3,ナイスガイ,牡3,57.0,太宰,河嶋,栗東,2022106946,01037,ミスターメロディ ,ヴァレンティーネ ,デュランダル ,-3.785146376276646,13
3,2,4,ペイシャキセキ,牝3,55.0,水口,吉田,栗東,2022102515,01133,オーヴァルエース ,ドリームキセキ ,フジキセキ ,-2.972681478894356,10
4,3,5,ジャスティントレノ,牡3,57.0,西村淳,杉山晴,栗東,2022110005,01171,Into Mischief ,ピンクサンズ ,Tapit (米) ,-5.071991570685445,16
5,3,6,ガビーズブラザー,牡3,57.0,浜中,牧田,栗東,2022104448,01115,アポロケンタッキー ,アンジュデトワール ,スペシャルウィーク ,-2.20976097416421,8
6,4,7,ウォーターキリンジ,牡3,57.0,加藤,庄野,栗東,2022100055,01156,ウォータービルド ,ウォーターボヌール ,ロードカナロア ,-1.8757214188815265,7
7,4,8,テイエムコジーン,牡3,57.0,池添,浜田,栗東,2022103505,01032,アジアエクスプレス ,カリスマテーラー ,アドマイヤコジーン ,-1.506807432131843,4
8,5,9,ラブミーナッソー,牝3,55.0,藤岡佑,宮,栗東,2022103453,01093,コパノリッキー ,バックアタック ,アグネスデジタル ,-1.3903331437620696,3
9,5,10,ヴィヴァシャス,牝3,55.0,岩田康,笹田,栗東,2022104391,05203,モズアスコット ,ジニアスミノル ,ディープインパクト ,-1.8223526613319447,6
10,6,11,ディアウス,牡3,57.0,Ｍデムーロ,吉岡,栗東,2022102905,05212,シニスターミニスター Sinister Minister(米) ,パドックシアトル Paddock Seattle(亜) ,Seattle Fitz ,-0.13158676897416938,1
11,6,12,ミルトマジック,牡3,55.0,△吉村,杉山佳,栗東,2022100708,01216,Nyquist (米) ,レディニンジャ Lady Ninja(米) ,Majesticperfection (米) ,-3.0080760399090747,11
12,7,13,サウンドアンフィニ,牝3,55.0,Ａルメート,安達,栗東,2022103231,05659,サートゥルナーリア ,ハートアンドハート ,ハーツクライ ,-2.591059109208882,9
13,7,14,タイセイアズーロ,牝3,55.0,鮫島良,牧浦,栗東,2022101029,01099,リアルスティール ,グロッタアズーラ ,フジキセキ ,-0.5806983968166594,2
14,8,15,コイスルシャチョウ,牝3,55.0,荻野琢,藤沢,栗東,2022105882,01112,アニマルキングダム Animal Kingdom(米) ,レッドメアラス ,ステイゴールド ,-4.023782177302625,14
15,8,16,メイショウキタダケ,牡3,57.0,城戸,荒川,栗東,2022107191,01147,ゴールデンマンデラ ,デンコウミシオン ,メイショウサムソン ,-4.882260887457585,15
