,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トリプレーテ,牡3,57.0,菱田,武英,栗東,2022106722,01144,Saxon Warrior (安平町) ,ザフィーナ Zaffinah(愛) ,Casamento (愛) ,0.008530628503063537,3
1,1,2,ココロエ,牝3,55.0,黛,本間,美浦,2022106220,01109,スワーヴリチャード ,ウインプルミエ ,ステイゴールド ,-3.6851117620026472,18
2,2,3,セサンパ,牝3,55.0,菊沢,寺島,栗東,2022106915,01161,サートゥルナーリア ,チャリオット ,Dark Angel ,-1.6937369203321957,12
3,2,4,ソレイケギンチャン,牝3,51.0,★小林美,天間,美浦,2022103086,01206,ギンザグリングラス ,ハーモニーフェア ,シンボリクリスエス ,-1.1925371228516444,9
4,3,5,シーオン,牝3,55.0,荻野極,奥平,美浦,2022103570,01160,エイシンフラッシュ ,モアナブルー ,ローエングリン ,-2.429807180726199,15
5,3,6,コルネイユドール,牝3,55.0,佐々木,千田,栗東,2022103488,01197,マインドユアビスケッツ Mind Your Biscuits(米) ,アリンナ ,マツリダゴッホ ,-0.6545863001745892,7
6,4,7,ルージュカリーナ,牝3,51.0,★河原田,友道,栗東,2022105046,01204,エピファネイア ,ボインビューティー Boyne Beauty(米) ,Giant's Causeway (米) ,-0.11018394541441306,5
7,4,8,ドラマツルギー,牝3,55.0,古川吉,大根田,栗東,2022100213,01015,カレンブラックヒル ,ロイヤルソード ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.6969675028945224,16
8,5,9,ミルトライディーン,牡3,54.0,▲柴田裕,中竹,栗東,2022103714,01212,エピファネイア ,レジーナフォルテ ,アルデバランII Aldebaran(米) ,-1.3700146074094521,11
9,5,10,エイシンパンタレイ,牡3,57.0,斎藤,中尾,栗東,2022100981,01178,ビッグアーサー ,エイシンムー ,ファスリエフ Fasliyev(米) ,-0.16508393056086543,6
10,6,11,メイショウセツゲツ,牝3,52.0,▲川端,高橋忠,栗東,2022103189,01195,ロジャーバローズ ,メイショウタラチネ ,メイショウボーラー ,-0.03615651875026326,4
11,6,12,タケノリッチ,牝3,55.0,秋山稔,村山,栗東,2022101658,01181,タワーオブロンドン ,セヴンゴシック ,ステイゴールド ,-2.1370603164310245,14
12,7,13,ファイブエム,牝3,54.0,☆小沢,野中,栗東,2022100635,01185,リアルスティール ,ソルファ ,ロードカナロア ,-1.2797430125386389,10
13,7,14,ベルリネッタ,牡3,57.0,丹内,矢野,美浦,2022101426,01091,タワーオブロンドン ,スペチアーレ ,ダイワメジャー ,0.4396277852552717,1
14,7,15,ダイヤノゴトク,牝3,53.0,◇永島,小栗,栗東,2022105125,01187,サトノダイヤモンド ,ランプフィーバー ,Ghostzapper ,0.06850354291259704,2
15,8,16,サンライズアレス,牡3,56.0,☆高杉,音無,栗東,2022105967,01213,ドゥラメンテ ,デックドアウト Decked Out(米) ,Street Boss ,-0.809241648342842,8
16,8,17,エンジェライト,牝3,52.0,▲石田,加藤和,美浦,2022103411,01203,レインボーライン ,エンジェルインメイ ,ロージズインメイ Roses in May(米) ,-1.974384124164087,13
17,8,18,ニューウォーク,牝3,53.0,△小林脩,粕谷,美浦,2022103461,01183,ニューイヤーズデイ ,ウエスタンユーノー ,アドマイヤコジーン ,-2.7454733007658896,17
