,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニシノエージェント,牡3,57.0,津村,千葉,美浦,2022106155,01092,イスラボニータ ,ビクトリアスマイル ,ノヴェリスト Novellist(愛) ,-0.047010386239650696,5
1,1,2,エリキング,牡3,57.0,川田,中内田,栗東,2022105099,01088,キズナ ,ヤングスター Youngstar(豪) ,High Chaparral (愛) ,-0.043347236671017586,4
2,2,3,キングスコール,牡3,57.0,藤岡佑,矢作,栗東,2022104207,01093,ドゥラメンテ ,レインオンザデューン Rain On The Dune(英) ,Frankel ,-0.0655515882274951,6
3,2,4,ジュタ,牡3,57.0,坂井,矢作,栗東,2022104813,01163,ドゥラメンテ ,シャンパンエニワン Champagne Anyone(米) ,ストリートセンス Street Sense(米) ,-2.800174883953842,17
4,3,5,ジョバンニ,牡3,57.0,松山,杉山晴,栗東,2022103995,01126,エピファネイア ,ベアフットレディ Barefoot Lady(愛) ,Footstepsinthesand (英) ,-0.32420242502150154,7
5,3,6,マスカレードボール,牡3,57.0,横山武,手塚久,美浦,2022105519,01170,ドゥラメンテ ,マスクオフ ,ディープインパクト ,-0.561036293661773,9
6,4,7,フクノブルーレイク,牡3,57.0,松岡,竹内,美浦,2022101329,01085,ウインブライト ,ブルーエクセル ,ロードカナロア ,-0.9144920751890259,13
7,4,8,ジーティーアダマン,牡3,57.0,岩田望,上村,栗東,2022101193,01174,ルーラーシップ ,カウニスクッカ ,マンハッタンカフェ ,-1.1425744072161093,14
8,5,9,ピコチャンブラック,牡3,57.0,石橋脩,上原佑,美浦,2022101745,01077,キタサンブラック ,トランプクイーン ,ネオユニヴァース ,-2.071194290793926,16
9,5,10,クロワデュノール,牡3,57.0,北村友,斉藤崇,栗東,2022105102,01102,キタサンブラック ,ライジングクロス Rising Cross(英) ,Cape Cross ,1.6741726424178587,1
10,6,11,ミュージアムマイル,牡3,57.0,モレイラ,高柳大,栗東,2022105081,05509,リオンディーズ ,ミュージアムヒル ,ハーツクライ ,0.4585920703549443,3
11,6,12,ドラゴンブースト,牡3,57.0,丹内,藤野,栗東,2022105891,01091,スクリーンヒーロー ,トーコーディオーネ ,エンパイアメーカー Empire Maker(米) ,-0.7908049529255778,11
12,7,13,アロヒアリイ,牡3,57.0,横山和,田中博,美浦,2022104682,01140,ドゥラメンテ ,エスポワール ,オルフェーヴル ,-0.41261140176793243,8
13,7,14,カラマティアノス,牡3,57.0,戸崎圭,奥村武,美浦,2022104896,05386,レイデオロ ,ダンサール ,ハーツクライ ,1.2138831650142188,2
14,7,15,ヴィンセンシオ,牡3,57.0,ルメール,森一,美浦,2022104832,05339,リアルスティール ,シーリア ,キングカメハメハ ,-0.6949698754025596,10
15,8,16,サトノシャイニング,牡3,57.0,西村淳,杉山晴,栗東,2022101420,01171,キズナ ,スウィーティーガール Sweetie Girl(亜) ,Star Dabbler ,-0.8290817719653141,12
16,8,17,ファウストラーゼン,牡3,57.0,杉原,西村,栗東,2022104218,01135,モズアスコット ,ペイシャフェリス ,スペシャルウィーク ,-3.303715326881262,18
17,8,18,マジックサンズ,牡3,57.0,佐々木,須貝,栗東,2022104772,01197,キズナ ,コナブリュワーズ ,キングカメハメハ ,-1.9897443431036699,15
