,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タマモジャスミン,牝3,55.0,小沢,大橋,栗東,2022103619,01185,タワーオブロンドン ,タマモエルドラド ,ゴールドアリュール ,-1.6134832879270176,5
1,2,2,メイショウナナコ,牝3,55.0,亀田,荒川,栗東,2022103348,01176,モズアスコット ,メイショウマルコマ ,スペシャルウィーク ,-3.0642961650611795,14
2,2,3,ブルームワルツ,牝3,55.0,田辺,稲垣,美浦,2022100178,01075,サトノダイヤモンド ,ジューンワルツ ,ハービンジャー Harbinger(英) ,-2.205923908931388,8
3,3,4,カルデライト,牝3,52.0,▲舟山,森一,美浦,2022104778,01221,ナダル Nadal(米) ,コーディエライト ,ダイワメジャー ,-0.48794772788838825,1
4,3,5,ミセスリリー,牝3,55.0,石川,上原佑,美浦,2022105000,01150,ワールドエース ,フレグラントブレス ,クロフネ ,-2.7828152738277088,10
5,4,6,ルージュサンセール,牝3,55.0,古川吉,松永幹,栗東,2022102407,01015,サートゥルナーリア ,ジョリージョコンド ,Marju (愛) ,-1.3649613498055286,3
6,4,7,オーケーエンジェル,牝3,55.0,丸山,笹田,栗東,2022104553,01127,ナダル Nadal(米) ,キュリオスティー ,ディープインパクト ,-1.8789683093149012,7
7,5,8,クインズメレンゲ,牝3,55.0,三浦,吉岡,栗東,2022103954,01122,ブラックタイド ,ターフデザイナー ,Unbridled's Song (米) ,-2.8558930199943955,12
8,5,9,ピコピンク,牝3,55.0,吉田隼,尾形,美浦,2022101754,01095,ヘニーヒューズ Henny Hughes(米) ,ブレイジング ,パイロ Pyro(米) ,-1.8627896862809816,6
9,6,10,アークエタニティ,牝3,52.0,▲遠藤,伊藤伸,美浦,2022102011,01218,ルヴァンスレーヴ ,ウインアイスバーグ ,ステイゴールド ,-1.46469644537194,4
10,6,11,カーシュジアン,牝3,55.0,黛,柄崎,美浦,2022101264,01109,リアルスティール ,トップオブマイリスト Top Of My List(豪) ,High Chaparral (愛) ,-2.4265876388788485,9
11,7,12,ボンショワ,牝3,55.0,角田和,長谷川,栗東,2022103618,01186,リアルインパクト ,スイートレッドキャット Sweet Red Cat(米) ,Bluegrass Cat ,-1.171918318899268,2
12,7,13,ガイラルディア,牝3,55.0,鮫島良,藤野,栗東,2022103623,01099,シニスターミニスター Sinister Minister(米) ,テンシンランマン ,ハーツクライ ,-4.714600291365408,15
13,8,14,テルモプシス,牝3,52.0,▲石神道,緒方,栗東,2022100295,01209,ゴールドドリーム ,タカハギ ,シニスターミニスター Sinister Minister(米) ,-2.78398595269184,11
14,8,15,サンルーナ,牝3,52.0,▲鷲頭,堀内,美浦,2022105933,01202,ゴールドアクター ,ウエイブエール ,フリオーソ ,-3.0098904487370945,13
