,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キョウエイブリッサ,牡5,58.0,丸田,武市,美浦,2020107001,01117,グレーターロンドン ,キョウエイポズナン ,ルーラーシップ ,-0.9172962267178129,4
1,2,2,メタルスパーク,セ8,58.0,野中,菊川,美浦,2017103299,01158,ジョーカプチーノ ,トーセンイレイシャ ,Silver Hawk ,-2.49995044215604,10
2,3,3,ケイケイ,セ4,58.0,大野,杉浦,美浦,2021103799,01096,イスラボニータ ,スウィートハース Sweet Hearth(米) ,Touch Gold ,-1.0065140888472635,5
3,4,4,ナファロア,牡4,58.0,菅原明,菊沢,美浦,2021105150,01179,イスラボニータ ,ナレラ Narella(愛) ,Reliable Man (英) ,-2.3955141076422883,9
4,4,5,イゾラフェリーチェ,牝4,56.0,横山武,鹿戸,美浦,2021105516,01170,サトノクラウン ,ケイティーズハート ,ハーツクライ ,-1.1013772224095362,6
5,5,6,ホウオウサンデー,牡7,58.0,横山和,奥村武,美浦,2018105047,01140,キングカメハメハ ,サンデースマイルII Sunday Smile(英) ,サンデーサイレンス Sunday Silence(米) ,-1.4272457689543179,7
6,5,7,エイムフォーエース,牡4,58.0,三浦,武井,美浦,2021104167,01122,サトノアラジン ,ラストメッセージ ,ジャングルポケット ,-1.733581620956762,8
7,6,8,タイセイミッション,牡4,55.0,▲佐藤,伊藤圭,美浦,2021101045,01207,キタサンブラック ,パクスアジアーナ ,ノヴェリスト Novellist(愛) ,-2.5413317151071713,11
8,6,9,シンハナーダ,牡4,58.0,坂井,国枝,美浦,2021105574,01163,レイデオロ ,シンハディーパ ,ウォーエンブレム War Emblem(米) ,0.017876730361472228,2
9,7,10,スナークレジスト,牡8,57.0,☆原,高橋一,栗東,2017102930,01184,トゥザグローリー ,フォーモサマンボ ,ノボジャック ,-2.9886093812987373,12
10,7,11,ショーヒデキラ,牡9,55.0,▲長浜,鈴木伸,美浦,2016102080,01214,ディープブリランテ ,マイユクール ,バゴ Bago(仏) ,-0.4573456871277983,3
11,8,12,ヴルカーノ,牡7,58.0,松岡,稲垣,美浦,2018109026,01085,スピルバーグ ,スプリングシーズンII Spring Season(英) ,Dansili ,0.5202666950338773,1
12,8,13,ハッピーサプライズ,牡4,58.0,内田博,佐藤吉,美浦,2021106395,00422,レッドファルクス ,ハッピーパーティー ,クロフネ ,-3.5737573481029665,13
