,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラガークイン,牝4,56.0,岩田康,大久保,栗東,2021105416,05203,リアルインパクト ,ウォークロニクル ,ウォーエンブレム War Emblem(米) ,4.06655229231288,2
1,1,2,ニホンピロマリブ,牡7,57.0,☆西塚,安達,栗東,2018104162,01200,ジャングルポケット ,ニホンピロオーロラ ,マンハッタンカフェ ,-3.513395158849863,16
2,2,3,スイーツバイキング,牝5,56.0,Ａルメート,大竹,美浦,2020104477,05659,ヴィクトワールピサ ,サトノラミア ,ブライアンズタイム Brian's Time(米) ,-5.135772844057274,18
3,2,4,ドゥーカスコーリ,牝4,56.0,和田竜,石坂,栗東,2021104886,01018,ダイワメジャー ,ダイワダッチェス ,ワークフォース Workforce(英) ,-0.5016680887490795,10
4,3,5,アポロルタ,牝6,56.0,古川吉,村田,美浦,2019106637,01015,アポロキングダム ,アンジュデトワール ,スペシャルウィーク ,-4.272247787948081,17
5,3,6,ブライテン,牝5,54.0,△吉村,高橋亮,栗東,2020105302,01216,シルバーステート ,ペルレストラーダ ,アルデバランII Aldebaran(米) ,-0.8362840565823106,12
6,4,7,バレルターン,牡4,58.0,西村淳,茶木,栗東,2021104906,01171,リオンディーズ ,ピエリーナ ,チチカステナンゴ Chichicastenango(仏) ,0.09839556900409943,7
7,4,8,ニホンピロホリデー,牝4,55.0,☆田口,緒方,栗東,2021104208,01208,ニューイヤーズデイ ,ニホンピロキャット ,サクラプレジデント ,-0.8776479354222457,13
8,5,9,タマモランプ,牡4,58.0,池添,池添,栗東,2021101557,01032,サトノアラジン ,タマモピアス ,キングカメハメハ ,4.586078577675485,1
9,5,10,パシフィックハイ,牝4,56.0,松山,杉山佳,栗東,2021105141,01126,キタサンブラック ,デロングスター ,ヴィクトワールピサ ,-0.09009485485873014,8
10,6,11,シャーリーゴールド,牝4,55.0,☆高杉,須貝,栗東,2021104918,01213,エピファネイア ,ボニーゴールド ,ディープインパクト ,-0.4550995618189016,9
11,6,12,クレセントウイング,セ5,58.0,藤懸,高橋文,美浦,2020100707,01138,ロードカナロア ,ウイングザムーン ,アドマイヤムーン ,-3.058174336859972,15
12,7,13,テーオーコンドル,セ6,55.0,▲橋木,宮,栗東,2019104963,01215,エピファネイア ,レッドガナドーラ ,Bernardini (米) ,-2.748393873391338,14
13,7,14,ロストシークレット,牡4,58.0,川田,中内田,栗東,2021110116,01088,Siyouni ,Secret Gaze ,Galileo (愛) ,1.8355450303317329,3
14,7,15,ジャズ,牡4,58.0,浜中,辻野,栗東,2021103227,01115,ルーラーシップ ,カンタービレ ,ディープインパクト ,1.6569406254832642,4
15,8,16,サンライズプルート,牡5,58.0,松若,音無,栗東,2020102326,01154,リオンディーズ ,テーオーヴィーナス ,ディープインパクト ,0.9433156584345797,6
16,8,17,エーデルサンライズ,牝5,56.0,幸,小林,栗東,2020102329,00732,シャンハイボビー Shanghai Bobby(米) ,デイジーフローラ ,キングカメハメハ ,0.9671942531301811,5
17,8,18,キタサンダムール,牝5,56.0,岩田望,清水久,栗東,2020102310,01174,キタサンブラック ,キタサンプリンセス ,エンパイアメーカー Empire Maker(米) ,-0.527974468419906,11
