,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,テイキットイージー,牡4,57.0,川須,萱野,美浦,2021101088,01128,ゴールドシップ ,コスモマイルール ,ルールオブロー Rule of Law(米) ,-2.0445173591861256,12
1,1,2,オールデュスヴラン,牡4,57.0,荻野極,池江,栗東,2021104891,01160,ルーラーシップ ,デルニエオール ,ステイゴールド ,-4.698501226924764,16
2,2,3,ビッグベルーガ,牡5,58.0,国分恭,牧浦,栗東,2020102760,01124,ハービンジャー Harbinger(英) ,イチオクノホシ ,ゼンノロブロイ ,-2.498579100787947,13
3,2,4,リアンクトワ,牝4,52.0,▲柴田裕,辻野,栗東,2021103293,01212,ドレフォン Drefong(米) ,アヴェクトワ ,チチカステナンゴ Chichicastenango(仏) ,0.09443053945971039,4
4,3,5,トレポンティ,牝4,52.0,▲川端,石坂,栗東,2021101487,01195,オルフェーヴル ,ブラーノ ,キングカメハメハ ,-0.8043440354969675,7
5,3,6,ヘキレキイッセン,牡5,58.0,秋山稔,天間,美浦,2020105005,01181,エイシンヒカリ ,エイシンシラユキ ,クロフネ ,-1.964510777920727,11
6,4,7,ウインリュクス,牝5,56.0,丹内,吉田,栗東,2020105189,01091,ハービンジャー Harbinger(英) ,ウインプリメーラ ,ステイゴールド ,-1.2333471112859018,9
7,4,8,サラトガチップス,牡4,55.0,◇永島,新谷,栗東,2021105002,01187,レイデオロ ,カレンリスベット ,マンハッタンカフェ ,-0.15363709923510308,5
8,5,9,テイクザクラウン,牡4,57.0,斎藤,吉村,栗東,2021102379,01178,サトノクラウン ,アムールレジェンド ,ディープインパクト ,-1.6975766377366464,10
9,5,10,ローザサンリヴァル,牡4,57.0,鮫島駿,高野,栗東,2021105910,01157,ルーラーシップ ,ローザブランカ ,クロフネ ,1.2644981318363868,1
10,6,11,コーラルムーン,牝4,52.0,▲古川奈,牧田,栗東,2021104963,01190,キタサンブラック ,ウェイクアップマギー Wake Up Maggie(愛) ,ザール Xaar(英) ,0.3906543593416483,3
11,6,12,ゼンノインヴォーク,セ6,58.0,藤岡佑,四位,栗東,2019100915,01093,シルバーステート ,ヴォワルドール ,ハービンジャー Harbinger(英) ,0.8545105725905615,2
12,7,13,マイネルイージス,牡6,58.0,丸山,清水英,美浦,2019100784,01127,ゴールドシップ ,マイネサマンサ ,ディアブロ Diablo(米) ,-2.940250884148924,14
13,7,14,キヨラ,牝7,56.0,黛,堀内,美浦,2018106352,01109,エピファネイア ,テンイムホウ ,ラムタラ Lammtarra(米) ,-4.315448368632869,15
14,8,15,ミッキーストライク,牡4,57.0,佐々木,矢作,栗東,2021105729,01197,ドゥラメンテ ,フォンタネリーチェ Fontanelice(愛) ,Vale of York ,-0.8520673253573184,8
15,8,16,アスプリージャ,牡4,57.0,吉田隼,中舘,美浦,2021100761,01095,レイデオロ ,ポムフィリア ,フォーティナイナーズサン Fourty Niners Son(米) ,-0.3269325105321983,6
