,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コウセイマリア,牝5,53.0,▲石神道,和田雄,美浦,2020102232,01209,リアルスティール ,アズマガール ,キングカメハメハ ,-4.238830477001163,15
1,2,2,ダノンアトラス,牡4,57.0,鮫島駿,橋口,栗東,2021105113,01157,ミッキーロケット ,ダノンジャンヌ ,ディープインパクト ,-1.5002728320229077,7
2,2,3,バロックダンス,牝5,54.0,◇永島,小手川,美浦,2020103094,01187,モーリス ,リトミックダンス ,ダンスインザダーク ,-2.1813228068015835,13
3,3,4,エイトスターズ,牝5,56.0,吉田隼,坂口,栗東,2020103772,01095,ジャスタウェイ ,インザスポットライト In The Spotlight(愛) ,Exceed And Excel ,-1.0617246410916334,5
4,3,5,ニシノインヴィクタ,牡4,57.0,黛,本間,美浦,2021100190,01109,ブリックスアンドモルタル Bricks and Mortar(米) ,ニシノミストレス ,ルーラーシップ ,-0.39969954985005474,3
5,4,6,コスモカノア,牝4,51.0,★小林美,大和田,美浦,2021106792,01206,ゴールドシップ ,スウィートレイラニ ,ディープインパクト ,-0.7317523579073643,4
6,4,7,ゼアズノープレイス,牡6,58.0,的場,的場,美浦,2019100907,01108,アスカクリチャン ,ウィステリアカフナ ,スペシャルウィーク ,-2.1244497009544823,12
7,5,8,マルモルミエール,牡5,57.0,☆泉谷,木原,栗東,2020106311,01182,エイシンヒカリ ,マルモセーラ ,クロフネ ,-1.861358347321029,10
8,5,9,マイネルバーテクス,牡4,57.0,丹内,水野,美浦,2021106827,01091,エピファネイア ,マイネレーツェル ,ステイゴールド ,-0.21133946463044914,2
9,6,10,スノーブリザード,牡4,57.0,鮫島良,畑端,栗東,2021107138,01099,ゴールドアクター ,オグリダイアン ,キングヘイロー ,-1.6791400172456306,9
10,6,11,マイネルレグルス,牡4,57.0,佐々木,矢嶋,美浦,2021106821,01197,スクリーンヒーロー ,マイネテレジア ,ロージズインメイ Roses in May(米) ,-1.9004750563460557,11
11,7,12,サトノエンパイア,牡4,57.0,小沢,藤原,栗東,2021105528,01185,サトノクラウン ,サトノアクシス ,ディープインパクト ,-2.2754418788993944,14
12,7,13,コスモエクスプレス,牡6,58.0,斎藤,松永康,美浦,2019100702,01178,エイシンヒカリ ,ルヴェソンヴェール ,クロフネ ,-1.6422588434629837,8
13,8,14,ヤマニンアラクリア,牡4,57.0,国分優,中村,栗東,2021100284,01125,ラブリーデイ ,コンゴウプリンセス ,エンパイアメーカー Empire Maker(米) ,-1.388376535945766,6
14,8,15,エイユーキュート,牝4,55.0,秋山稔,森田,栗東,2021105960,01181,エピファネイア ,サルスエラ ,マンハッタンカフェ ,-0.03692546618613077,1
