,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ナックアテナ,牝4,53.0,▲佐藤,杉浦,美浦,2021105148,01207,ブリックスアンドモルタル Bricks and Mortar(米) ,ナックビーナス ,ダイワメジャー ,-0.9136625696272971,8
1,2,2,ニコラウス,牡4,58.0,横山和,上原佑,美浦,2021104908,01140,リアルスティール ,ピースバーグ ,Sageburg ,-1.2896144769407767,9
2,3,3,ロジカルワーズ,牡4,58.0,嶋田,大竹,美浦,2021110020,01134,New Approach ,Discursus ,Dubawi ,0.9739289037725223,3
3,4,4,エールレヴリー,牝5,56.0,藤岡佑,武英,栗東,2020102738,01093,ダイワメジャー ,アイムオールレディセクシー I'm Already Sexy(米) ,Ready's Image ,0.2545731015432984,5
4,5,5,アサギリ,牝4,56.0,木幡巧,尾形,美浦,2021100610,01162,マクフィ Makfi(英) ,コシミノダンサー ,ハーツクライ ,-2.4718809000960764,12
5,5,6,スティールブルー,牝4,56.0,キング,宗像,美浦,2021105888,05643,ルーラーシップ ,レディバード ,スマートファルコン ,1.3284525375729666,2
6,6,7,フミサウンド,牡5,58.0,吉田豊,鹿戸,美浦,2020103218,00733,ジャスタウェイ ,アブソルートリー Absolutely(豪) ,Redoute's Choice ,-0.4111000627659914,7
7,6,8,フライングブレード,牡5,58.0,浜中,飯田,栗東,2020100906,01115,ビッグアーサー ,ルプス ,キングズベスト King's Best(米) ,-1.5195865600874465,10
8,7,9,メイケイバートン,牡6,58.0,田辺,中竹,栗東,2019104818,01075,ミッキーアイル ,テイラーバートン ,ジャングルポケット ,-0.11942662194574011,6
9,7,10,スカイハイ,牡4,58.0,岩田望,清水久,栗東,2021101412,01174,キタサンブラック ,タイキオードリー ,キングカメハメハ ,0.9065640650665143,4
10,8,11,サクセスカラー,牝4,56.0,横山武,久保田,美浦,2021104200,01170,ロジャーバローズ ,レインオンザデューン Rain On The Dune(英) ,Frankel ,1.7143679485393586,1
11,8,12,ノーブルマルシェ,牝5,56.0,野中,久保田,美浦,2020104636,01158,ルーラーシップ ,ピーチブローフィズ ,シンボリクリスエス ,-1.8544708340705873,11
