,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,5.05,8.43,63,6,6,7,6,5,8,18,7,3,4,3,5,5,4,2,7,4,4,1,5,7,4,4,0,0,1
1,芝,1200,良,all,5.12,8.58,48,4,5,4,5,5,6,13,6,2,3,2,4,5,2,2,5,3,2,1,4,5,3,4,0,0,1
2,芝,1200,稍重,all,6.0,10.67,6,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
3,芝,1200,重,all,4.0,6.11,9,2,1,2,1,0,0,2,1,1,1,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0
4,芝,1200,不良,all,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,芝,1200,全,未勝利,5.17,8.33,12,2,0,3,0,0,0,5,2,2,0,1,0,1,1,0,1,0,1,0,1,3,0,1,0,0,0
6,芝,1200,良,未勝利,5.5,9.83,6,1,0,1,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0
7,芝,1200,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,4.83,6.83,6,1,0,2,0,0,0,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.67,11.0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11,芝,1200,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1200,稍重,新馬,5.67,11.0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
13,芝,1200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.33,6.5,12,1,3,0,2,3,0,2,1,0,2,0,4,2,0,0,0,1,1,0,0,0,1,1,0,0,0
16,芝,1200,良,1勝クラス,4.33,6.5,12,1,3,0,2,3,0,2,1,0,2,0,4,2,0,0,0,1,1,0,0,0,1,1,0,0,0
17,芝,1200,稍重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,芝,1200,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,芝,1200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1200,全,2勝クラス,5.75,8.92,12,0,1,1,1,1,3,3,2,0,0,1,0,1,1,0,3,2,1,0,1,0,1,1,0,0,0
21,芝,1200,良,2勝クラス,5.56,8.44,9,0,1,1,1,1,1,2,2,0,0,1,0,1,1,0,3,1,0,0,0,0,1,1,0,0,0
22,芝,1200,稍重,2勝クラス,6.33,10.33,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
23,芝,1200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,芝,1200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1200,全,3勝クラス,5.11,9.89,9,2,0,0,1,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,1
26,芝,1200,良,3勝クラス,5.11,9.89,9,2,0,0,1,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,1
27,芝,1200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,芝,1200,全,オープン,4.8,8.27,15,1,2,2,2,0,4,3,1,0,1,1,1,1,1,1,3,0,1,1,2,1,0,1,0,0,0
31,芝,1200,良,オープン,5.42,9.17,12,0,1,2,1,0,4,3,1,0,0,1,0,1,1,1,2,0,1,1,2,1,0,1,0,0,0
32,芝,1200,稍重,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1200,重,オープン,2.33,4.67,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,芝,1200,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,芝,1400,全,all,4.68,7.42,93,6,14,13,11,14,11,10,14,5,5,7,10,11,7,8,8,9,3,4,2,1,1,4,5,3,0
36,芝,1400,良,all,4.51,7.94,51,4,10,7,5,9,2,4,10,3,2,4,7,6,1,2,4,7,2,1,1,1,1,3,4,2,0
37,芝,1400,稍重,all,4.5,6.04,24,2,3,3,4,2,6,3,1,2,2,2,2,1,4,5,1,1,1,2,1,0,0,0,0,0,0
38,芝,1400,重,all,5.42,8.42,12,0,1,2,0,3,2,2,2,0,1,0,0,3,2,1,1,1,0,0,0,0,0,1,1,1,0
39,芝,1400,不良,all,5.33,6.5,6,0,0,1,2,0,1,1,1,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
40,芝,1400,全,未勝利,4.89,8.83,18,2,2,1,3,2,2,3,3,2,0,2,1,1,0,1,2,2,0,1,0,1,1,2,1,1,0
41,芝,1400,良,未勝利,5.0,9.53,15,2,2,0,2,2,1,3,3,2,0,1,1,0,0,1,1,2,0,1,0,1,1,2,1,1,0
42,芝,1400,稍重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,芝,1400,重,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1400,不良,未勝利,4.33,5.33,3,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45,芝,1400,全,新馬,5.56,10.67,9,0,0,2,1,1,2,1,2,0,0,0,0,2,0,1,0,1,0,1,1,0,0,1,2,0,0
46,芝,1400,良,新馬,5.33,10.0,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
47,芝,1400,稍重,新馬,5.33,10.0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
48,芝,1400,重,新馬,6.0,12.0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
49,芝,1400,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1400,全,1勝クラス,4.61,6.83,18,2,2,2,2,3,3,2,2,2,1,1,2,1,0,2,3,3,0,1,1,0,0,1,0,0,0
51,芝,1400,良,1勝クラス,5.0,8.67,9,0,1,1,1,3,1,1,1,0,0,0,1,1,0,0,3,2,0,0,1,0,0,1,0,0,0
52,芝,1400,稍重,1勝クラス,4.22,5.0,9,2,1,1,1,0,2,1,1,2,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0
53,芝,1400,重,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1400,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
