,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_top3,frame_1_top3,frame_2_top3,frame_3_top3,frame_4_top3,frame_5_top3,frame_6_top3,frame_7_top3,frame_8_top3,horse_1_top3,horse_2_top3,horse_3_top3,horse_4_top3,horse_5_top3,horse_6_top3,horse_7_top3,horse_8_top3,horse_9_top3,horse_10_top3,horse_11_top3,horse_12_top3,horse_13_top3,horse_14_top3,horse_15_top3,horse_16_top3,horse_17_top3,horse_18_top3
0,芝,1200,全,all,4.67,7.68,384,41,46,51,42,38,49,67,50,24,29,28,35,20,35,29,22,27,22,15,24,33,17,13,5,3,3
1,芝,1200,良,all,4.53,7.67,288,29,39,43,33,25,36,51,32,16,22,22,28,17,26,21,17,19,13,9,19,25,13,12,3,3,3
2,芝,1200,稍重,all,5.25,7.9,63,5,4,4,7,11,10,11,11,4,3,3,6,2,7,6,2,5,7,4,3,6,3,1,1,0,0
3,芝,1200,重,all,4.27,5.76,27,6,2,4,2,1,3,4,5,4,2,3,1,1,2,2,3,2,2,2,1,1,0,0,1,0,0
4,芝,1200,不良,all,5.16,8.66,6,1,1,0,0,1,0,1,2,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5,芝,1200,全,未勝利,4.73,7.92,75,7,10,12,6,7,7,17,9,5,3,7,8,3,6,6,3,4,8,5,1,9,2,3,1,0,1
6,芝,1200,良,未勝利,4.7,8.32,51,4,8,9,3,2,6,13,6,2,3,4,6,2,4,3,2,4,2,3,1,8,2,3,1,0,1
7,芝,1200,稍重,未勝利,5.11,7.33,15,1,2,0,3,4,1,2,2,1,0,1,2,0,1,3,0,0,5,2,0,0,0,0,0,0,0
8,芝,1200,重,未勝利,3.92,4.92,9,2,0,3,0,1,0,2,1,2,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
9,芝,1200,不良,未勝利,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1200,全,新馬,5.27,7.73,30,2,1,5,3,5,2,6,6,2,1,2,3,2,3,2,3,4,2,0,1,2,2,1,0,0,0
11,芝,1200,良,新馬,4.78,7.39,12,1,0,2,2,3,1,1,2,1,0,1,1,1,0,1,2,3,1,0,0,0,0,1,0,0,0
12,芝,1200,稍重,新馬,5.58,8.0,15,0,1,3,1,2,1,3,4,0,1,1,2,1,3,1,0,0,1,0,1,2,2,0,0,0,0
13,芝,1200,重,新馬,5.0,6.0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14,芝,1200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1200,全,1勝クラス,4.7,6.28,48,8,8,3,4,4,6,6,9,6,8,2,5,3,4,2,1,6,1,1,2,3,1,2,1,0,0
16,芝,1200,良,1勝クラス,4.56,6.06,30,4,7,2,3,3,2,4,5,3,6,2,4,3,1,1,1,4,1,0,1,1,1,1,0,0,0
17,芝,1200,稍重,1勝クラス,5.08,7.34,12,2,1,0,1,1,3,2,2,2,1,0,1,0,2,1,0,1,0,1,0,2,0,1,0,0,0
18,芝,1200,重,1勝クラス,4.5,7.67,6,2,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
